warehouse_code,item_code,sales_days,input_cd
8,231135,7,
8,231147,97,
8,231278,8,
8,231280,30,
8,231444,21,
8,231449,32,
8,231502,12,
8,231517,27,
8,231810,10,
8,231867,10,
8,231878,15,
8,241012,8,
8,241036,17,
8,242326,11,
8,242327,14,
8,242328,21,
8,242329,21,
8,242482,16,
8,243009,55,
8,243015,21,
8,243026,12,
8,243169,74,
8,243223,6,
8,244135,27,
8,244145,39,
8,244212,17,
8,244282,15,
8,244283,13,
8,244388,64,
8,244394,50,
8,244444,56,
8,244480,11,
8,244501,39,
8,244652,13,
8,244731,9,
8,244743,33,
8,244753,16,
8,244888,92,
8,244962,28,
8,245036,27,
8,245097,8,
8,245200,8,
8,245222,23,
8,245223,16,
8,245224,18,
8,245314,25,
8,245330,16,
8,245388,9,
8,245409,32,
8,245412,40,
8,245419,14,
8,245439,9,
8,245440,7,
8,245476,34,
8,245523,7,
8,245650,19,
8,245702,18,
8,245724,32,
8,245790,14,
8,245854,14,
8,245860,16,
8,246017,69,
8,246019,25,
8,246030,30,
8,246088,14,
8,246106,56,
8,246157,12,
8,246168,50,
8,246188,13,
8,246202,12,
8,246417,16,
8,246425,23,
8,246570,28,
8,246583,9,
8,246584,16,
8,246622,42,
8,246643,13,
8,246705,35,
8,246706,21,
8,246754,14,
8,246810,11,
8,246841,15,
8,246997,14,
8,247029,76,
8,247184,46,
8,247185,41,
8,247314,43,
8,247315,20,
8,247350,32,
8,247373,15,
8,247385,12,
8,247386,13,
8,247391,30,
8,247408,7,
8,247460,63,
8,247510,31,
8,247550,57,
8,247705,54,
8,247706,48,
8,247714,7,
8,247773,28,
8,247800,54,
8,247803,10,
8,247887,17,
8,248043,53,
8,248081,43,
8,248100,52,
8,248121,42,
8,248142,7,
8,248322,25,
8,248372,23,
8,248408,17,
8,248411,22,
8,248412,33,
8,248421,12,
8,248424,17,
8,248434,40,
8,248435,20,
8,248436,37,
8,248437,23,
8,248438,43,
8,248454,49,
8,248479,22,
8,248526,48,
8,248569,21,
8,248579,102,
8,248582,70,
8,248584,25,
8,248589,57,
8,248595,64,
8,248597,45,
8,248626,42,
8,248627,64,
8,248634,66,
8,248644,113,
8,248897,15,
8,248922,9,
8,248929,22,
8,249001,106,
8,249081,19,
8,249120,29,
8,249121,31,
8,249123,15,
8,249158,6,
8,249170,6,
8,249202,10,
8,249203,14,
8,249205,18,
8,249251,11,
8,249258,20,
8,249302,10,
8,249308,40,
8,249309,49,
8,249397,44,
8,249402,110,
8,249406,46,
8,249413,41,
8,249441,43,
8,249474,44,
8,249478,44,
8,249521,42,
8,249544,39,
8,249548,65,
8,249562,12,
8,249590,98,
8,249591,85,
8,249592,59,
8,249627,35,
8,249628,22,
8,249631,22,
8,249648,75,
8,249649,37,
8,249650,43,
8,249651,66,
8,249723,44,
8,249750,29,
8,249804,42,
8,249805,115,
8,249806,38,
8,249833,34,
8,249860,15,
8,249892,12,
8,249893,23,
8,249928,40,
8,249929,36,
8,251005,44,
8,251026,66,
8,251040,71,
8,251041,65,
8,251042,58,
8,251044,143,
8,261007,13,
8,261009,12,
8,261035,45,
8,261038,11,
8,261121,30,
8,261142,13,
8,261153,8,
8,261157,23,
8,261160,32,
8,261167,22,
8,261176,22,
8,261194,20,
8,261197,20,
8,261199,18,
8,261201,7,
8,261210,6,
8,261212,14,
8,261238,45,
8,261246,16,
8,261262,19,
8,261321,29,
8,261322,22,
8,261323,40,
8,261324,11,
8,261327,27,
8,261337,30,
8,261339,14,
8,261379,31,
8,261853,7,
8,261988,23,
8,261989,29,
8,262161,26,
8,262162,24,
8,262163,32,
8,262164,19,
8,262165,14,
8,262166,28,
8,262167,31,
8,262168,41,
8,262169,55,
8,262170,37,
8,262171,29,
8,262172,24,
8,262173,25,
8,262174,31,
8,262175,29,
8,262216,23,
8,262218,12,
8,262244,36,
8,262272,14,
8,262312,18,
8,262343,30,
8,262355,31,
8,262380,18,
8,262403,41,
8,262439,9,
8,262476,10,
8,262494,22,
8,262564,18,
8,262571,26,
8,284099,56,
8,284105,88,
8,284147,58,
8,284148,32,
8,284149,59,
8,284152,50,
8,284157,23,
8,284169,17,
8,284195,40,
8,284196,39,
8,284225,12,
8,284233,27,
8,284309,13,
8,284315,24,
8,284325,93,
8,284355,47,
8,284356,49,
8,284360,17,
8,284361,19,
8,284362,11,
8,284367,30,
8,284376,11,
8,284388,112,
8,284389,82,
8,284390,94,
8,284391,69,
8,284392,73,
8,284397,56,
8,284398,93,
8,284399,81,
8,284575,47,
8,284596,40,
8,284626,43,
8,284650,16,
8,284651,27,
8,284668,36,
8,284680,34,
8,284695,52,
8,284696,27,
8,284698,45,
8,284711,47,
8,284745,29,
8,284762,36,
8,284763,31,
8,284764,28,
8,284765,61,
8,284768,48,
8,284769,52,
8,284773,11,
8,284805,13,
8,284848,41,
8,284878,105,
8,284892,8,
8,284899,16,
8,284901,16,
8,284902,9,
8,284903,10,
8,284905,10,
8,284922,11,
8,284923,45,
8,284933,69,
8,284934,44,
8,284937,47,
8,286035,12,
8,286067,11,
8,286095,40,
8,286107,14,
8,286119,10,
8,286157,50,
8,286158,46,
8,286164,10,
8,286256,54,
8,286258,20,
8,286266,11,
8,286267,11,
8,286305,31,
8,286309,34,
8,286448,38,
8,286557,28,
8,286663,8,
8,286670,10,
8,286719,67,
8,286720,42,
8,286723,9,
8,286774,8,
8,286778,20,
8,286779,8,
8,286785,12,
8,287041,39,
8,287068,37,
8,287082,51,
8,287086,42,
8,287087,20,
8,287111,20,
8,287169,47,
8,287189,10,
8,287192,89,
8,287203,24,
8,287268,30,
8,287278,7,
8,287281,56,
8,287282,51,
8,287283,31,
8,287284,45,
8,287285,30,
8,287289,12,
8,287297,25,
8,287298,64,
8,287318,30,
8,287319,41,
8,287327,47,
8,287331,36,
8,287334,21,
8,287357,47,
8,287358,27,
8,287359,15,
8,287360,17,
8,312069,11,
8,312103,20,
8,322002,7,
8,410000,134,
8,410105,6,
8,414003,6,
8,417000,10,
8,471002,55,
8,523001,16,
8,621043,44,
8,621052,73,
8,621109,25,
8,621332,67,
8,621363,32,
8,631296,31,
8,632077,17,
8,632090,15,
8,632224,12,
8,633354,112,
8,633418,44,
8,633528,14,
8,633563,6,
8,633565,13,
8,641496,20,
8,641510,58,
8,641530,33,
8,810000,108,
80,159094,9,159094
80,159096,14,159096
80,159118,26,159118
80,159127,12,159127
9,111041,21,
9,111116,27,
9,111121,11,
9,111239,36,
9,112030,18,
9,112052,17,
9,112086,135,
9,112115,62,
9,112125,18,
9,112194,73,
9,112203,36,
9,112243,63,
9,112265,15,
9,112291,12,
9,112426,12,
9,112539,10,
9,112573,28,
9,112587,19,
9,112601,30,
9,112673,60,
9,112786,17,
9,112807,17,
9,112830,10,
9,112839,7,
9,112885,14,
9,112886,29,
9,112887,36,
9,112956,95,
9,112957,19,
9,113241,45,
9,113282,44,
9,113533,6,
9,113755,34,
9,113878,32,
9,113886,13,
9,113928,15,
9,114018,137,
9,114076,20,
9,114078,105,
9,114083,19,
9,114095,21,
9,114096,26,
9,114123,10,
9,114127,63,
9,114131,32,
9,114168,14,
9,114171,23,
9,114189,21,
9,114190,28,
9,114222,10,
9,114223,8,
9,114230,10,
9,114244,18,
9,115003,34,
9,115007,10,
9,115010,9,
9,115013,153,
9,115014,14,
9,116005,24,
9,116010,22,
9,116019,61,
9,116046,17,
9,116081,9,
9,116110,12,
9,119070,24,
9,119078,23,
9,119131,12,
9,119153,7,
9,119159,19,
9,119279,11,
9,119290,39,
9,119334,34,
9,119345,7,
9,119389,20,
9,119422,28,
9,119470,9,
9,119513,12,
9,119530,6,
9,119545,22,
9,119576,16,
9,119688,20,
9,121006,41,
9,121085,44,
9,121123,9,
9,121163,32,
9,121164,65,
9,121169,62,
9,122034,19,
9,122049,20,
9,122050,12,
9,122051,35,
9,122056,18,
9,122058,57,
9,122059,36,
9,122097,11,
9,122100,60,
9,122126,8,
9,122140,22,
9,122142,15,
9,122146,46,
9,122158,32,
9,122160,12,
9,122229,47,
9,122277,12,
9,122279,169,
9,122280,64,
9,122347,17,
9,122359,8,
9,122421,22,
9,122442,6,
9,122450,12,
9,122480,15,
9,122562,9,
9,122585,30,
9,122646,128,
9,122884,15,
9,122904,7,
9,122944,34,
9,122972,15,
9,122998,139,
9,123071,20,
9,123075,6,
9,123110,61,
9,123161,24,
9,123263,13,
9,123266,20,
9,123346,8,
9,123400,68,
9,123434,15,
9,123490,7,
9,123571,34,
9,123574,56,
9,123643,24,
9,123661,7,
9,123737,20,
9,123828,19,
9,123874,9,
9,123943,36,
9,129002,158,
9,129007,116,
9,129009,19,
9,129022,35,
9,131026,13,
9,131047,21,
9,131051,19,
9,131084,61,
9,131091,6,
9,131133,57,
9,131137,24,
9,131145,52,
9,131194,40,
9,131196,138,
9,131197,55,
9,131252,52,
9,131253,12,
9,131281,45,
9,131302,19,
9,131330,75,
9,131524,61,
9,132003,97,
9,132017,47,
9,132104,7,
9,132119,66,
9,132147,21,
9,132390,31,
9,132420,7,
9,132437,17,
9,132497,6,
9,132721,8,
9,132761,41,
9,133033,19,
9,135039,28,
9,135066,16,
9,141004,25,
9,141019,112,
9,141020,31,
9,141027,55,
9,141028,8,
9,141036,43,
9,141048,26,
9,141264,12,
9,141314,8,
9,142016,24,
9,142069,63,
9,142247,92,
9,142269,11,
9,142293,11,
9,142330,99,
9,142349,46,
9,142368,102,
9,142369,36,
9,142404,84,
9,142406,96,
9,142515,20,
9,142534,30,
9,142543,111,
9,142544,21,
9,142627,136,
9,142628,46,
9,142734,10,
9,142751,51,
9,142753,24,
9,142755,20,
9,142764,36,
9,142773,71,
9,142847,40,
9,142848,42,
9,142859,141,
9,142860,63,
9,142897,22,
9,142898,9,
9,143004,128,
9,143005,103,
9,143007,55,
9,143022,56,
9,143024,174,
9,143025,118,
9,143037,43,
9,143055,17,
9,143059,164,
9,143060,112,
9,143074,155,
9,143075,85,
9,143085,119,
9,143136,49,
9,143141,22,
9,143178,103,
9,143194,13,
9,143203,10,
9,143244,119,
9,143277,8,
9,144005,49,
9,145014,51,
9,145017,168,
9,145018,82,
9,146163,55,
9,147003,143,
9,147004,77,
9,147017,143,
9,147043,147,
9,147045,17,
9,147047,21,
9,147066,50,
9,147081,70,
9,147084,107,
9,147124,20,
9,147125,41,
9,147204,34,
9,147213,95,
9,147214,35,
9,147239,8,
9,147253,87,
9,147271,39,
9,149190,27,
9,149293,6,
9,149693,42,
9,149982,25,
9,151244,23,
9,151263,31,
9,151432,62,
9,151433,23,
9,152356,6,
9,152665,26,
9,152667,6,
9,153290,11,
9,153343,37,
9,153593,11,
9,155009,6,
9,155355,20,
9,155618,13,
9,156790,50,
9,156806,14,
9,157115,9,
9,157213,16,
9,157499,22,
9,157510,10,
9,157704,9,
9,157894,47,
9,157915,43,
9,157919,9,
9,158259,10,
9,158567,20,
9,158627,13,
9,158759,15,
9,159106,43,
9,159107,39,
9,159108,40,
9,159118,37,
9,159124,7,
9,159127,31,
9,161004,9,
9,162119,12,
9,162178,6,
9,171090,13,
9,171139,9,
9,171142,13,
9,171203,45,
9,171206,16,
9,171417,6,
9,171524,9,
9,171532,10,
9,171762,6,
9,171849,12,
9,171958,14,
9,172108,15,
9,173004,89,
9,181024,9,
9,181034,47,
9,181040,81,
9,181053,54,
9,181056,22,
9,181065,29,
9,181067,18,
9,181068,35,
9,181069,17,
9,181070,18,
9,181072,20,
9,181075,22,
9,181084,60,
9,181092,37,
9,181103,60,
9,181105,52,
9,181111,31,
9,181122,18,
9,181129,25,
9,181179,65,
9,181180,55,
9,181183,20,
9,181229,22,
9,181254,57,
9,181258,52,
9,181269,51,
9,181278,10,
9,181280,7,
9,181287,50,
9,181297,27,
9,181303,8,
9,184005,7,
9,184010,10,
9,184018,59,
9,184030,20,
9,184047,87,
9,184067,157,
9,184068,23,
9,184077,70,
9,184089,12,
9,184115,21,
9,184139,50,
9,184141,77,
9,184144,139,
9,184145,32,
9,184155,61,
9,184166,24,
9,184178,97,
9,184185,10,
9,184230,17,
9,184233,132,
9,184242,114,
9,184247,47,
9,184256,78,
9,184258,18,
9,184265,57,
9,184272,70,
9,184273,58,
9,184276,67,
9,184299,103,
9,184312,35,
9,184326,74,
9,184335,75,
9,184342,90,
9,184346,25,
9,184382,17,
9,184391,39,
9,184401,53,
9,184409,108,
9,184410,17,
9,184416,40,
9,184420,13,
9,184423,59,
9,184424,18,
9,184433,59,
9,184450,45,
9,184475,80,
9,184480,14,
9,184486,72,
9,184502,69,
9,184525,51,
9,184536,67,
9,184539,33,
9,184546,94,
9,184548,44,
9,184586,59,
9,184658,84,
9,184660,85,
9,184669,61,
9,184692,52,
9,184703,20,
9,184722,77,
9,184723,9,
9,184726,20,
9,184759,24,
9,184762,52,
9,184770,52,
9,184828,17,
9,184832,17,
9,184852,17,
9,184880,79,
9,184882,65,
9,184891,47,
9,184924,37,
9,184944,35,
9,185012,146,
9,185021,108,
9,185089,72,
9,185103,48,
9,185105,42,
9,185118,20,
9,185129,17,
9,185133,11,
9,185137,6,
9,185138,26,
9,185193,58,
9,185195,94,
9,185196,32,
9,185197,68,
9,185201,31,
9,185215,56,
9,185220,14,
9,185225,17,
9,185239,102,
9,185248,28,
9,185249,38,
9,185278,17,
9,185306,13,
9,185318,22,
9,185328,33,
9,185329,15,
9,185331,22,
9,185341,28,
9,185344,31,
9,185349,77,
9,185467,73,
9,185508,25,
9,185522,97,
9,185524,105,
9,185542,47,
9,185545,54,
9,185552,75,
9,185557,70,
9,185577,11,
9,185655,15,
9,185706,27,
9,185708,16,
9,185709,23,
9,185715,63,
9,185720,62,
9,185736,12,
9,185799,28,
9,185835,62,
9,185837,80,
9,185899,94,
9,185902,81,
9,185906,73,
9,185972,70,
9,185974,42,
9,185975,36,
9,185985,66,
9,185986,9,
9,210009,19,
9,210073,26,
9,210280,11,
9,210586,91,
9,210747,39,
9,210855,35,
9,210923,138,
9,211005,50,
9,211033,24,
9,211081,40,
9,211083,32,
9,211096,136,
9,211104,37,
9,211198,35,
9,211218,33,
9,211235,118,
9,211237,94,
9,211264,144,
9,211308,64,
9,211338,104,
9,211339,19,
9,211351,161,
9,211354,42,
9,211356,8,
9,211393,56,
9,211407,49,
9,211431,56,
9,211485,76,
9,211544,27,
9,211634,19,
9,211643,66,
9,211645,69,
9,211672,32,
9,211689,57,
9,211703,34,
9,211722,64,
9,211756,45,
9,211790,24,
9,211799,20,
9,211867,9,
9,211899,122,
9,211933,41,
9,211954,7,
9,211974,38,
9,212013,11,
9,213033,52,
9,213056,25,
9,213077,36,
9,213292,31,
9,213296,41,
9,214017,11,
9,214088,8,
9,214314,49,
9,214315,20,
9,215050,10,
9,215056,77,
9,215059,31,
9,215144,34,
9,215146,24,
9,215291,18,
9,215438,56,
9,215471,14,
9,216016,33,
9,221591,28,
9,221859,123,
9,221970,28,
9,222009,35,
9,222016,31,
9,222051,42,
9,222055,44,
9,222057,20,
9,222120,39,
9,222130,39,
9,222158,52,
9,222183,11,
9,222188,14,
9,222206,12,
9,222209,35,
9,222213,28,
9,222231,35,
9,222237,106,
9,222242,30,
9,222249,38,
9,222282,32,
9,222289,52,
9,222302,34,
9,222317,81,
9,222353,35,
9,222361,27,
9,222368,23,
9,222427,27,
9,222461,24,
9,222506,40,
9,222553,46,
9,222629,17,
9,222666,73,
9,222667,30,
9,222680,28,
9,222697,30,
9,222751,55,
9,222757,30,
9,222774,9,
9,222796,29,
9,222801,29,
9,222813,10,
9,222845,80,
9,222874,51,
9,222940,10,
9,222969,60,
9,222988,68,
9,222989,82,
9,223485,58,
9,223486,97,
9,223487,65,
9,224033,38,
9,224038,37,
9,224040,38,
9,224046,56,
9,224062,30,
9,224067,10,
9,224087,49,
9,224101,54,
9,224105,31,
9,224106,47,
9,224107,49,
9,224147,35,
9,224164,74,
9,224165,49,
9,224166,62,
9,224167,52,
9,224168,63,
9,224170,44,
9,224192,37,
9,224201,19,
9,224225,16,
9,224226,19,
9,224229,33,
9,224259,26,
9,224261,20,
9,224262,20,
9,224263,63,
9,224272,31,
9,224277,23,
9,224278,32,
9,224279,39,
9,224286,10,
9,224293,43,
9,231147,99,
9,231280,46,
9,231286,55,
9,231444,26,
9,242328,9,
9,242481,17,
9,242482,12,
9,242490,66,
9,242491,66,
9,242493,18,
9,243009,64,
9,243033,39,
9,243169,95,
9,243397,12,
9,244032,13,
9,244652,8,
9,244744,6,
9,245011,10,
9,245013,18,
9,245156,20,
9,245201,15,
9,245330,40,
9,245419,7,
9,245724,23,
9,245759,31,
9,245846,17,
9,246009,12,
9,246017,55,
9,246070,30,
9,246072,29,
9,246074,18,
9,246088,18,
9,246094,37,
9,246102,16,
9,246106,51,
9,246126,15,
9,246145,36,
9,246149,33,
9,246152,18,
9,246168,43,
9,246200,17,
9,246206,20,
9,246417,21,
9,246478,40,
9,246859,13,
9,246924,24,
9,247063,37,
9,247313,36,
9,247314,42,
9,247315,23,
9,247386,21,
9,247550,49,
9,248043,44,
9,248081,32,
9,248100,45,
9,248432,31,
9,248439,26,
9,248569,19,
9,248584,41,
9,248589,62,
9,248596,56,
9,248597,42,
9,248626,45,
9,248627,44,
9,248634,51,
9,248644,30,
9,249001,78,
9,249412,69,
9,249419,8,
9,249548,56,
9,249549,46,
9,249648,79,
9,249649,35,
9,249650,50,
9,249651,50,
9,249805,82,
9,249834,50,
9,251005,58,
9,251040,63,
9,251041,68,
9,251042,50,
9,251043,38,
9,251044,115,
9,251054,20,
9,261035,36,
9,261246,36,
9,261277,29,
9,261337,24,
9,261578,13,
9,262163,36,
9,262171,22,
9,262173,22,
9,262175,24,
9,262216,14,
9,262236,17,
9,262244,25,
9,262342,44,
9,262344,29,
9,262489,18,
9,284182,23,
9,284195,38,
9,284196,55,
9,284233,22,
9,284292,34,
9,284297,90,
9,284304,78,
9,284695,62,
9,284711,43,
9,284746,48,
9,284758,107,
9,284763,50,
9,284764,52,
9,284765,79,
9,284766,25,
9,284787,23,
9,284848,39,
9,284929,24,
9,284933,63,
9,284938,46,
9,286035,28,
9,286067,13,
9,286119,18,
9,286299,18,
9,286305,15,
9,286306,12,
9,286310,18,
9,286311,10,
9,286448,37,
9,286531,14,
9,286557,38,
9,286719,49,
9,286720,44,
9,286722,16,
9,286723,15,
9,286743,13,
9,287068,47,
9,287080,14,
9,287085,43,
9,287086,31,
9,287087,40,
9,287169,61,
9,287203,11,
9,287268,43,
9,287271,16,
9,287278,12,
9,287281,79,
9,287282,36,
9,287286,15,
9,287289,13,
9,287290,9,
9,287293,35,
9,287294,45,
9,287298,28,
9,287357,29,
9,287359,15,
9,410000,102,
9,471001,67,
9,471002,61,
9,612116,35,
9,621004,18,
9,621043,50,
9,621087,24,
9,621095,41,
9,621203,23,
9,621275,24,
9,621363,28,
9,632090,26,
9,632756,23,
9,633418,62,
9,633528,16,
91,111026,109,111026
91,111099,10,111099
91,111116,47,111116
91,111120,89,111120
91,111194,24,111194
91,111248,144,111248
91,111338,10,111338
91,111421,6,111421
91,111469,60,111469
91,111470,36,111470
91,112001,13,112001
91,112020,21,112020
91,112029,38,112029
91,112030,38,112030
91,112037,109,112037
91,112056,45,112056
91,112059,17,112059
91,112063,7,112063
91,112073,80,112073
91,112086,132,112086
91,112098,94,112098
91,112103,71,112103
91,112110,48,112110
91,112115,125,112115
91,112130,32,112130
91,112159,10,220
91,112177,15,112177
91,112183,12,112183
91,112199,70,112199
91,112203,100,112203
91,112217,22,112217
91,112229,62,112229
91,112261,6,112261
91,112265,30,112265
91,112272,7,112272
91,112278,120,112278
91,112291,45,112291
91,112303,29,112303
91,112307,8,112307
91,112312,35,112312
91,112314,30,112314
91,112329,48,112329
91,112330,17,112330
91,112341,17,112341
91,112349,31,4524194100293
91,112351,38,112351
91,112352,7,112352
91,112396,28,112396
91,112416,15,112416
91,112417,16,112417
91,112419,6,112419
91,112421,19,112421
91,112433,14,112433
91,112448,26,112448
91,112451,54,112451
91,112457,6,112457
91,112496,34,112496
91,112504,43,112504
91,112506,81,112506
91,112510,28,112510
91,112516,21,112516
91,112525,7,112525
91,112531,40,112531
91,112532,36,112532
91,112545,23,4582264252396
91,112549,15,112549
91,112558,7,112558
91,112572,55,112572
91,112573,43,112573
91,112597,17,112597
91,112601,71,112601
91,112619,25,4932520100105
91,112623,58,112623
91,112640,36,112640
91,112645,30,112645
91,112650,21,112650
91,112673,72,112673
91,112688,6,4982057326721
91,112710,54,112710
91,112720,39,112720
91,112727,34,112727
91,112730,7,112730
91,112745,54,112745
91,112747,16,4525130010409
91,112748,15,112748
91,112750,58,112750
91,112752,54,112752
91,112759,9,112759
91,112777,54,112777
91,112779,24,112779
91,112780,35,4582264255014
91,112789,83,112789
91,112806,10,112806
91,112814,15,112814
91,112818,7,112818
91,112820,17,112820
91,112838,118,112838
91,112885,77,112885
91,112886,97,112886
91,112887,106,112887
91,112888,22,112888
91,112890,17,112890
91,112904,20,4941046020057
91,112956,88,112956
91,112957,94,112957
91,112966,35,112966
91,112975,8,4903617101053
91,113067,26,113067
91,113074,21,113074
91,113086,116,113086
91,113198,26,113198
91,113244,7,113244
91,113294,32,113294
91,113310,37,113310
91,113352,35,113352
91,113356,20,113356
91,113396,10,113396
91,113415,47,113415
91,113476,45,113476
91,113543,43,113543
91,113548,21,113548
91,113588,19,113588
91,113597,12,113597
91,113711,16,4976876242348
91,113712,50,113712
91,113724,12,113724
91,113763,32,113763
91,113785,44,113785
91,113831,8,113831
91,113884,136,113884
91,113887,10,113887
91,113969,15,113969
91,113988,18,113988
91,114018,37,114018
91,114021,20,114021
91,114078,57,114078
91,114149,17,114149
91,114168,6,114168
91,114270,70,114270
91,115003,16,115003
91,115007,38,115007
91,115013,117,115013
91,115014,80,115014
91,116001,25,116001
91,116110,25,116110
91,117003,52,117003
91,117005,12,117005
91,117006,19,117006
91,117010,116,117010
91,117016,86,117016
91,117017,53,117017
91,118560,66,118560
91,118561,47,118561
91,118599,42,118599
91,118627,20,4517207102377
91,118654,7,118654
91,118787,105,118787
91,118788,60,118788
91,118839,43,118839
91,119053,33,119053
91,119066,25,119066
91,119067,65,119067
91,119119,70,119119
91,119146,32,119146
91,119148,21,119148
91,119159,15,119159
91,119169,18,4513072070193
91,119179,40,4972280401418
91,119279,39,119279
91,119283,23,119283
91,119284,10,119284
91,119285,22,119285
91,119286,8,119286
91,119287,6,119287
91,119288,13,119288
91,119316,11,119316
91,119334,98,119334
91,119335,86,119335
91,119381,19,119381
91,119389,41,119389
91,119405,11,119405
91,119419,16,119419
91,119422,72,119422
91,119425,13,4513072880020
91,119455,60,119455
91,119456,50,119456
91,119469,25,119469
91,119470,11,119470
91,119472,20,119472
91,119488,57,119488
91,119489,34,119489
91,119511,31,119511
91,119519,22,119519
91,119529,10,119529
91,119530,11,119530
91,119545,40,119545
91,119615,18,119615
91,119644,13,119644
91,119687,14,119687
91,119701,30,119701
91,119712,7,119712
91,119726,7,119726
91,121003,41,121003
91,121005,19,121005
91,121006,21,121006
91,121009,51,121009
91,121034,27,121034
91,121037,12,121037
91,121038,12,121038
91,121044,89,121044
91,121050,35,121050
91,121060,130,121060
91,121079,34,121079
91,121085,55,121085
91,121093,85,121093
91,121094,30,121094
91,121101,57,121101
91,121164,86,121164
91,121169,30,121169
91,121179,35,121179
91,121202,71,121202
91,121203,97,121203
91,121209,135,121209
91,122017,31,122017
91,122018,82,122018
91,122022,8,122022
91,122032,8,122032
91,122049,130,122049
91,122050,131,122050
91,122051,54,122051
91,122058,128,122058
91,122059,134,122059
91,122068,15,4524285001232
91,122073,18,122073
91,122093,36,122093
91,122097,23,122097
91,122100,108,122100
91,122121,6,122121
91,122126,42,122126
91,122130,59,122130
91,122132,33,4524285002239
91,122140,9,122140
91,122146,80,122146
91,122158,129,122158
91,122160,12,122160
91,122172,15,122172
91,122180,55,122180
91,122227,111,122227
91,122256,28,122256
91,122257,28,122257
91,122265,6,122265
91,122279,109,122279
91,122280,26,122280
91,122285,33,122285
91,122293,51,122293
91,122294,21,122294
91,122297,10,122297
91,122334,18,122334
91,122352,31,122352
91,122359,47,122359
91,122430,19,122430
91,122434,137,122434
91,122442,127,122442
91,122446,129,122446
91,122447,30,122447
91,122450,44,122450
91,122464,28,122464
91,122470,30,122470
91,122471,29,122471
91,122496,46,122496
91,122538,32,122538
91,122579,30,122579
91,122585,125,122585
91,122599,23,122599
91,122603,36,122603
91,122630,28,122630
91,122646,127,122646
91,122667,38,122667
91,122730,11,122730
91,122740,9,122740
91,122741,15,122741
91,122809,88,122809
91,122810,34,122810
91,122813,11,122813
91,122823,86,122823
91,122867,24,122867
91,122883,7,122883
91,122903,14,122903
91,122921,11,122921
91,122998,126,122998
91,123028,10,123028
91,123030,16,123030
91,123062,36,123062
91,123063,15,123063
91,123065,63,123065
91,123074,16,123074
91,123106,61,123106
91,123111,49,123111
91,123112,71,123112
91,123156,17,123156
91,123172,27,123172
91,123194,14,123194
91,123224,16,123224
91,123247,38,123247
91,123249,37,123249
91,123261,32,123261
91,123279,11,123279
91,123280,109,123280
91,123281,76,123281
91,123286,32,123286
91,123294,64,123294
91,123299,8,123299
91,123322,54,123322
91,123357,89,123357
91,123400,11,123400
91,123482,11,123482
91,123488,32,123488
91,123507,30,123507
91,123556,9,123556
91,123568,23,123568
91,123574,37,123574
91,123594,8,123594
91,123601,14,123601
91,123643,76,123643
91,123658,41,123658
91,123662,33,123662
91,123690,8,123690
91,123720,32,123720
91,123779,14,123779
91,123835,6,123835
91,123870,16,123870
91,123939,24,123939
91,131020,17,131020
91,131038,38,131038
91,131045,117,131045
91,131048,9,131048
91,131051,14,131051
91,131052,142,131052
91,131074,14,131074
91,131079,26,131079
91,131093,13,131093
91,131107,52,131107
91,131121,65,131121
91,131124,70,131124
91,131126,60,131126
91,131133,25,131133
91,131135,9,131135
91,131137,28,131137
91,131145,131,131145
91,131161,50,131161
91,131194,41,131194
91,131196,140,131196
91,131197,60,131197
91,131252,142,131252
91,131273,52,131273
91,131281,101,131281
91,131302,12,131302
91,131324,121,131324
91,131330,130,131330
91,131464,48,131464
91,131474,29,131474
91,132003,45,132003
91,132017,87,132017
91,132019,22,132019
91,132049,12,132049
91,132104,25,132104
91,132119,102,132119
91,132142,37,132142
91,132143,32,132143
91,132147,100,132147
91,132148,64,132148
91,132164,43,132164
91,132210,24,132210
91,132217,7,132217
91,132245,41,132245
91,132266,32,132266
91,132288,31,132288
91,132315,6,132315
91,132341,39,132341
91,132366,160,132366
91,132390,44,132390
91,132417,74,132417
91,132438,54,132438
91,132488,16,132488
91,132494,30,132494
91,132495,85,132495
91,132497,17,132497
91,132663,12,132663
91,132761,17,132761
91,133033,22,133033
91,133053,17,133053
91,133058,11,133058
91,134035,7,134035
91,134036,7,134036
91,134067,9,134067
91,134078,42,134078
91,135039,142,135039
91,135056,23,135056
91,135092,12,135092
91,141004,109,141004
91,141013,29,141013
91,141019,154,141019
91,141020,164,141020
91,141026,67,141026
91,141027,118,141027
91,141028,129,141028
91,141033,98,141033
91,141036,122,141036
91,141037,142,141037
91,141038,122,141038
91,141039,85,141039
91,141040,64,141040
91,141041,30,141041
91,141044,74,141044
91,141045,33,141045
91,141048,124,141048
91,141049,131,141049
91,141059,16,141059
91,141060,99,141060
91,141064,23,141064
91,141077,146,141077
91,141078,140,141078
91,141080,117,141080
91,141081,97,141081
91,141209,71,141209
91,141216,51,141216
91,141238,86,141238
91,141249,36,141249
91,141260,52,141260
91,141264,82,141264
91,141314,163,141314
91,141330,19,141330
91,142016,56,142016
91,142027,6,142027
91,142039,55,142039
91,142056,105,142056
91,142102,29,142102
91,142543,36,142543
91,142627,22,142627
91,142871,23,142871
91,142872,35,142872
91,142873,32,142873
91,142908,6,142908
91,143004,40,143004
91,143005,51,143005
