status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,91,91,112757,　福千歳徳　山廃純米吟醸７２０ｍｌ（箱無）,51830,1,1,52253,1,0,1,328,12164,11,zz1,,,112757000::0:1512:0
oracle_no_shelf,91,91,112759,　福千歳円　山廃純米７２０ｍｌ,51641,13,13,52254,13,0,13,328,12165,11,zz1,,,112759000::0:1512:0
oracle_no_shelf,91,91,112785,　游　芳醇超辛口　番外山田錦７２０ｍｌ（白龍）,38934,11,11,56022,11,0,11,,,11,zz1,,,112785000::0:1263:11
oracle_no_shelf,91,91,112792,　飛鳥井　純米吟醸　山田錦７２０ｍｌ,40522,6,6,56093,6,0,6,,,11,zz1,,,112792000::0:1725:6
oracle_no_shelf,91,91,112807,　花垣純米大吟醸　棚田米７２０ｍｌ,51813,6,6,52195,6,0,6,308,12098,327,Z00,,,112807000::0:1370:0
oracle_no_shelf,91,91,112812,　永平寺白龍　長期氷温熟成　純米大吟醸７２０ｍｌ,40525,1,1,56288,1,0,1,,,11,zz1,,,112812000::0:1263:1
oracle_no_shelf,91,91,112819,　関西　佳撰　生貯蔵酒３００ｍｌ,40528,25,25,55953,25,0,25,,,11,zz1,,,112819000::0:1741:25
oracle_no_shelf,91,91,112842,　一乃谷山廃仕込み特別純米７２０ｍｌ,40533,7,7,56072,7,0,7,,,11,zz1,,,112842000::0:1572:7
oracle_no_shelf,91,91,112864,　舞美人山廃純米酒７２０ｍｌ,51574,2,2,51328,2,0,2,98,2106,327,Z00,,,112864000::0:1536:0
oracle_no_shelf,91,91,112882,　鳥浜酒造　若狭自慢　冷酒３００ｍｌ（純米）,51780,5,5,52061,5,0,5,275,11723,327,Z00,,,112882000::0:1021:0
oracle_no_shelf,91,91,112975,　小浜酒造純米酒わかさ３００ｍｌ,40545,40,40,55930,40,0,40,,,11,zz1,,,112975000::0:1694:45
oracle_no_shelf,91,91,113038,　菊姫山廃純米７２０ｍｌ,40550,1,1,56289,1,0,1,,,327,Z00,,,113038000::0:1021:1
oracle_no_shelf,91,91,113137,　大七　純米生もと　生原酒７２０ｍｌ,40560,1,1,56290,1,0,1,,,327,Z00,,,113137000::0:1385:1
oracle_no_shelf,91,91,113588,　手取川　本流１．８Ｌ　※石川県内限定,42390,8,8,56053,8,0,8,,,327,Z00,,,113588000::0:1021:2
oracle_no_shelf,91,91,114058,　白鶴米だけのまる　純米酒パック９００ｍｌ,42426,4,4,56150,4,0,4,,,11,zz1,,,114058000::0:1021:4
oracle_no_shelf,91,91,114095,○白鶴上撰サケパック２Ｌ,51511,6,0,51137,6,6,0,62,870,327,Z00,,,114095000::0:1021:0|114095900::::0
oracle_no_shelf,91,91,114150,　白鶴　上撰　サケカップ２００ｍｌ,42431,60,60,55924,60,0,60,,,11,zz1,,,114150000::0:1021:60|114150900:::1021:60
oracle_no_shelf,91,91,114288,　菊正宗　上撰　さけパック　生もと辛口２Ｌ,42436,6,6,56094,6,0,6,,,327,Z00,,,114288000::0:1202:6
oracle_no_shelf,91,91,118201,　初孫生もと純米本辛口　魔斬７２０ｍｌ（まきり）,44202,6,6,56095,6,0,6,,,327,Z00,,,118201000::0:1761:6
oracle_no_shelf,91,91,118412,　神泉　純米大吟醸１．８Ｌ（箱無し）,44205,2,2,56223,2,0,2,,,327,Z00,,,118412000::0:1021:2
oracle_no_shelf,91,91,118483,　黒帯特別純米　悠々１．８Ｌ,44206,1,1,56300,1,0,1,,,327,Z00,,,118483000::0:1021:1
oracle_no_shelf,91,91,118561,　三笑楽純米１．８Ｌ,51466,1,1,51376,1,0,1,116,2315,327,Z00,,,118561000::0:1021:0
oracle_no_shelf,91,91,118599,　銀盤特別純米　剱岳１．８Ｌ,51467,1,1,51197,1,0,1,72,939,327,Z00,,,118599000::0:1021:0
oracle_no_shelf,91,91,118713,　初孫生もと純米本辛口　魔斬１．８Ｌ（まきり）,44216,4,4,56152,4,0,4,,,327,Z00,,,118713000::0:1761:4
oracle_no_shelf,91,91,118758,　神泉　大吟醸１．８Ｌ（箱有）,44217,1,1,56301,1,0,1,,,11,zz1,,,118758000::0:1021:1
oracle_no_shelf,91,91,118918,　菊水　菊水の純米酒７２０ｍｌ,51503,3,3,51080,3,0,3,31,813,327,Z00,,,118918000::0:1330:0
oracle_no_shelf,91,91,118920,　名倉山　純米　Ｌａｋｅ×Ｗｈａｌｅ？　夕涼７２０ｍｌ,44224,1,1,56302,1,0,1,,,327,Z00,,,118920000::0:1385:1
oracle_no_shelf,91,91,119044,　小浜酒造純米吟醸わかさ７２０ｍｌ,44230,5,5,56119,5,0,5,,,11,zz1,,,119044000::0:1694:5
