status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
match_one_of_multiple,91,91,213003,　ポン　オレンジジュース１００％８００ｍｌペット,33707,46,46,52034,12,0,12,268,11685,2766,B05203,B05203|B06102,B05203|B06102,213003000:B05203:0:1202:35|213003900:B06102:::35
match,91,91,213018,　アルプスワイナリー　こだわりのグレープジュース　ホワイト,33708,49,49,33534,49,0,49,,,652,C07201,C07201,C07201,213018000:C07201:0:1202:49|213018900::::49
match,91,91,213030,　キリン　トロピカーナ　グレープフルーツ　ＬＬスリム１Ｌ,33709,87,90,33535,87,-3,90,,,575,B11203,B11203,B11203,213030000:B11203:0:1330:116|213030900::::116
match,91,91,213031,×キリン　トロピカーナオレンジ　ＬＬスリム１Ｌ,33710,132,132,33536,132,0,132,,,573,B11201,B11201,B11201,213031000:B11201:0:1330:150|213031900::::150
match,91,91,213032,　キリン　トロピカーナアップル　ＬＬスリム１Ｌ,33711,137,130,33537,89,1,88,,,574,B11202,B11202,B11202,213032000:B11202:0:1330:89|213032900::::89
match,91,91,213032,　キリン　トロピカーナアップル　ＬＬスリム１Ｌ,33711,137,130,54650,24,6,18,607,49383,574,B11202,B11202,B11202,213032000:B11202:0:1330:89|213032900::::89
match,91,91,213032,　キリン　トロピカーナアップル　ＬＬスリム１Ｌ,33711,137,130,56634,24,0,24,843,53356,574,B11202,B11202,B11202,213032000:B11202:0:1330:89|213032900::::89
match_one_of_multiple,91,91,213033,　サントリー　なっちゃん　オレンジ４２５ｍｌペット,33712,135,135,33538,135,0,135,,,2767,G08202,G08202|M08110,G08202|M08110,213033000:G08202:0:1106:86|213033900:M08110:::86
match,91,91,213047,　早和果樹園　飲むみかん１８０ｍｌ　瓶,33713,15,15,33539,15,0,15,,,2579,W05201,W05201,W05201,213047000:W05201:0:1660:15
match_one_of_multiple,91,91,213049,　カゴメ　トマトジュース　低塩１９０ｇ,33714,117,117,33540,117,0,117,,,2768,G01402,G01402|G02206,G01402|G02206,213049000:G01402:0:1202:147|213049100:G02206:::147|213049900:G02206:::147
match_one_of_multiple,91,91,213052,　カゴメ１００ＣＡＮ　アップルジュース１６０ｍｌ,33715,42,12,33541,42,30,12,,,2769,G01401,G01401|G02201,G01401|G02201,213052000:G01401:0:1202:42|213052100:G02201:::42|213052101:G02201::1106:42|213052900:G02201:::42|213052901:G02201:0:1106:42
match,91,91,213056,　ポッカ　レモン１００％７２０ｍｌ,33716,9,9,33542,9,0,9,,,563,B10204,B10204,B10204,213056000:B10204:0:1021:22
match,91,91,213067,　マルカイ　順造選　クランベリー１８０ｍｌ,33717,99,99,33543,99,0,99,,,2184,I10212,I10212,I10212,213067000:I10212:0:1049:99
match,91,91,213068,　サントリーまるで梅酒なノンアルコールＰ５００ｍｌ業務用,33718,51,51,33544,51,0,51,,,1278,F10105,F10105,F10105,213068000:F10105:0:1021:69|213068900:F10105:::69
match,91,91,213071,　アルプスワイナリーこだわりのグレープジュース１Ｌ,33719,20,20,33545,14,0,14,,,502,B03203,B03203,B03203,213071000:B03203:0:1202:14|213071900::::14
match,91,91,213071,　アルプスワイナリーこだわりのグレープジュース１Ｌ,33719,20,20,51055,6,0,6,17,678,502,B03203,B03203,B03203,213071000:B03203:0:1202:14|213071900::::14
match_one_of_multiple,91,91,213077,　サントリー　なっちゃんオレンジ１．５Ｌペット,33720,57,57,33546,57,0,57,,,2770,C06201,C06201|K06105,C06201|K06105,213077000:C06201:0:1106:63|213077900:K06105:::63
match,91,91,213082,　キリン　小岩井　純水りんご１．５Ｌ,33721,102,102,33547,58,0,58,,,496,B03101,B03101,B03101,213082000:B03101:0:1330:70|213082900::::70
match,91,91,213082,　キリン　小岩井　純水りんご１．５Ｌ,33721,102,102,52317,10,0,10,346,12263,496,B03101,B03101,B03101,213082000:B03101:0:1330:70|213082900::::70
match,91,91,213082,　キリン　小岩井　純水りんご１．５Ｌ,33721,102,102,53086,1,0,1,438,16031,496,B03101,B03101,B03101,213082000:B03101:0:1330:70|213082900::::70
match,91,91,213082,　キリン　小岩井　純水りんご１．５Ｌ,33721,102,102,53133,1,0,1,441,16088,496,B03101,B03101,B03101,213082000:B03101:0:1330:70|213082900::::70
match,91,91,213082,　キリン　小岩井　純水りんご１．５Ｌ,33721,102,102,54340,32,0,32,569,49066,496,B03101,B03101,B03101,213082000:B03101:0:1330:70|213082900::::70
match,91,91,213091,　協同食品　デュウランド　グアバジュース１Ｌ,33722,30,30,33548,30,0,30,,,1412,G04103,G04103,G04103,213091000:G04103:0:1202:31
match,91,91,213092,　デルモンテ　トマトジュース　クラシック１９０ｇ,33723,153,153,33549,153,0,153,,,1323,G01409,G01409,G01409,213092000:G01409:0:1106:173|213092100:G01409:::173|213092900:G01409:::173|213092901:G01409:::173
match,91,91,213111,　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ,33724,2312,2288,33550,1458,0,1458,,,2404,L04101,L04101,L04101,213111000:L04101:0:1021:1500|213111900:L04101:::1500
match,91,91,213111,　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ,33724,2312,2288,51797,854,24,830,223,9975,2404,L04101,L04101,L04101,213111000:L04101:0:1021:1500|213111900:L04101:::1500
match,91,91,213121,　デルモンテ　パイナップル　１００　７５０ｍｌ,33725,14,14,33551,14,0,14,,,1269,F09201,F09201,F09201,213121000:F09201:0:1106:17|213121900:F09201:::17
match_one_of_multiple,91,91,213126,　アサヒ　バヤリース　オレンジ２４５ｍｌ,33726,269,239,33552,269,30,239,,,2771,F09203,F09203|G01213,F09203|G01213,213126000:F09203:0:1106:270|213126100:G01213:::270|213126900:G01213:::270
match,91,91,213128,　カゴメ１００ＣＡＮ　グレープ１６０ｇ　,33727,48,48,33553,48,0,48,,,1321,G01407,G01407,G01407,213128000:G01407:0:1202:48|213128100:G01407:::48|213128900:G01407:::48
match,91,91,213134,　サントリー　アセロラドリンク缶１９０ｍｌ,33728,35,35,33554,35,0,35,,,1325,G01411,G01411,G01411,213134000:G01411:0:1106:45|213134100:G01411:::45|213134900:G01411:::45
match,91,91,213147,　三田飲料　ストロベリーエード１Ｌ,33729,17,17,33555,17,0,17,,,1431,G04306,G04306,G04306,213147000:G04306:0:1046:18
match,91,91,213148,　三田飲料　カシスエード１Ｌ,33730,17,17,33556,17,0,17,,,1392,G03209,G03209,G03209,213148000:G03209:0:1046:21
match,91,91,213157,　ポッカ　ニューレモン７２０ｍｌ,33731,21,21,33557,12,0,12,,,2433,L11207,L11207,L11207,213157000:L11207:0:1021:14
match,91,91,213157,　ポッカ　ニューレモン７２０ｍｌ,33731,21,21,51127,9,0,9,52,860,2433,L11207,L11207,L11207,213157000:L11207:0:1021:14
match,91,91,213164,　アサヒ　バヤリース　オレンジ２８０ｍｌＰＥＴ,33732,24,24,33558,24,0,24,,,2495,Q00000,Q00000,Q00000,213164000:Q00000:0:1106:24|213164900::::24
match,91,91,213175,　デュウランド　パイナップルジュース１Ｌ,33733,34,34,33559,34,0,34,,,1808,H08204,H08204,H08204,213175000:H08204:0:1202:42
match_one_of_multiple,91,91,213185,　ジューシー　アップル１００％１Ｌパック,33734,485,485,33560,210,0,210,,,2772,L08101,AW0000|L08101,AW0000|L08101,213185000:L08101:0:1330:252|213185900:AW0000:::252
match_one_of_multiple,91,91,213185,　ジューシー　アップル１００％１Ｌパック,33734,485,485,55109,275,0,275,674,50829,2772,L08101,AW0000|L08101,AW0000|L08101,213185000:L08101:0:1330:252|213185900:AW0000:::252
match,91,91,213190,　カゴメ　トマトジュース食塩無添加１９０ｍｌ,33735,67,67,33561,67,0,67,,,1327,G01413,G01413,G01413,213190000:G01413:0:1202:67|213190100:G01413:::67|213190900:G01413:::67
match,91,91,213193,　コカコーラ　Ｑｏｏ　みかん４２５ｍｌ,33736,473,473,33562,329,0,329,,,1268,F09104,F09104,F09104,213193000:F09104:0:1017:365|213193900:F09104:::365
match,91,91,213193,　コカコーラ　Ｑｏｏ　みかん４２５ｍｌ,33736,473,473,53241,48,0,48,450,26366,1268,F09104,F09104,F09104,213193000:F09104:0:1017:365|213193900:F09104:::365
match,91,91,213193,　コカコーラ　Ｑｏｏ　みかん４２５ｍｌ,33736,473,473,54521,96,0,96,594,49247,1268,F09104,F09104,F09104,213193000:F09104:0:1017:365|213193900:F09104:::365
match_one_of_multiple,91,91,213206,　アサヒ　バヤリース　アップル１．５ＬＰＥＴ,33737,37,37,33563,37,0,37,,,633,C04204,B11204|C04204,B11204|C04204,213206000:C04204:0:1106:39|213206900:B11204:::39
match_one_of_multiple,91,91,213210,　ポン　アップルジュース１００％８００ｍｌペット,33738,54,54,33564,30,0,30,,,2432,L11205,L11205|M06103,L11205|M06103,213210000:L11205:0:1202:32|213210900:M06103:::32
match_one_of_multiple,91,91,213210,　ポン　アップルジュース１００％８００ｍｌペット,33738,54,54,51049,24,0,24,11,658,2432,L11205,L11205|M06103,L11205|M06103,213210000:L11205:0:1202:32|213210900:M06103:::32
mismatch_single_oracle_shelf,91,91,213211,　キリン　世界のキッチンから　ソルティライチ５００ｍｌ,51835,24,24,54336,24,0,24,569,49062,327,Z00,YX0000,YX0000,213211000:YX0000:0:1330:0|213211900::::0
match,91,91,213218,　キリン小岩井　純水ぶどう１．５Ｌ,33739,103,103,33565,52,0,52,,,656,C08101,C08101,C08101,213218000:C08101:0:1330:54|213218900::::54
match,91,91,213218,　キリン小岩井　純水ぶどう１．５Ｌ,33739,103,103,52316,19,0,19,346,12262,656,C08101,C08101,C08101,213218000:C08101:0:1330:54|213218900::::54
match,91,91,213218,　キリン小岩井　純水ぶどう１．５Ｌ,33739,103,103,54339,32,0,32,569,49065,656,C08101,C08101,C08101,213218000:C08101:0:1330:54|213218900::::54
mismatch_single_oracle_shelf,91,91,213228,　コカコーラ　Ｑｏｏ　りんご２８０ｍｌＰＥＴ,52808,24,24,56556,24,0,24,815,53265,327,Z00,Q00000,Q00000,213228000:Q00000:0:1017:0|213228900::::0
match,91,91,213269,　サントリー　なっちゃんオレンジ　２．５ガロン,33740,1,1,33566,1,0,1,,,2671,YX0000,YX0000,YX0000,213269000:YX0000:0:1069:2
match_one_of_multiple,91,91,213277,　ジューシー　オレンジ１００％１Ｌパック,33741,1234,1230,33567,833,1,832,,,2773,R04103,AW0000|R04103,AW0000|R04103,213277000:R04103:0:1330:966|213277900:AW0000:::966
match_one_of_multiple,91,91,213277,　ジューシー　オレンジ１００％１Ｌパック,33741,1234,1230,55110,401,3,398,674,50830,2773,R04103,AW0000|R04103,AW0000|R04103,213277000:R04103:0:1330:966|213277900:AW0000:::966
match,91,91,213292,　伊藤園　ビタミンフルーツ　りんごＭＩＸ１００％３４０ｍｌ,33742,115,115,33568,115,0,115,,,1584,G09101,G09101,G09101,213292000:G09101:0:1085:120|213292900:G09101:::120
match,91,91,213308,　デルモンテ　クランベリージュース２０　７５０ｍｌ,33743,28,22,33569,28,6,22,,,1355,G02309,G02309,G02309,213308000:G02309:0:1106:28|213308900:G02309:::28
match,91,91,213309,　ジューシー　ホワイトグレープフルーツ１Ｌパック,33744,296,295,33570,225,1,224,,,2422,L10106,L10106,L10106,213309000:L10106:0:1330:238|213309900:L10106:::238
match,91,91,213309,　ジューシー　ホワイトグレープフルーツ１Ｌパック,33744,296,295,55111,71,0,71,674,50831,2422,L10106,L10106,L10106,213309000:L10106:0:1330:238|213309900:L10106:::238
match,91,91,213310,　ジューシー　トロピカルマンゴー１Ｌパック,33745,165,165,33571,93,0,93,,,2406,L08103,L08103,L08103,213310000:L08103:0:1330:114|213310900::::114
match,91,91,213310,　ジューシー　トロピカルマンゴー１Ｌパック,33745,165,165,55112,72,0,72,674,50832,2406,L08103,L08103,L08103,213310000:L08103:0:1330:114|213310900::::114
match,91,91,213313,　サントリー　なっちゃんアップル　２．５ガロン９．４６Ｌ,33746,3,3,33572,3,0,3,,,2671,YX0000,YX0000,YX0000,213313000:YX0000:0:1069:3
match,91,91,213316,　デルモンテ　マンゴー　瓶７５０ｇ,33747,11,11,33573,11,0,11,,,1239,F05205,F05205,F05205,213316000:F05205:0:1106:15|213316900:F05205:::15
match,91,91,213330,　サントリー　アップル１００％　１ガロン３．７８Ｌ,33748,1,1,33574,1,0,1,,,2671,YX0000,YX0000,YX0000,213330000:YX0000:0:1069:4
match,91,91,213331,　サントリー　ＣＣレモン５００ｍｌ（自販機）ＰＥＴ,33749,72,72,33575,72,0,72,,,1598,H01303,H01303,H01303,213331000:H01303:0:1106:96|213331900:H01303:::96
match,91,91,213339,　サントリー　アセロラドリンクペット９００ｍｌ,33750,24,24,33576,24,0,24,,,1281,F10203,F10203,F10203,213339000:F10203:0:1106:30|213339900:F10203:::30
match,91,91,213370,　ゴールドパック　サンパック　りんごジュース１Ｌ瓶,33751,20,20,33577,20,0,20,,,714,D06202,D06202,D06202,213370000:D06202:0:1106:20|213370900::::20
match,91,91,213378,×エルビー　りんご　１００　１２５ｍｌ,33752,30,30,33578,30,0,30,,,671,D01203,D01203,D01203,213378000:D01203:0:1126:30|213378900::::30
match,91,91,213408,　アルプス　ワイナリーこだわりのグレープジュース２５０ｍｌ,35691,24,24,35496,24,0,24,,,2495,Q00000,Q00000,Q00000,213408000:Q00000:0:1202:24|213408900::::24
match,91,91,213409,　アルプス　ワイナリーこだわりのグレープジュース　ホワイト２５０ｍｌ,35692,24,24,35497,24,0,24,,,2495,Q00000,Q00000,Q00000,213409000:Q00000:0:1202:24|213409900::::24
match,91,91,213412,　ヨーガ　スッコ　ディ　ペスカ　（ピーチ）２００ｍｌ瓶,35693,51,51,35498,27,0,27,,,763,E02206,E02206,E02206,213412000:E02206:0:1226:40
match,91,91,213412,　ヨーガ　スッコ　ディ　ペスカ　（ピーチ）２００ｍｌ瓶,35693,51,51,51281,24,0,24,80,2008,763,E02206,E02206,E02206,213412000:E02206:0:1226:40
match,91,91,213417,　ヨーガ　ペスカ　エ　マンゴ　２００ｍｌ,35694,57,57,35499,9,0,9,,,760,E02203,E02203,E02203,213417000:E02203:0:1226:21
match,91,91,213417,　ヨーガ　ペスカ　エ　マンゴ　２００ｍｌ,35694,57,57,51282,48,0,48,80,2009,760,E02203,E02203,E02203,213417000:E02203:0:1226:21
match,91,91,213427,　ヘテ　ボンボンぶどうジュース２３８ｍｌ缶,35695,132,132,35500,132,0,132,,,1247,F06205,F06205,F06205,213427000:F06205:0:1048:144|213427900:F06205:::144
match,91,91,213436,　アランミリア　ソーヴィニヨンブラン　３３０ｍｌ,35696,32,32,35501,32,0,32,,,838,E04315,E04315,E04315,213436000:E04315:0:1573:32
match,91,91,213437,　サントリー　なっちゃんりんご１．５Ｌ,35697,57,57,35502,57,0,57,,,1757,H06207,H06207,H06207,213437000:H06207:0:1106:58|213437900:H06207:::58
match,91,91,213441,　アランミリア　メルロ　３３０ｍｌ,35698,61,61,35503,61,0,61,,,796,E03312,E03312,E03312,213441000:E03312:0:1573:61
match,91,91,213447,　ヘテ　すりおろし梨ジュース２３８ｍｌ缶,35699,96,96,35504,96,0,96,,,1227,F04201,F04201,F04201,213447000:F04201:0:1048:108|213447900:F04201:::108
match,91,91,213448,　ヘテ　ボンボン桃ジュース２３８ｍｌ缶,35700,108,108,35505,48,0,48,,,1237,F05203,F05203,F05203,213448000:F05203:0:1048:48|213448900:F05203:::48
match,91,91,213448,　ヘテ　ボンボン桃ジュース２３８ｍｌ缶,35700,108,108,53631,60,0,60,524,27107,1237,F05203,F05203,F05203,213448000:F05203:0:1048:48|213448900:F05203:::48
match,91,91,213449,　ラマール　ザクロジュース１Ｌ,35701,7,7,35506,7,0,7,,,2671,YX0000,YX0000,YX0000,213449000:YX0000:0:1782:7
match,91,91,213458,　コカコーラ　Ｑｏｏ　みかん９５０ｍｌ,35702,50,50,35507,26,0,26,,,1413,G04105,G04105,G04105,213458000:G04105:0:1017:30|213458900:G04105:::30
match,91,91,213458,　コカコーラ　Ｑｏｏ　みかん９５０ｍｌ,35702,50,50,53252,12,0,12,452,26377,1413,G04105,G04105,G04105,213458000:G04105:0:1017:30|213458900:G04105:::30
match,91,91,213458,　コカコーラ　Ｑｏｏ　みかん９５０ｍｌ,35702,50,50,54531,12,0,12,594,49257,1413,G04105,G04105,G04105,213458000:G04105:0:1017:30|213458900:G04105:::30
match,91,91,213503,　キリン　世界のキッチンから　ソルティライチベース５００ｍｌ,35704,20,20,35508,20,0,20,,,580,B11304,B11304,B11304,213503000:B11304:0:1330:21
oracle_no_shelf,91,91,213524,　コカコーラ　ミニッツメイド　オレンジ　業務用１Ｌパック,51519,1,2,53085,1,0,1,438,16030,327,Z00,,,213524000::0:9999:0
oracle_no_shelf,91,91,213524,　コカコーラ　ミニッツメイド　オレンジ　業務用１Ｌパック,51519,1,2,56327,1,0,1,,,327,Z00,,,213524000::0:9999:0
match,91,91,213529,×エルビー　ぶどう１００　１２５ｍｌ,35705,60,60,35509,60,0,60,,,683,D02206,D02206,D02206,213529000:D02206:0:1126:60|213529900::::60
oracle_no_shelf,91,91,213543,　ポン　グレープジュース８００ｍｌペット,35706,6,6,56092,6,0,6,,,11,zz1,,,213543000::0:1202:6
match_one_of_multiple,91,91,214011,　アサヒワンダ　金の微糖１８５ｇ,35707,177,177,35510,177,0,177,,,2774,B10202,B10202|H07202,B10202|H07202,214011000:B10202:0:1106:330|214011100:H07202:::330|214011900:H07202:::330
match,91,91,214047,　キリン　午後の紅茶　ストレートティー１．５Ｌ,35708,3,3,35511,3,0,3,,,2671,YX0000,YX0000,YX0000,214047000:YX0000:0:1330:5|214047001:::1330:5|214047900::::5
match_one_of_multiple,91,91,214055,　アサヒ　ウーロン茶２Ｌ,35709,113,113,35512,113,0,113,,,582,B14103,B14103|F09205,B14103|F09205,214055000:B14103:0:1106:120|214055900:F09205:::120
match,91,91,214059,　コカコーラ　ジョージア　エメラルドＭＢ１８５ｇマルチ,35710,90,90,35513,90,0,90,,,781,E03207,E03207,E03207,214059000:E03207:0:1017:90|214059100:E03207:::90|214059200:E03207:::90|214059900:E03207:::90|214059901:E03207:::90
match,91,91,214081,　成城石井　アイスコーヒー　無糖１Ｌ,35711,9,9,35514,9,0,9,,,2671,YX0000,YX0000,YX0000,214081000:YX0000:0:1050:14|214081900::::14
match_one_of_multiple,91,91,214107,　ＨＯＭＥＲ　アイスコーヒー　無糖１Ｌ,35712,85,85,35515,85,0,85,,,2775,C05103,C05103|YX0000,C05103|YX0000,214107000:C05103:0:1497:101|214107900:YX0000:::101
match_one_of_multiple,91,91,214150,　アサヒ　ワンダ　モーニングショット１８５ｇ缶,35713,120,120,35516,120,0,120,,,2495,Q00000,N01107|Q00000,N01107|Q00000,214150000:Q00000:0:1106:120|214150100:N01107:::120|214150900:N01107:::120
match,91,91,214158,　サントリー　ボス　アイスコーヒー　１ガロン３．７８Ｌ,35714,3,3,35517,3,0,3,,,2671,YX0000,YX0000,YX0000,214158000:YX0000:0:1069:4
match,91,91,214180,　アサヒ　ワンダ　ブラック１８５ｇ,35715,30,30,35518,30,0,30,,,1307,G01303,G01303,G01303,214180000:G01303:0:1106:60|214180900::::60
manual_multiple_oracle_shelves,91,91,214194,　アサヒワンダ　特製カフェオレ１８５ｇ缶,51512,30,0,51138,30,30,0,63,871,327,Z00,H08202|Q00000,H08202|Q00000,214194000:Q00000:0:1106:0|214194100:H08202:::0|214194900:H08202:::0
match,91,91,214314,　コカコーラ　ジョージア　ボトルコーヒー　無糖９５０ｍｌ,35716,159,159,35519,87,0,87,,,509,B04104,B04104,B04104,214314000:B04104:0:1017:96|214314100::::96|214314900:B04104:::96
match,91,91,214314,　コカコーラ　ジョージア　ボトルコーヒー　無糖９５０ｍｌ,35716,159,159,53239,24,0,24,450,26364,509,B04104,B04104,B04104,214314000:B04104:0:1017:96|214314100::::96|214314900:B04104:::96
match,91,91,214314,　コカコーラ　ジョージア　ボトルコーヒー　無糖９５０ｍｌ,35716,159,159,53243,24,0,24,450,26368,509,B04104,B04104,B04104,214314000:B04104:0:1017:96|214314100::::96|214314900:B04104:::96
match,91,91,214314,　コカコーラ　ジョージア　ボトルコーヒー　無糖９５０ｍｌ,35716,159,159,54519,24,0,24,594,49245,509,B04104,B04104,B04104,214314000:B04104:0:1017:96|214314100::::96|214314900:B04104:::96
match_one_of_multiple,91,91,214315,　コカコーラ　ジョージア　ボトルコーヒー　甘さ控えめ９５０ｍｌ,35717,49,49,35520,49,0,49,,,2776,C03103,C03103|C04101,C03103|C04101,214315000:C03103:0:1017:49|214315100::::49|214315900:C04101:::49
match_one_of_multiple,91,91,215013,　伊藤園　おーいお茶　緑茶３５０ｍｌペット,35718,96,96,35521,96,0,96,,,2777,C05106,C05106|K07301,C05106|K07301,215013000:C05106:0:1085:96|215013900:K07301:::96
match_one_of_multiple,91,91,215016,　サントリー烏龍茶　ペット２Ｌ,35719,30,30,35522,25,0,25,,,2778,C02106,B14103|C02106,B14103|C02106,215016000:C02106:0:1106:30|215016001:B14103:::30|215016900:B14103:::30|215016901:B14103:::30
match_one_of_multiple,91,91,215016,　サントリー烏龍茶　ペット２Ｌ,35719,30,30,51130,5,0,5,55,863,2778,C02106,B14103|C02106,B14103|C02106,215016000:C02106:0:1106:30|215016001:B14103:::30|215016900:B14103:::30|215016901:B14103:::30
oracle_no_shelf,91,91,215017,　サントリー　烏龍茶　缶３４０ｇ,35720,24,24,55956,24,0,24,,,11,zz1,,,215017000::0:1106:24|215017100::::24|215017101::::24|215017900::::24|215017901::::24
match,91,91,215021,　コカコーラ煌（ファン）烏龍茶２Ｌ,35721,50,48,35523,50,2,48,,,498,B03104,B03104,B03104,215021000:B03104:0:1017:52|215021900:B03104:::52
match,91,91,215026,　コカコーラ　綾鷹２Ｌ,35722,8,8,35524,8,0,8,,,2495,Q00000,Q00000,Q00000,215026000:Q00000:0:1017:8|215026900:Q00000:::8
mismatch_single_oracle_shelf,91,91,215031,　キリン　生茶　５２５ｍｌペット,51737,16,16,55986,16,0,16,,,327,Z00,Q00000,Q00000,215031000:Q00000:0:1330:0|215031100::::0|215031900::::0
match_one_of_multiple,91,91,215032,　キリン　生茶２Ｌペット,35723,106,105,35525,81,1,80,,,2779,C04201,C04201|H06318,C04201|H06318,215032000:C04201:0:1330:95|215032900:H06318:::95
match_one_of_multiple,91,91,215032,　キリン　生茶２Ｌペット,35723,106,105,54651,1,0,1,607,49384,2779,C04201,C04201|H06318,C04201|H06318,215032000:C04201:0:1330:95|215032900:H06318:::95
match_one_of_multiple,91,91,215032,　キリン　生茶２Ｌペット,35723,106,105,56635,24,0,24,843,53357,2779,C04201,C04201|H06318,C04201|H06318,215032000:C04201:0:1330:95|215032900:H06318:::95
match_one_of_multiple,91,91,215045,　アイリスフーズとうもろこしのひげ茶１．５Ｌ,35724,6,6,35526,6,0,6,,,1525,G07104,F03205|G07104,F03205|G07104,215045000:G07104:0:1841:11|215045900:F03205:::11
match,91,91,215050,　アサヒ高級烏龍茶　瓶２００ｍｌ,35725,2186,2037,35527,1106,125,981,,,467,AM103A,AM103A,AM103A,215050000:AM103A:0:1021:1421|215050900:AM103A:::1421
match,91,91,215050,　アサヒ高級烏龍茶　瓶２００ｍｌ,35725,2186,2037,55126,1080,24,1056,682,50851,467,AM103A,AM103A,AM103A,215050000:AM103A:0:1021:1421|215050900:AM103A:::1421
match_one_of_multiple,91,91,215060,　サッポロ　ウーロン茶２００ｍｌ瓶,35726,120,120,35528,120,0,120,,,2780,Z05101,YX0000|Z05101,YX0000|Z05101,215060000:Z05101:0:1202:240|215060900:YX0000:::240
match,91,91,215070,　神戸茶房　烏龍茶１８５ｇ,35727,857,857,35529,857,0,857,,,2699,Z05201,Z05201,Z05201,215070000:Z05201:0:1164:1076|215070900:Z05201:::1076
match,91,91,215075,　伊藤園　リラックスジャスミンティー６００ｍｌ,35728,39,39,35530,39,0,39,,,1596,H01205,H01205,H01205,215075000:H01205:0:1085:59|215075900::::59
match,91,91,215076,　伊藤園　おーいお茶　緑茶６００ｍｌ店舗用ＰＥＴ,35729,245,245,35531,197,0,197,,,1586,G09103,G09103,G09103,215076000:G09103:0:1085:245|215076900:G09103:::245
match,91,91,215076,　伊藤園　おーいお茶　緑茶６００ｍｌ店舗用ＰＥＴ,35729,245,245,56644,48,0,48,848,53373,1586,G09103,G09103,G09103,215076000:G09103:0:1085:245|215076900:G09103:::245
match,91,91,215078,　サントリー　ウーロン茶６００ｍｌ,35730,0,0,35532,-5,0,-5,,,2495,Q00000,Q00000,Q00000,215078000:Q00000:0:1106:-5|215078900::::-5
match,91,91,215091,　伊藤園　おーいお茶　濃い茶６００ｍｌ店舗用ＰＥＴ,35732,24,24,35533,24,0,24,,,1273,F09300,F09300,F09300,215091000:F09300:0:1085:24|215091900:F09300:::24
match,91,91,215092,　ハイピース　おいしい田舎の越前茶５００ｍｌ,35733,335,215,35534,335,120,215,,,807,E04104,E04104,E04104,215092000:E04104:0:1106:360|215092900:E04104:::360
match,91,91,215093,　ハイピースおいしい田舎の越前茶３３０ｍｌ,35734,586,586,35535,232,0,232,,,2413,L09103,L09103,L09103,215093000:L09103:0:1106:233|215093900:L09103:::233
match,91,91,215093,　ハイピースおいしい田舎の越前茶３３０ｍｌ,35734,586,586,51878,162,0,162,255,10059,2413,L09103,L09103,L09103,215093000:L09103:0:1106:233|215093900:L09103:::233
match,91,91,215093,　ハイピースおいしい田舎の越前茶３３０ｍｌ,35734,586,586,52170,192,0,192,300,12038,2413,L09103,L09103,L09103,215093000:L09103:0:1106:233|215093900:L09103:::233
match,91,91,215096,　伊藤園　健康ミネラル麦茶２Ｌ,35735,16,16,35536,16,0,16,,,511,B04201,B04201,B04201,215096000:B04201:0:1085:24|215096900::::24
match_one_of_multiple,91,91,215138,　伊藤園　おーいお茶　緑茶　紙パック２５０ｍｌ,35736,144,144,35537,96,0,96,,,2781,L18102,AW0000|L18102,AW0000|L18102,215138000:L18102:0:1085:96|215138900:AW0000:::96
match_one_of_multiple,91,91,215138,　伊藤園　おーいお茶　緑茶　紙パック２５０ｍｌ,35736,144,144,52076,48,0,48,279,11760,2781,L18102,AW0000|L18102,AW0000|L18102,215138000:L18102:0:1085:96|215138900:AW0000:::96
match,91,91,215141,　サントリー　ウーロン茶　業務用専用２Ｌ,35737,300,291,35538,120,9,111,,,2407,L08104,L08104,L08104,215141000:L08104:0:1021:253|215141900::::253
match,91,91,215141,　サントリー　ウーロン茶　業務用専用２Ｌ,35737,300,291,56587,180,0,180,832,53302,2407,L08104,L08104,L08104,215141000:L08104:0:1021:253|215141900::::253
match,91,91,215146,　伊藤園　おーいお茶　緑茶２Ｌペット,35738,1,1,35539,1,0,1,,,1219,F03202,F03202,F03202,215146000:F03202:0:1085:7|215146900:F03202:::7
match,91,91,215174,　ハイピース加賀棒ほうじ茶３３０ｍｌ,35739,48,48,35540,48,0,48,,,2495,Q00000,Q00000,Q00000,215174000:Q00000:0:1106:48|215174900::::48
match,91,91,215177,　キリン　午後の紅茶　おいしい無糖２Ｌ,35740,126,126,35541,81,0,81,,,1225,F04103,F04103,F04103,215177000:F04103:0:1330:97|215177900:F04103:::97
match,91,91,215177,　キリン　午後の紅茶　おいしい無糖２Ｌ,35740,126,126,54652,21,0,21,607,49385,1225,F04103,F04103,F04103,215177000:F04103:0:1330:97|215177900:F04103:::97
match,91,91,215177,　キリン　午後の紅茶　おいしい無糖２Ｌ,35740,126,126,56636,24,0,24,843,53358,1225,F04103,F04103,F04103,215177000:F04103:0:1330:97|215177900:F04103:::97
