status,warehouse_code,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,lot_count,total_lot_current,total_lot_available,oracle_products
match,91,112223,　北の庄本醸造　生酒３００ｍｌ,Q00000,Q00000,Q00000,1,3,3,112223000:Q00000:0:1539:3
match,91,112229,　黒龍　純吟　いっちょらい１．８Ｌ,B03103,B03103,B03103,2,78,75,112229000:B03103:0:2018:25
match,91,112243,　一乃谷上撰１．８Ｌ,E08210,E08210,E08210,1,5,5,112243000:E08210:0:1572:5
match,91,112257,　黒龍大吟醸　しずく１．８Ｌ,YX0000,YX0000,YX0000,1,7,7,112257000:YX0000:0:2018:7
match,91,112265,　一乃谷吟醸　生貯蔵酒３００ｍｌ,W05102,W05102,W05102,2,34,34,112265000:W05102:0:1572:16
match,91,112266,　北の庄　上撰１．８Ｌ,E10106,E10106,E10106,1,6,6,112266000:E10106:0:1539:0|112266100:E10106:::0|112266200:E10106:::0
match,91,112270,　黒龍大吟醸　石田屋７２０ｍｌ,YX0000,YX0000,YX0000,1,2,2,112270000:YX0000:0:2018:3
match,91,112278,　華の香越前越前　瓶１．８Ｌ,D09101,D09101,D09101,1,69,67,112278000:D09101:0:1012:83|112278001:D09101:::83|112278900:D09101:::83|112278901:D09101:::83
match,91,112280,　越の鷹上撰１．８Ｌ,F01204,F01204,F01204,1,9,9,112280000:F01204:0:1181:9
match,91,112281,　越の鷹純米酒７２０ｍｌ,H05311,H05311,H05311,1,17,17,112281000:H05311:0:1181:23
match,91,112283,　越の鷹純米酒１．８Ｌ,W06101,W06101,W06101,1,6,6,112283000:W06101:0:1181:6
match,91,112303,　富久駒本醸造　丸岡城７２０ｍｌ,G06301,G06301,G06301,1,41,39,112303000:G06301:0:1166:41
match,91,112307,　梵艶　純米大吟醸３００ｍｌ,I09102,I09102,I09102,1,4,4,112307000:I09102:0:1514:4
match,91,112312,　一乃谷上撰辛口１．８Ｌ,C03105,C03105,C03105,1,13,13,112312000:C03105:0:1572:14
match,91,112314,　永平寺白龍　別誂１．８Ｌ,F03103,F03103,F03103,1,14,14,112314000:F03103:0:1263:14
match,91,112325,　花垣　純米吟醸７２０ｍｌ,E11311,E11311,E11311,1,15,15,112325000:E11311:0:1370:15
match,91,112327,　北の庄辛口（別撰）１．８Ｌ,C05101,C05101,C05101,1,14,14,112327000:C05101:0:1539:16
match,91,112329,　花垣純米３００ｍｌ,B06205,B06205,B06205,1,26,26,112329000:B06205:0:1370:49
match,91,112330,　真名鶴純米大吟醸　奏雨７２０ｍｌ,F07204,F07204,F07204,1,4,4,112330000:F07204:0:1679:0
match,91,112340,　黒龍大吟醸　しずく７２０ｍｌ,I00000,I00000,I00000,1,5,5,112340000:I00000:0:2018:6
match,91,112341,　永平寺白龍　別誂７２０ｍｌ,H06212,H06212,H06212,1,10,9,112341000:H06212:0:1263:5
match,91,112349,　越前岬　蔵出し本醸造７２０ｍｌ（箱無）,G06310,G06310,G06310,1,8,8,112349000:G06310:0:1460:4
match,91,112351,○北の庄純米酒１．８Ｌ,E05202,E05202,E05202,1,3,3,112351000:E05202:0:1539:5
match,91,112352,○北の庄純米吟醸１．８Ｌ,E05112,E05112,E05112,1,3,3,112352000:E05112:0:1539:5
match,91,112358,　雲乃井純米東尋坊７２０ｍｌ,G05303,G05303,G05303,2,9,6,112358000:G05303:0:1021:0
match,91,112396,　越の磯　春夏秋雪越前　純米吟醸７２０ｍｌ,G05305,G05305,G05305,1,24,24,112396000:G05305:0:1825:24
match,91,112404,　一乃谷大吟醸　暁１．８Ｌ,W06412,W06412,W06412,1,2,2,112404000:W06412:0:1572:2
match,91,112416,　富久駒本醸造　丸岡城３００ｍｌ,G06402,G06402,G06402,1,43,43,112416000:G06402:0:1166:43
match,91,112419,　福千歳ＳＡＫＵＲＡ　ＲＯＣＫ（さくらロック）７２０ｍｌ,E09309,E09309,E09309,1,2,2,112419000:E09309:0:1512:0
match,91,112420,　花垣本醸造７２０ｍｌ,E06104,E06104,E06104,1,15,15,112420000:E06104:0:1370:19
match,91,112421,　花垣米しずく　純米７２０ｍｌ,D08202,D08202,D08202,1,16,16,112421000:D08202:0:1370:20
match,91,112427,　梵吉平　純米大吟醸１．８Ｌ,W02203,W02203,W02203,1,4,4,112427000:W02203:0:1514:4
match,91,112433,　畠山酒造雪きらら　純米吟醸７２０ｍｌ,G05407,G05407,G05407,1,1,1,112433000:G05407:0:1202:7
match,91,112446,　蔵の宿　純米吟醸７２０ｍｌ,F01107,F01107,F01107,1,10,10,112446000:F01107:0:1166:10
match,91,112448,　一本義辛爽系（からさわ）純米吟醸１．８Ｌ（箱なし）,E10112,E10112,E10112,2,10,9,112448000:E10112:0:1202:5
match,91,112451,　梵純粋１８０ｍｌ,W04203,W04203,W04203,1,182,182,112451000:W04203:0:1514:218
match,91,112457,　北の庄　久寿龍　純米吟醸７２０ｍｌ,G06302,G06302,G06302,1,6,6,112457000:G06302:0:1539:6
match,91,112493,　越前岬　超辛口純米「シュタルク・カイザー」１．８Ｌ　※卸不可,W07106,W07106,W07106,1,1,1,112493000:W07106:0:1460:1
match,91,112494,　華燭本醸造１．８Ｌ,E09110,E09110,E09110,1,6,6,112494000:E09110:0:1724:8
match,91,112496,　越前岬　吟雪花　吟醸生貯蔵酒３００ｍｌ,I09104,I09104,I09104,2,35,35,112496000:I09104:0:1460:25
match,91,112504,　一乃谷生酒３００ｍｌ（弥吉様）,D06201,D06201,D06201,1,40,40,112504000:D06201:0:1572:40
match,91,112506,　黒龍　九頭龍　逸品１．８Ｌ,W09102,W09102,W09102,1,6,0,112506000:W09102:0:2018:31
match,91,112510,　一乃谷本醸造１．８Ｌ（八重寿し様）,C05105,C05105,C05105,1,16,16,112510000:C05105:0:1572:16
match,91,112512,　一乃谷大吟醸　暁３００ｍｌ,G06401,G06401,G06401,1,20,20,112512000:G06401:0:1572:22
match,91,112516,　北の庄越前吟醸７２０ｍｌ,G05309,G05309,G05309,1,15,15,112516000:G05309:0:1539:15
match,91,112517,　一乃谷大吟醸　暁７２０ｍｌ,G05304,G05304,G05304,1,3,3,112517000:G05304:0:1572:7
match,91,112530,　一本義　山田錦７２０ｍｌ,D04206,D04206,D04206,1,17,17,112530000:D04206:0:1202:17
match,91,112531,　一乃谷蔵１．８Ｌ,E05307,E05307,E05307,2,10,12,112531000:E05307:0:1572:8
match,91,112532,　一乃谷にごり酒３００ｍｌ,L08203,L08203,L08203,1,25,25,112532000:L08203:0:1572:25
match,91,112545,　永平寺白龍　純米酒１．８Ｌ,H05104,H05104,H05104,1,2,2,112545000:H05104:0:1263:6
match,91,112561,　永平寺白龍　純米大吟醸１．８Ｌ,W06107,W06107,W06107,1,8,8,112561000:W06107:0:1263:8
match,91,112569,　一乃谷純米酒　純１．８Ｌ,F02112,F02112,F02112,2,5,5,112569000:F02112:0:1572:1
match,91,112572,　花垣　純米にごり酒１．８Ｌ,C06101,C06101,C06101,1,15,15,112572000:C06101:0:1370:17
match,91,112573,　花垣　純米にごり酒７２０ｍｌ,C08202,C08202,C08202,1,20,20,112573000:C08202:0:1370:44
match,91,112587,　真名鶴　奥越前氷点囲い　純米酒７２０ｍｌ,E11202,E11202,E11202,1,6,6,112587000:E11202:0:1679:6
match,91,112601,　一本義　辛口クラシック７２０ｍｌ（旧金印）,C01206,C01206,C01206,2,59,47,112601000:C01206:0:1202:57
match,91,112611,　花垣米しずく　純米酒１．８Ｌ,D02101,D02101,D02101,1,8,8,112611000:D02101:0:1370:11
match,91,112623,　花垣純米にごり酒３００ｍｌ,D08205,D08205,D08205,1,55,55,112623000:D08205:0:1370:72
match,91,112640,　常山　純米辛口　「超」３００ｍｌ（純米超辛）　※卸不可,L19301,L19301,L19301,1,33,33,112640000:L19301:0:1511:34
match,91,112643,　花垣山廃純米　無濾過生原酒７２０ｍｌ,AW0000,AW0000,AW0000,1,1,1,112643000:AW0000:0:1370:1
match,91,112650,　越前岬　大吟醸３００ｍｌ,F04101,F04101,F04101,1,28,28,112650000:F04101:0:1460:28
match,91,112656,　越前岬　槽搾り純米酒１．８Ｌ,W06103,W06103,W06103,1,1,1,112656000:W06103:0:1460:1
match,91,112657,　越前岬　槽搾り純米酒７２０ｍｌ,G05405,G05405,G05405,1,11,11,112657000:G05405:0:1460:0
match,91,112663,　北の庄吟醸　越前１．８Ｌ,W07115,W07115,W07115,1,1,1,112663000:W07115:0:1539:1
match,91,112671,　花垣　純米１．８Ｌ,D06104,D06104,D06104,1,4,4,112671000:D06104:0:1370:4
match,91,112672,　花垣　純米７２０ｍｌ,D05205,D05205,D05205,1,14,14,112672000:D05205:0:1370:17
match,91,112673,　花垣本醸造１．８Ｌ,D02102,D02102,D02102,1,17,18,112673000:D02102:0:1370:22
match,91,112688,　北の庄純米酒　勝家３００ｍｌ,G06403,G06403,G06403,1,30,10,112688000:G06403:0:1539:30
match,91,112693,　梵　超吟７２０ｍｌ（漆箱入）　※卸不可,AW0000,AW0000,AW0000,1,5,5,112693000:AW0000:0:1514:5
match,91,112710,　永平寺白龍　生貯蔵酒３００ｍｌ,L08205,L08205,L08205,1,23,13,112710000:L08205:0:1263:39
match,91,112720,　永平寺白龍　純米大吟醸　生貯蔵酒３００ｍｌ,G06108,G06108,G06108,1,7,0,112720000:G06108:0:1263:0
match,91,112727,　梵　特撰純米大吟醸７２０ｍｌ,W03203,W03203,W03203,2,12,6,112727000:W03203:0:1514:24
match,91,112730,　伝心純米大吟醸　「凛」７２０ｍｌ　※直送・卸不可,AY0000,AY0000,AY0000,1,1,1,112730000:AY0000:0:1202:1
match,91,112745,　雲乃井純米　福雲カップ１８０ｍｌ,G06404,G06404,G06404,1,129,129,112745000:G06404:0:1543:139
match,91,112747,　関西　佳撰カップ１８０ｍｌ,G06413,G06413,G06413,1,5,5,112747000:G06413:0:1741:10
match,91,112748,　関西　佳撰３００ｍｌ,G06405,G06405,G06405,1,14,14,112748000:G06405:0:1741:0
match,91,112749,　北の庄本醸造　冷酒　生貯蔵酒　３００ｍｌ,Q00000,Q00000,Q00000,1,13,13,112749000:Q00000:0:1539:16
match,91,112750,　若鹿バンビカップ　上撰１８０ｍｌ,G07305,G07305,G07305,1,110,110,112750000:G07305:0:1539:111
match,91,112752,　伊藤酒造あすわ１．８Ｌ,F06102,F06102,F06102,1,23,23,112752000:F06102:0:1181:24
match,91,112777,　永平寺白龍　純米大吟醸「吉峯」　無濾過原酒７２０ｍｌ,G05406,G05406,G05406,1,15,15,112777000:G05406:0:1263:17
match,91,112780,　游　純米大吟醸　芳醇超辛口７２０ｍｌ（白龍）,G05403,G05403,G05403,2,36,26,112780000:G05403:0:1263:4
match,91,112782,　游　純米大吟醸　芳醇超辛口１．８Ｌ（白龍）,W06413,W06413,W06413,1,4,4,112782000:W06413:0:1263:4
match,91,112784,　游　純米吟醸　芳醇超辛口１．８Ｌ（白龍）,E07103,E07103,E07103,1,5,2,112784000:E07103:0:1263:6
match,91,112786,　游　芳醇超辛口　番外山田錦１．８Ｌ（白龍）,E11113,E11113,E11113,1,3,3,112786000:E11113:0:1263:4
match,91,112789,　花垣生貯蔵酒（本醸造）３００ｍｌ,I09101,I09101,I09101,1,29,29,112789000:I09101:0:1370:43
match,91,112800,　華燭純米生貯蔵酒３００ｍｌ,G06308,G06308,G06308,1,11,11,112800000:G06308:0:1021:11
match,91,112809,　関西　佳撰　生詰原酒１．８Ｌ,I08110,I08110,I08110,1,1,1,112809000:I08110:0:1741:1
match,91,112814,　関西　佳撰　生詰原酒７２０ｍｌ,I09110,I09110,I09110,1,8,8,112814000:I09110:0:1741:0
match,91,112816,　関西　本醸造　上撰１８０ｍｌ（レトロ）,YX0000,YX0000,YX0000,1,5,5,112816000:YX0000:0:1741:20
match,91,112817,　関西　吟醸１８０ｍｌ（プレミアム）,YX0000,YX0000,YX0000,1,21,21,112817000:YX0000:0:9012:21
match,91,112820,　黒龍九頭龍　純米７２０ｍｌ,YX0000,YX0000,YX0000,1,-2,-2,112820000:YX0000:0:1202:-2
match,91,112821,　片山酒造　かたかた　純米吟醸７２０ｍｌ,G07106,G07106,G07106,1,6,6,112821000:G07106:0:1741:6
match,91,112825,　早瀬浦純米１．８Ｌ　営業部専用,E06103,E06103,E06103,2,-1,-1,112825000:E06103:0:9999:-3
match,91,112838,　花垣純米　超辛口７２０ｍｌ,B14204,B14204,B14204,1,10,7,112838000:B14204:0:1370:23
match,91,112862,　福千歳ＲＩＣＥ　ＷＩＮＥ（らいすわいん）１．８Ｌ,E09203,E09203,E09203,1,2,2,112862000:E09203:0:1512:3
match,91,112885,　梵　ときしらず１．８Ｌ,C09103,C09103,C09103,1,45,28,112885000:C09103:0:1514:66
match,91,112886,　梵　ときしらず７２０ｍｌ,W04201,W04201,W04201,2,76,63,112886000:W04201:0:1514:43
match,91,112887,　梵純粋３００ｍｌ,W03201,W03201,W03201,3,36,16,112887000:W03201:0:1514:-10
match,91,112889,　梵　超吟（紙箱入）７２０ｍｌ　※卸不可,AW0000,AW0000,AW0000,1,35,35,112889000:AW0000:0:1514:35
match,91,112890,　一乃谷　純米酒　大辛口＋１０　７２０ｍｌ,C07204,C07204,C07204,1,16,16,112890000:C07204:0:1572:17
match,91,112904,　華燭本醸造カップ１８０ｍｌ,G06412,G06412,G06412,1,14,14,112904000:G06412:0:1021:14
match,91,112951,　華の香越前上撰（華明りラベル）１．８Ｌ,W08103,W08103,W08103,1,43,43,112951000:W08103:0:1012:43
match,91,112956,　一本義　辛口純米酒１．８Ｌ,D06102,D06102,D06102,2,86,64,112956000:D06102:0:1202:39
match,91,112957,　一本義　辛口純米酒７２０ｍｌ,B04203,B04203,B04203,3,82,70,112957000:B04203:0:1202:84
match,91,112966,　永平寺白龍　ドラゴンウォーター７２０ｍｌ,G08401,G08401,G08401,1,14,7,112966000:G08401:0:1263:7
match,91,113022,　越後桜　大吟醸　稲穂の舞７２０ｍｌ,B15305,B15305,B15305,1,21,21,113022000:B15305:0:1290:21
match,91,113023,　手取川名流　大吟醸１．８Ｌ,W07101,W07101,W07101,1,1,1,113023000:W07101:0:1021:1
match,91,113024,　越後桜大吟醸　稲穂の舞１．８Ｌ,R04202,R04202,R04202,1,16,16,113024000:R04202:0:1290:16|113024900:R04202:::16
match,91,113061,　八海山普通酒１．８Ｌ,F02201,F02201,F02201,1,19,18,113061000:F02201:0:1589:1
match,91,113062,　八海山特別本醸造１．８Ｌ,H05114,H05114,H05114,1,2,2,113062000:H05114:0:1589:3
match,91,113067,　天狗舞　本醸造　天１．８Ｌ,E06113,E06113,E06113,2,3,3,113067000:E06113:0:1021:2
match,91,113069,　菊姫姫１．８Ｌ,W07113,W07113,W07113,1,5,5,113069000:W07113:0:1021:5
match,91,113074,　渓流甘口１．８Ｌ,F02204,F02204,F02204,1,8,8,113074000:F02204:0:1369:8
match,91,113086,　中村酒造　ハチバン　オリジナル　鼓１．８Ｌ,H08105,H08105,H08105,1,57,57,113086000:H08105:0:1743:70
match,91,113091,　八海山普通酒３００ｍｌ,YX0000,YX0000,YX0000,1,2,2,113091000:YX0000:0:9012:2
match,91,113138,　蓬莱吟醸　伝統辛口１．８Ｌ,H05101,H05101,H05101,1,2,2,113138000:H05101:0:1002:2
match,91,113164,　二東にっこりマッコリ３６０ｍｌ,G06203,G06203,G06203,1,36,36,113164000:G06203:0:1021:38|113164900:G06203:::38
match,91,113190,　農口尚彦研究所　純米　無濾過生原酒　１．８Ｌ’２４　（取扱店限定）,AW0000,AW0000,AW0000,1,2,2,113190000:AW0000:0:1816:2
match,91,113198,　農口尚彦研究所　本醸造　無濾過生原酒　１．８Ｌ’２４　（取扱店限定）,AW0000,AW0000,AW0000,1,1,1,113198000:AW0000:0:1816:0
match,91,113244,　大七　本醸造生もと１．８Ｌ（箱無し）,F02103,F02103,F02103,1,2,2,113244000:F02103:0:1385:2
match,91,113247,　天狗舞　山廃純米大吟醸１．８Ｌ,I08101,I08101,I08101,1,1,1,113247000:I08101:0:1021:1
match,91,113337,　菊姫　原酒１．８Ｌ,H06113,H06113,H06113,1,1,1,113337000:H06113:0:1021:1
match,91,113339,　菊水菊水の辛口　３００ｍｌ,L19302,L19302,L19302,1,16,16,113339000:L19302:0:1330:16
match,91,113352,　国盛　とらじの唄３００ｍｌ,G06205,G06205,G06205,1,50,50,113352000:G06205:0:1202:50
match,91,113356,　天狗舞　山廃純米７２０ｍｌ,G05308,G05308,G05308,1,10,10,113356000:G05308:0:1021:10
match,91,113358,　手取川本流　純米大吟醸１．８Ｌ,W07110,W07110,W07110,1,1,1,113358000:W07110:0:1021:1
match,91,113396,　手取川酒魂　純米吟醸１．８Ｌ,H05210,H05210,H05210,1,1,1,113396000:H05210:0:1021:1
match,91,113401,　白瀧上善如水　純米吟醸７２０ｍｌ,E11208,E11208,E11208,1,4,4,113401000:E11208:0:1021:4
match,91,113402,　白瀧上善如水　純米吟醸３００ｍｌ,E07303,E07303,E07303,1,3,3,113402000:E07303:0:1021:3
match,91,113415,　手取川酒魂　純米吟醸７２０ｍｌ,E07204,E07204,E07204,2,5,5,113415000:E07204:0:1021:3
match,91,113475,　大七　純米生もと１．８Ｌ（箱無）,W06409,W06409,W06409,1,1,1,113475000:W06409:0:1385:0
match,91,113476,　二東マッコリ　ペット１Ｌ,AW0000,AW0000,AW0000,2,32,29,113476000:AW0000:0:1202:20
match,91,113490,　司牡丹船中八策　純米１．８Ｌ,W06408,W06408,W06408,1,1,1,113490000:W06408:0:1385:0
match,91,113536,　常きげん上撰１．８Ｌ,G06102,G06102,G06102,1,10,10,113536000:G06102:0:1021:12
match,91,113538,　常きげん山廃純米１．８Ｌ（箱なし）,H06211,H06211,H06211,1,1,1,113538000:H06211:0:1021:1
match,91,113540,　酔鯨　特別純米酒３００ｍｌ,YX0000,YX0000,YX0000,1,-1,-1,113540000:YX0000:0:1002:-1
match,91,113543,　手取川本醸造生酒３００ｍｌ,AW0000,AW0000,AW0000,1,28,28,113543000:AW0000:0:1021:34
match,91,113548,　神泉純米酒１．８Ｌ,E08101,E08101,E08101,2,2,2,113548000:E08101:0:1021:1
match,91,113550,　満寿泉純米吟醸１．８Ｌ,H06202,H06202,H06202,1,1,1,113550000:H06202:0:1021:1
match,91,113597,　天狗舞　純米大吟醸５０　１．８Ｌ,I09108,I09108,I09108,1,1,1,113597000:I09108:0:1021:1
match,91,113623,　真澄奥伝寒造り純米酒１．８Ｌ,Q00000,Q00000,Q00000,1,1,1,113623000:Q00000:0:1385:1
match,91,113705,　加賀鳶山廃純米　超辛口１．８Ｌ,Q00000,Q00000,Q00000,1,2,2,113705000:Q00000:0:1021:2
match,91,113707,　高野酒造　越匠　蔵　純米酒１．８Ｌ,F08105,F08105,F08105,1,14,14,113707000:F08105:0:1290:14
match,91,113711,　加賀鳶極寒純米　辛口７２０ｍｌ,G05310,G05310,G05310,1,8,5,113711000:G05310:0:1021:11
match,91,113712,　加賀鳶極寒純米　辛口３００ｍｌ,D03203,D03203,D03203,1,34,34,113712000:D03203:0:1021:56
match,91,113714,　高野酒造　越匠　蔵　純米吟醸酒１．８Ｌ,F06101,F06101,F06101,1,25,25,113714000:F06101:0:1290:25
match,91,113724,　天狗舞　本醸造生酒３００ｍｌ,AW0000,AW0000,AW0000,1,12,12,113724000:AW0000:0:1021:13
match,91,113727,　常きげん純米生貯蔵酒３００ｍｌ,AW0000,AW0000,AW0000,1,59,59,113727000:AW0000:0:1021:59
match,91,113731,　加賀の月半月３００ｍｌ,D07203,D07203,D07203,1,15,15,113731000:D07203:0:1330:17
match,91,113763,　大関　越後の甘口純米酒７２０ｍｌ,E10302,E10302,E10302,1,10,10,113763000:E10302:0:1021:10
match,91,113769,　手取川大辛口　純米酒　名流１．８Ｌ,W06102,W06102,W06102,1,6,6,113769000:W06102:0:1021:7
match,91,113785,　福正宗　氷温生貯蔵酒　辛口ドライ１８０ｍｌ,L08204,L08204,L08204,1,33,33,113785000:L08204:0:1021:48
match,91,113821,　萬歳楽純米大吟醸　白山７２０ｍｌ,Q00000,Q00000,Q00000,1,-6,-6,113821000:Q00000:0:1021:-6
match,91,113827,　北鹿　華匠　生もと仕込１．８Ｌ,P17102,P17102,P17102,1,82,82,113827000:P17102:0:1290:94
match,91,113831,　川鶴　讃岐くらうでぃ１．８Ｌ,E09103,E09103,E09103,1,2,2,113831000:E09103:0:1330:2
match,91,113878,　純米酒　米一途１．８Ｌ,F01209,F01209,F01209,1,3,3,113878000:F01209:0:1021:6
match,91,113884,　立山　本醸造１．８Ｌ,L10104,L10104,L10104,1,15,15,113884000:L10104:0:1021:17
match,91,113887,　立山　本醸造３００ｍｌ,L10205,L10205,L10205,1,19,19,113887000:L10205:0:1021:19
match,91,113892,　立山　特別本醸造１．８Ｌ,W06406,W06406,W06406,1,8,8,113892000:W06406:0:1021:8
match,91,113894,　立山　特別本醸造３００ｍｌ,Q00000,Q00000,Q00000,1,20,20,113894000:Q00000:0:1021:22
match,91,113910,　花の舞　純米吟醸　日本刀カップ１２０ｍｌ（串カツ田中様）,W07305,W07305,W07305,1,103,103,113910000:W07305:0:1391:108
match,91,113920,　手取川本流　純米大吟醸７２０ｍｌ,E08104,E08104,E08104,1,2,2,113920000:E08104:0:1021:3
match,91,113964,　北鹿秋田華匠　にごり酒１．８Ｌ,P17101,P17101,P17101,1,31,31,113964000:P17101:0:1290:32
match,91,113969,　雪椿　純米吟醸　無添蔵２００ｍｌ（くら寿司様）,R01101,R01101,R01101,1,168,168,113969000:R01101:0:1444:168
match,91,113988,　手取川大吟醸生酒　あらばしり１．８Ｌ,AW0000,AW0000,AW0000,1,1,1,113988000:AW0000:0:1021:2
match,91,113990,　福正宗氷温生貯蔵酒　辛口ドライ３００ｍｌ,Q00000,Q00000,Q00000,1,-10,-10,113990000:Q00000:0:1021:-10
match,91,113992,　手取川大吟醸生酒　あらばしり７２０ｍｌ,AW0000,AW0000,AW0000,1,1,1,113992000:AW0000:0:1021:1
match,91,114018,◎白鶴まる　パック２Ｌ,Z01105,Z01105,Z01105,1,299,299,114018000:Z01105:0:1021:547|114018001:Z01105::1021:547|114018100:Z01105:::547|114018101:Z01105::1021:547|114018900:Z01105:::547|114018901:Z01105::1021:547|114018902:Z01105::1021:547
match,91,114021,○大関上撰　ワンカップ１８０ｍｌ,E02301,E02301,E02301,1,37,37,114021000:E02301:0:1021:42|114021100:E02301:::42|114021900:E02301:::42
match,91,114047,　菊正宗ピン淡麗仕立２Ｌパック,H06302,H06302,H06302,1,7,7,114047000:H06302:0:1202:7|114047900:H06302:::7
match,91,114053,○白鶴まる　パック９００ｍｌ,YC0000,YC0000,YC0000,1,36,35,114053000:YC0000:0:1021:36
match,91,114054,○白鶴まる　パック１８０ｍｌ,YC0000,YC0000,YC0000,1,15,15,114054000:YC0000:0:1021:20
match,91,114078,○白鶴まる　パック３Ｌ,Z01107,Z01107,Z01107,1,296,296,114078000:Z01107:0:1021:327|114078001:Z01107::1021:327|114078100::::327|114078900:Z01107:::327|114078901:Z01107::1021:327
match,91,114121,　黄桜辛口一献パック２Ｌ,M01306,M01306,M01306,1,6,6,114121000::0:1202:6|114121001:M01306:::6|114121900:M01306:::6
match,91,114149,　大関のものも２Ｌ,H05209,H05209,H05209,1,6,5,114149000:H05209:0:1021:7|114149900:H05209:::7
match,91,114157,　松竹梅天（てん）カップ２００ｍｌ,YC0000,YC0000,YC0000,1,18,18,114157000:YC0000:0:1202:21|114157900:YC0000:::21
match,91,114168,○白鶴まる　カップ２００ｍｌ,E01303,E01303,E01303,1,60,60,114168000:E01303:0:1021:60|114168100:E01303::1021:60|114168150:E01303::1021:60|114168900:E01303::1021:60
match,91,114170,　月桂冠　定番酒　月（つき）２Ｌ,Z01104,Z01104,Z01104,1,5,5,114170000::0:1330:5|114170001:Z01104:::5|114170100:Z01104:::5|114170101:Z01104:::5|114170900:Z01104:::5
match,91,114270,　大関　上撰　辛丹波　参上パック５．４Ｌ,H06102,H06102,H06102,1,7,7,114270000:H06102:0:1021:9
match,91,115003,　一本義　辛口クラシック　パック９００ｍｌ（旧金印）,YX0000,YX0000,YX0000,1,70,70,115003000:YX0000:0:1202:73|115003900:YX0000:::73
match,91,115007,　一本義　辛口純米酒　カップ１８０ｍｌ,E01203,E01203,E01203,1,159,129,115007000:E01203:0:1202:203
match,91,115014,　一本義　辛口クラシック　カップ１８０ｍｌ（旧金印）,G06202,G06202,G06202,1,221,221,115014000:G06202:0:1202:314
match,91,116001,　福正宗金色のしずく　純米酒パック１．８Ｌ,F01101,F01101,F01101,1,4,4,116001000:F01101:0:1021:4|116001900:F01101:::4
match,91,116005,　清酒正宗鬼ころしパック３Ｌ,Z01201,Z01201,Z01201,1,47,47,116005000:Z01201:0:1330:100|116005900::::100
match,91,116010,　清洲城　信長鬼ころし　パック２Ｌ,Q00000,Q00000,Q00000,1,4,4,116010000:Q00000:0:1021:4|116010900::::4
match,91,116013,　無冠盃辛口パック３Ｌ,F03102,F03102,F03102,1,-1,-1,116013000::0:1290:-1|116013900:F03102:::-1
match,91,116036,　清酒正宗純米酒パック２Ｌ,R12201,R12201,R12201,1,60,60,116036000:R12201:0:1330:72|116036900:R12201:::72
match,91,116057,　賜杯桜蔵そだち３Ｌパック,E09213,E09213,E09213,1,2,2,116057000:E09213:0:1021:3|116057900::::3
match,91,116070,　小山本家　くらのすけ２Ｌパック,YC0000,YC0000,YC0000,1,8,8,116070000:YC0000:0:1021:8
match,91,116072,　清洲城　信長鬼ころし　パック２７０ｍｌ,YC0000,YC0000,YC0000,1,5,5,116072000:YC0000:0:1021:10
match,91,116074,　小山本家　ひかわの鬼ころし　パック１．８Ｌ,YX0000,YX0000,YX0000,1,27,27,116074000:YX0000:0:1021:27
match,91,116081,　清洲城　信長鬼ころし　パック１８０ｍｌ,YC0000,YC0000,YC0000,1,42,42,116081000:YC0000:0:1021:52|116081900:YC0000:::52
match,91,116083,　清洲城　信長鬼ころし　パック９００ｍｌ,YC0000,YC0000,YC0000,1,7,7,116083000:YC0000:0:1021:7
match,91,116110,　清酒正宗鬼ころしパック２Ｌ,Z01203,Z01203,Z01203,1,117,117,116110000:Z01203:0:1330:126|116110900::::126
match,91,117003,　宝合成清酒　平安絵巻パック１．８Ｌ,C01105,C01105,C01105,1,107,107,117003000:C01105:0:1202:108|117003900::::108
match,91,117005,○合同風月歌１．８Ｌ,E11109,E11109,E11109,1,11,11,117005000:E11109:0:1202:11|117005900:E11109:::11
match,91,117006,　合同元禄美人１．８Ｌパック,D08204,D08204,D08204,1,22,16,117006000:D08204:0:1202:22
match,91,117017,　宝春鷹１．８Ｌ,D07102,D07102,D07102,1,31,31,117017000:D07102:0:1202:36
match,91,118224,　花の舞　純米酒７２０ｍｌ,YX0000,YX0000,YX0000,1,3,3,118224000:YX0000:0:1429:3
match,91,118487,　立山　純米吟醸７２０ｍｌ,E09214,E09214,E09214,1,6,6,118487000:E09214:0:1021:6
match,91,118504,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　ルリ７２０ｍｌ,AW0000,AW0000,AW0000,1,-36,-36,118504000:AW0000:0:2015:-36
match,91,118515,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　ルリ３００ｍｌ,AW0000,AW0000,AW0000,1,-20,-20,118515000:AW0000:0:2015:-20
match,91,118531,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　クリア７２０ｍｌ,AW0000,AW0000,AW0000,1,-36,-36,118531000:AW0000:0:2015:-36
match,91,118542,　神蔵　ＫＡＧＵＲＡ　純米無濾過生原酒　クリア３００ｍｌ,AW0000,AW0000,AW0000,1,-20,-20,118542000:AW0000:0:2015:-20
