lot_id,real_stock_id,item_id,item_code,item_name,status,current_quantity,reserved_quantity,purchase_id,trade_item_id,old_floor_id,old_location_id,old_shelf,oracle_status,expected_oracle_shelf,oracle_products,patch_status,patch_message,new_location_id,created_location,replacement_reduced_qty,replacement_lot_ids,reservation_updates,picking_result_updates,shortage_updates
47839,48254,152978,152978,　ウガルテ　リオハ　赤　３７５ｍｌ,ACTIVE,1,0,,,11,2014,I05308,single_oracle_shelf,I05308,152978000:I05308:0:1138:5,skipped,already_matches,,,0,,0,0,0
56320,48270,153194,153194,　ドルーアン　ピュリニーモンラッシェ　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,153194000::0:1004:1,skipped,oracle_no_shelf,,,0,,0,0,0
56325,50391,153430,153430,　ムラダル　ティント　７５０ｍｌ,ACTIVE,1,0,,,11,327,Z00,oracle_no_shelf,,153430000::0:1563:1,skipped,oracle_no_shelf,,,0,,0,0,0
56326,50393,153490,153490,　シャトー　パラディ　カスイユ　ブラン　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,153490000::0:1313:1,skipped,oracle_no_shelf,,,0,,0,0,0
21667,21671,153962,153962,　コンチャイトロ　サンライズ　スパークリング　３７５ｍｌ,ACTIVE,1,0,,,11,1490,G06106,single_oracle_shelf,G06106,153962000:G06106:0:1330:1,skipped,already_matches,,,0,,0,0,0
56247,21683,154146,154146,　ムラダル　ブランコ　７５０ｍｌ,ACTIVE,1,0,,,11,327,Z00,oracle_no_shelf,,154146000::0:1563:1,skipped,oracle_no_shelf,,,0,,0,0,0
56248,21684,154150,154150,　エゴット　トレッビアーノ　シャルドネ　３Ｌ,ACTIVE,1,0,,,11,327,Z00,oracle_no_shelf,,154150000::0:1226:1,skipped,oracle_no_shelf,,,0,,0,0,0
21674,21690,154276,154276,　カーニヴォー　ジンファンデル　７５０ｍｌ,ACTIVE,1,0,,,11,2063,I06416,single_oracle_shelf,I06416,154276000:I06416:0:1021:1,skipped,already_matches,,,0,,0,0,0
52395,51849,154464,154464,　ブシャールＰ＆Ｆ　ピュリニーモンラッシェ　シャンガン　７５０ｍｌ,ACTIVE,1,0,363,12500,11,327,Z00,oracle_no_shelf,,154464000::0:1313:0,skipped,oracle_no_shelf,,,0,,0,0,0
52394,51848,154466,154466,　オーパスワン　’２２　７５０ｍｌ,ACTIVE,1,0,363,12499,11,327,Z00,oracle_no_shelf,,154466000::0:1313:0,skipped,oracle_no_shelf,,,0,,0,0,0
21689,21706,154477,154477,　ベルトラン　プリマ　ナチュール　シャルドネ　７５０ｍｌ,ACTIVE,1,0,,,11,1913,I03414,single_oracle_shelf,I03414,154477000:I03414:0:1313:6,skipped,already_matches,,,0,,0,0,0
23616,23663,155060,155060,　バルディビエソ　ブリュット　ＮＶ　７５０ｍｌ　,ACTIVE,1,0,,,11,2246,I13317,single_oracle_shelf,I13317,155060000:I13317:0:1138:1,skipped,already_matches,,,0,,0,0,0
52649,23691,155185,155185,　ロジャーグラート　カヴァ　ブリュット　７５０ｍｌ,ACTIVE,-1,0,410,13896,11,2243,I13312,single_oracle_shelf,I13312,155185000:I13312:0:1004:12,skipped,already_matches,,,0,,0,0,0
56252,23696,155209,155209,　バーロワイヤル　グリーンアップル　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,155209000::0:1782:1,skipped,oracle_no_shelf,,,0,,0,0,0
52648,23701,155224,155224,　ロジャーグラート　カヴァ　ロゼ　ブリュット　７５０ｍｌ,ACTIVE,-1,0,410,13895,11,2284,I14315,manual_multiple_oracle_shelves,I07219|I14315,155224000:I14315:0:1004:12|155224001:I07219:::12,skipped,manual_multiple_oracle_shelves,,,0,,0,0,0
25494,25582,155309,155309,　ペリエジュエ　ブラゾンロゼ　７５０ｍｌ,ACTIVE,1,0,,,11,2134,I08405,single_oracle_shelf,I08405,155309000:I08405:0:1021:1,skipped,already_matches,,,0,,0,0,0
25495,25583,155311,155311,　クエルチオーリ　レッジアーノ　ランブルスコ　ドルチェ７５０ｍｌ,ACTIVE,1,0,,,11,1951,I04306,single_oracle_shelf,I04306,155311000:I04306:0:1138:1,skipped,already_matches,,,0,,0,0,0
56253,25591,155343,155343,×ヴーヴクリコ　ポンサルダン　ホワイトラベル　ドゥミセック７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,155343000::0:1202:1,skipped,oracle_no_shelf,,,0,,0,0,0
56254,25605,155408,155408,　アルマンド　ブリニャック　ロゼ　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,155408000::0:9012:1,skipped,oracle_no_shelf,,,0,,0,0,0
56255,25629,155582,155582,　サロン　ブランドブラン　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,155582000::0:1006:1,skipped,oracle_no_shelf,,,0,,0,0,0
56256,25631,155591,155591,　テタンジェ　コントドシャンパーニュ　ブランドブラン　１．５Ｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,155591000::0:1202:1,skipped,oracle_no_shelf,,,0,,0,0,0
56257,25632,155600,155600,　テタンジェ　ノクターン　白　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,155600000::0:1202:1,skipped,oracle_no_shelf,,,0,,0,0,0
25531,25646,155702,155702,　テタンジェ　コントドシャンパーニュ　ロゼ　’０７　７５０ｍｌ,ACTIVE,1,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,155702000:YX0000:0:1202:1,skipped,already_matches,,,0,,0,0,0
56259,27464,155718,155718,　アルマンド　ブリニャック　ゴールド　箱無し　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,155718000::0:1202:1,skipped,oracle_no_shelf,,,0,,0,0,0
27345,27465,155721,155721,　テタンジェ　コントドシャンパーニュ　ロゼ　’０８　７５０ｍｌ,ACTIVE,1,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,155721000:YX0000:0:1202:1,skipped,already_matches,,,0,,0,0,0
56260,27472,155802,155802,　ソウメイ　プラチナ　箱入　７５０ｍｌ,ACTIVE,1,0,,,11,327,Z00,oracle_no_shelf,,155802000::0:2014:1,skipped,oracle_no_shelf,,,0,,0,0,0
52396,51850,155850,155850,　アンリオ　リナタンデュ　箱入　７５０ｍｌ,ACTIVE,1,0,363,12501,11,327,Z00,oracle_no_shelf,,155850000::0:1313:0,skipped,oracle_no_shelf,,,0,,0,0,0
56328,51584,156188,156188,　ヴァンサン　サンジョベーゼ　メルロー３Ｌ,ACTIVE,1,0,,,11,2805,E05109,single_oracle_shelf,E05109,156188000:E05109:0:1226:0,skipped,already_matches,,,0,,0,0,0
52646,27497,156227,156227,　アランブリュモン　ガスコーニュ　ルージュ７５０ｍｌ,ACTIVE,-1,0,410,13893,11,2047,I06302,single_oracle_shelf,I06302,156227000:I06302:0:1004:8,skipped,already_matches,,,0,,0,0,0
52647,27499,156231,156231,　アランブリュモン　ガスコーニュ　ブラン７５０ｍｌ,ACTIVE,-1,0,410,13894,11,2048,I06303,single_oracle_shelf,I06303,156231000:I06303:0:1004:16,skipped,already_matches,,,0,,0,0,0
27371,27500,156233,156233,　ブシャールＰ＆Ｆ　ブルゴーニュシャルドネラヴィニェ　７５０ｍｌ,ACTIVE,1,0,,,11,2061,I06412,single_oracle_shelf,I06412,156233000:I06412:0:1313:2,skipped,already_matches,,,0,,0,0,0
55874,27504,156273,156273,　コノスル　シャルドネ　７５０ｍｌ,ACTIVE,-1,0,759,52165,11,487,B02105,single_oracle_shelf,B02105,156273000:B02105:0:1002:29,skipped,already_matches,,,0,,0,0,0
55039,29546,156438,156438,　サンクヴァレー　ルージュ　７５０ｍｌ,ACTIVE,-1,0,638,50498,11,2359,I17204,single_oracle_shelf,I17204,156438000:I17204:0:1138:40,skipped,already_matches,,,0,,0,0,0
55038,29547,156440,156440,　サンクヴァレー　ブラン　７５０ｍｌ,ACTIVE,-1,0,638,50497,11,2080,I07303,single_oracle_shelf,I07303,156440000:I07303:0:1138:85,skipped,already_matches,,,0,,0,0,0
56266,29553,156498,156498,　ドルーアン　マコンヴィラージュ　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,156498000::0:1004:1,skipped,oracle_no_shelf,,,0,,0,0,0
29414,29555,156563,156563,　パスカル　ジョリヴェ　サンセール　ブラン　７５０ｍｌ,ACTIVE,1,0,,,11,1985,I05108,single_oracle_shelf,I05108,156563000:I05108:0:1002:1,skipped,already_matches,,,0,,0,0,0
29418,29564,156676,156676,　ディーレ　バルベラダスティ　オーク樽熟成　７５０ｍｌ,ACTIVE,1,0,,,11,1890,I03303,single_oracle_shelf,I03303,156676000:I03303:0:1138:1,skipped,already_matches,,,0,,0,0,0
29421,29569,156703,156703,　シャトー　グランジャン　白　ヴィエイユヴィーニュ　７５０ｍｌ,ACTIVE,1,0,,,11,1810,I00000,single_oracle_shelf,I00000,156703000:I00000:0:1138:1,skipped,already_matches,,,0,,0,0,0
29429,29578,156754,156754,　モンテベッロ　サンジョヴェーゼ　デルルビコーネ　１．５Ｌ,ACTIVE,1,0,,,11,2113,I08113,single_oracle_shelf,I08113,156754000:I08113:0:1226:2,skipped,already_matches,,,0,,0,0,0
55872,29583,156790,156790,　コノスル　カベルネソーヴィニヨン　７５０ｍｌ,ACTIVE,-1,0,759,52163,11,485,B02103,single_oracle_shelf,B02103,156790000:B02103:0:1002:55,skipped,already_matches,,,0,,0,0,0
55873,31601,156820,156820,　コノスル　ピノノワール　７５０ｍｌ,ACTIVE,-1,0,759,52164,11,486,B02104,single_oracle_shelf,B02104,156820000:B02104:0:1002:44,skipped,already_matches,,,0,,0,0,0
51201,51468,156865,156865,　ラデラ　ヴェルデ　レッド　１．５Ｌ,ACTIVE,1,0,72,943,11,327,Z00,oracle_no_shelf,,156865000::0:1330:0,skipped,oracle_no_shelf,,,0,,0,0,0
56267,31607,156904,156904,　ドルーアン　ブルゴーニュ　ピノノワール　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,156904000::0:1004:1,skipped,oracle_no_shelf,,,0,,0,0,0
56268,31608,156905,156905,　ドルーアン　ブルゴーニュ　シャルドネ　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,156905000::0:1004:1,skipped,oracle_no_shelf,,,0,,0,0,0
55033,31611,156935,156935,　レ　タンヌ　オクシタン　カベルネソービニヨン　７５０ｍｌ,ACTIVE,-1,0,638,50492,11,2084,I07307,single_oracle_shelf,I07307,156935000:I07307:0:1138:7,skipped,already_matches,,,0,,0,0,0
55034,31612,156936,156936,　レ　タンヌ　オクシタン　シャルドネ　７５０ｍｌ,ACTIVE,-1,0,638,50493,11,2085,I07308,single_oracle_shelf,I07308,156936000:I07308:0:1138:5,skipped,already_matches,,,0,,0,0,0
55035,31613,156937,156937,　レ　タンヌ　オクシタン　ソービニヨンブラン　７５０ｍｌ,ACTIVE,-1,0,638,50494,11,2007,I05217,single_oracle_shelf,I05217,156937000:I05217:0:1138:7,skipped,already_matches,,,0,,0,0,0
31457,31615,156959,156959,　タヴェルネッロ　オルガニコ　トレッビアーノシャルドネ　７５０ｍｌ,ACTIVE,1,0,,,11,1915,I03418,single_oracle_shelf,I03418,156959000:I03418:0:1021:4,skipped,already_matches,,,0,,0,0,0
56269,31626,157135,157135,　カサベナサル　ゲヴルツトラミネール　モスカテル　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,157135000::0:1138:1,skipped,oracle_no_shelf,,,0,,0,0,0
56270,31632,157201,157201,×ドルーアン　サンロマン　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,157201000::0:1004:1|157201001::::1,skipped,oracle_no_shelf,,,0,,0,0,0
55036,33664,157345,157345,　レタンヌ　オクシタン　ピノノワール　７５０ｍｌ,ACTIVE,-1,0,638,50495,11,1899,I03315,single_oracle_shelf,I03315,157345000:I03315:0:1138:4,skipped,already_matches,,,0,,0,0,0
33495,33665,157373,157373,　ジャングランジェ　アルザス　リースリング　７５０ｍｌ,ACTIVE,1,0,,,11,2296,I14416,single_oracle_shelf,I14416,157373000:I14416:0:1138:1,skipped,already_matches,,,0,,0,0,0
56272,33670,157466,157466,　ドルーアン　シャブリ　レゼルヴドヴォードン　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,157466000::0:1004:1,skipped,oracle_no_shelf,,,0,,0,0,0
33509,33681,157597,157597,　ドメーヌ　ポールマス　ロゾランジュ　７５０ｍｌ,ACTIVE,1,0,,,11,2095,I07411,single_oracle_shelf,I07411,157597000:I07411:0:1138:1,skipped,already_matches,,,0,,0,0,0
33510,33682,157601,157601,×ラブレロワピノノワール　ヴァン　ド　ペイ　７５０ｍｌ,ACTIVE,1,0,,,11,1998,I05206,single_oracle_shelf,I05206,157601000:I05206:0:1202:1,skipped,already_matches,,,0,,0,0,0
56273,35648,157867,157867,×ドルーアン　サン　ヴェラン　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,157867000::0:1004:1,skipped,oracle_no_shelf,,,0,,0,0,0
35478,35664,157986,157986,　モンダヴィ　プライベート　カベルネソービニヨン　７５０ｍｌ,ACTIVE,1,0,,,11,2277,I14304,single_oracle_shelf,I14304,157986000:I14304:0:1330:1,skipped,already_matches,,,0,,0,0,0
35479,35665,157987,157987,　ドメーヌ　アストラック　メルロ　７５０ｍｌ,ACTIVE,1,0,,,11,1992,I05115,single_oracle_shelf,I05115,157987000:I05115:0:1002:1,skipped,already_matches,,,0,,0,0,0
56274,35670,158023,158023,　ドルーアン　シャブリ　プルミエ　クリュ　モンマン　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,158023000::0:1006:1,skipped,oracle_no_shelf,,,0,,0,0,0
56275,35679,158116,158116,　ドルーアン　シャブリ　グランクリュ　レクロ　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,158116000::0:1006:1,skipped,oracle_no_shelf,,,0,,0,0,0
56276,35680,158117,158117,　　ドルーアン　ヴォルネイ　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,158117000::0:1006:1,skipped,oracle_no_shelf,,,0,,0,0,0
56277,35682,158144,158144,　ドルーアン　サヴィニレボーヌ　クロデゴドー　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,158144000::0:1006:1,skipped,oracle_no_shelf,,,0,,0,0,0
56278,35683,158159,158159,　ドルーアン　マランジュ　プルミエ　クリュ　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,158159000::0:1006:1,skipped,oracle_no_shelf,,,0,,0,0,0
56279,35685,158199,158199,×ミッシェルリンチ　ボルドールージュ　７５０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,158199000::0:1021:1,skipped,oracle_no_shelf,,,0,,0,0,0
55870,37445,158402,158402,　ロス　ガンソス　カベルネソービニヨン　７５０ｍｌ,ACTIVE,-1,0,759,52161,11,492,B02203,single_oracle_shelf,B02203,158402000:B02203:0:1002:41,skipped,already_matches,,,0,,0,0,0
55871,37446,158403,158403,　ロス　ガンソス　シャルドネ　７５０ｍｌ,ACTIVE,-1,0,759,52162,11,493,B02204,single_oracle_shelf,B02204,158403000:B02204:0:1002:67,skipped,already_matches,,,0,,0,0,0
37198,37450,158457,158457,　カッフォ　ヴェッキオ　アマーロデルカポ　７００ｍｌ,ACTIVE,1,0,,,11,1777,H06401,single_oracle_shelf,H06401,158457000:H06401:0:1226:1,skipped,already_matches,,,0,,0,0,0
37215,37467,158737,158737,　ゾーニン　ルガーナ　７５０ｍｌ,ACTIVE,1,0,,,11,2090,I07405,single_oracle_shelf,I07405,158737000:I07405:0:1004:2,skipped,already_matches,,,0,,0,0,0
56287,38971,158827,158827,　アブリル　アスル　イ　ガランサ　７５０ｍｌ,ACTIVE,1,0,,,11,2005,I05215,single_oracle_shelf,I05215,158827000:I05215:0:1138:1,skipped,already_matches,,,0,,0,0,0
38708,38973,158939,158939,　ボデガスカロ　アマンカヤ　７５０ｍｌ,ACTIVE,1,0,,,11,2264,I13421,single_oracle_shelf,I13421,158939000:I13421:0:1313:1,skipped,already_matches,,,0,,0,0,0
38715,38986,159092,159092,　ディエチオチョチョ　オリーヴォ　グランレゼルヴァ　’１６　７５０ｍｌ,ACTIVE,1,0,,,10,2669,YC0000,single_oracle_shelf,YC0000,159092000:YC0000:0:9012:1,skipped,already_matches,,,0,,0,0,0
51173,38994,159130,159130,　アヴァロール　ヴィニョヴェルデ　７５０ｍｌ,ACTIVE,1,0,68,915,11,2567,W04101,single_oracle_shelf,W04101,159130000:W04101:0:9012:5,skipped,already_matches,,,0,,0,0,0
51177,38994,159130,159130,　アヴァロール　ヴィニョヴェルデ　７５０ｍｌ,ACTIVE,1,0,69,919,11,2567,W04101,single_oracle_shelf,W04101,159130000:W04101:0:9012:5,skipped,already_matches,,,0,,0,0,0
40318,40609,161008,161008,　エラドゥーラ　シルバー　プラタ　７５０ｍｌ,ACTIVE,1,0,,,11,1575,G08411,single_oracle_shelf,G08411,161008000:G08411:0:1021:1,skipped,already_matches,,,0,,0,0,0
40322,40614,161042,161042,　桜尾ジン　オリジナル　７００ｍｌ,ACTIVE,1,0,,,11,2495,Q00000,single_oracle_shelf,Q00000,161042000:Q00000:0:1021:1,skipped,already_matches,,,0,,0,0,0
40323,40615,161049,161049,　サントリー　ＨＡＫＵ　７００ｍｌ,ACTIVE,1,0,,,11,1160,F01311,single_oracle_shelf,F01311,161049000:F01311:0:1021:1,skipped,already_matches,,,0,,0,0,0
51372,40618,161079,161079,　サントリー　ジャパニーズジン　翠　１．８Ｌ,ACTIVE,1,0,115,2311,11,1246,F06204,single_oracle_shelf,F06204,161079000:F06204:0:1021:16,skipped,already_matches,,,0,,0,0,0
40334,40627,162022,162022,　アブソルートウオッカ　７５０ｍｌ,ACTIVE,1,0,,,11,1195,F02304,single_oracle_shelf,F02304,162022000:F02304:0:1021:4,skipped,already_matches,,,0,,0,0,0
56291,40636,162050,162050,　ボンベイ　ドライジン７００ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,162050000::0:1021:1,skipped,oracle_no_shelf,,,0,,0,0,0
56292,40639,162062,162062,　バカルディゴールド　７５０ｍｌ,ACTIVE,1,0,,,11,2495,Q00000,single_oracle_shelf,Q00000,162062000:Q00000:0:1202:5,skipped,already_matches,,,0,,0,0,0
56293,40653,162151,162151,　ドンフリオ　レポサド　７００ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,162151000::0:1330:1,skipped,oracle_no_shelf,,,0,,0,0,0
40366,40662,162266,162266,　トレス　ヘネラシオネス　ピスコモストヴェルデケブランタ　５００ｍｌ,ACTIVE,1,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,162266000:YX0000:0:2008:1,skipped,already_matches,,,0,,0,0,0
40367,40663,162288,162288,　クリスチャンドルーアン　ル　ジン　７００ｍｌ,ACTIVE,1,0,,,11,2495,Q00000,single_oracle_shelf,Q00000,162288000:Q00000:0:1330:1,skipped,already_matches,,,0,,0,0,0
40374,40671,171029,171029,　サントリー　こだわり酒場のタコハイの素　コンク　１．８Ｌペット,ACTIVE,3,2,,,11,1639,H04206,single_oracle_shelf,H04206,171029000:H04206:0:1021:2,skipped,already_matches,,,0,,0,0,0
40376,40673,171049,171049,　サッポロ焼酎キュービ１８Ｌ,ACTIVE,1,0,,,11,646,C06105,single_oracle_shelf,C06105,171049000:C06105:0:1202:2,skipped,already_matches,,,0,,0,0,0
40380,40677,171072,171072,　中野ＢＣ　蜂蜜の梅酒７２０ｍｌ,ACTIVE,1,0,,,11,1117,E11307,single_oracle_shelf,E11307,171072000:E11307:0:1021:1,skipped,already_matches,,,0,,0,0,0
56298,42499,171092,171092,×サッポロ　白加賀でつくった梅酒　１．８Ｌ,ACTIVE,1,0,,,11,1138,F01201,single_oracle_shelf,F01201,171092000:F01201:0:1202:1,skipped,already_matches,,,0,,0,0,0
42186,42514,171149,171149,　中野ＢＣ　蜂蜜の梅酒　１．８Ｌ,ACTIVE,1,0,,,11,1756,H06206,single_oracle_shelf,H06206,171149000:H06206:0:1021:1,skipped,already_matches,,,0,,0,0,0
53114,42523,171184,171184,　キリン樽詰サワー１５Ｌ,ACTIVE,1,0,440,16065,10,371,AF103S,single_oracle_shelf,AF103S,171184000:AF103S:0:1330:50,skipped,already_matches,,,0,,0,0,0
56299,42527,171202,171202,　天狗舞　梅酒１．８Ｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,171202000::0:1021:1,skipped,oracle_no_shelf,,,0,,0,0,0
51166,42547,171318,171318,　キリン　まっこい梅酒　パック　２Ｌ,ACTIVE,1,0,67,908,11,1261,F08201,single_oracle_shelf,F08201,171318000:F08201:0:1330:11,skipped,already_matches,,,0,,0,0,0
51204,42547,171318,171318,　キリン　まっこい梅酒　パック　２Ｌ,ACTIVE,1,0,72,946,11,1261,F08201,single_oracle_shelf,F08201,171318000:F08201:0:1330:11,skipped,already_matches,,,0,,0,0,0
56346,52266,171335,171335,　鳴門鯛にごりゆず酒７２０ｍｌ,ACTIVE,1,0,,,11,2495,Q00000,single_oracle_shelf,Q00000,171335000:Q00000:0:1202:0,skipped,already_matches,,,0,,0,0,0
42221,42551,171346,171346,　中野ＢＣ　緑茶の梅酒１．８Ｌ,ACTIVE,1,0,,,11,1179,F02114,single_oracle_shelf,F02114,171346000:F02114:0:1021:1,skipped,already_matches,,,0,,0,0,0
56308,44310,171366,171366,　サクラオ　紫蘇ダルマ　１．８Ｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,171366000::0:0001:1,skipped,oracle_no_shelf,,,0,,0,0,0
43949,44311,171369,171369,　サッポロ　バリキング１．８Ｌ,ACTIVE,1,0,,,11,2630,W07111,single_oracle_shelf,W07111,171369000:W07111:0:1202:1,skipped,already_matches,,,0,,0,0,0
56309,44312,171373,171373,　チョーヤ　Ｔｈｅ　ＣＨＯＹＡ　黒糖梅酒７００ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,171373000::0:1021:1,skipped,oracle_no_shelf,,,0,,0,0,0
43961,44324,171521,171521,　サントリー　角ハイボール樽詰め　１０Ｌ,ACTIVE,1,0,,,10,411,AG42KH,single_oracle_shelf,AG42KH,171521000:AG42KH:0:1021:6,skipped,already_matches,,,0,,0,0,0
43968,44331,171546,171546,　本家松浦酒造　にごりゆず酒　１．８Ｌ,ACTIVE,1,0,,,11,1763,H06213,single_oracle_shelf,H06213,171546000:H06213:0:1202:1,skipped,already_matches,,,0,,0,0,0
43970,44333,171557,171557,　本家松浦酒造　無添加　生すだちのお酒　７２０ｍｌ,ACTIVE,1,0,,,11,858,E05207,single_oracle_shelf,E05207,171557000:E05207:0:1202:5,skipped,already_matches,,,0,,0,0,0
56192,44334,171578,171578,　一本義　吟香梅　般若刀　７２０ｍｌ,ACTIVE,3,2,,,11,11,zz1,oracle_no_shelf,,171578000::0:1202:3,skipped,oracle_no_shelf,,,0,,0,0,0
43978,44343,171658,171658,　サントリー　鏡月カラーズ　ゆず　７００ｍｌ瓶,ACTIVE,1,0,,,11,1572,G08408,single_oracle_shelf,G08408,171658000:G08408:0:1021:1,skipped,already_matches,,,0,,0,0,0
43979,44344,171660,171660,　サントリー　鏡月カラーズ　白ぶどう　７００ｍｌ瓶,ACTIVE,1,0,,,11,1728,H05409,single_oracle_shelf,H05409,171660000:H05409:0:1021:1,skipped,already_matches,,,0,,0,0,0
56310,44366,171761,171761,　南都酒造所　ハブ入りハブ酒１．８Ｌ,ACTIVE,1,0,,,11,327,Z00,oracle_no_shelf,,171761000::0:1202:1,skipped,oracle_no_shelf,,,0,,0,0,0
45756,46155,171799,171799,　寶　島根産マスカットのお酒　出雲シャインマスカット７２０ｍｌ,ACTIVE,1,0,,,11,1652,H04306,single_oracle_shelf,H04306,171799000:H04306:0:1202:8,skipped,already_matches,,,0,,0,0,0
45766,46165,171866,171866,　サントリー　ＫＡＮＡＤＥ　白桃　７００ｍｌ瓶,ACTIVE,1,0,,,11,1032,E09304,single_oracle_shelf,E09304,171866000:E09304:0:1021:2,skipped,already_matches,,,0,,0,0,0
51377,46169,171895,171895,　しあわせ果実　鬼おろしパインサワーの素１．８Ｌ,ACTIVE,1,0,116,2316,11,1643,H04212,single_oracle_shelf,H04212,171895000:H04212:0:1991:9,skipped,already_matches,,,0,,0,0,0
51067,46172,171909,171909,　キリン　氷結　無糖　レモン　コンク１．８Ｌ,DEPLETED,1,0,26,800,11,1262,F08202,single_oracle_shelf,F08202,171909000:F08202:0:1330:51,skipped,already_matches,,,0,,0,0,0
51203,46172,171909,171909,　キリン　氷結　無糖　レモン　コンク１．８Ｌ,DEPLETED,1,0,72,945,11,1262,F08202,single_oracle_shelf,F08202,171909000:F08202:0:1330:51,skipped,already_matches,,,0,,0,0,0
53113,46172,171909,171909,　キリン　氷結　無糖　レモン　コンク１．８Ｌ,ACTIVE,1,0,440,16064,11,1262,F08202,single_oracle_shelf,F08202,171909000:F08202:0:1330:51,skipped,already_matches,,,0,,0,0,0
56583,52812,171991,171991,　チョーヤ　フレンチオーク樽熟成　７００ｍｌ,ACTIVE,1,0,831,53295,11,327,Z00,oracle_no_shelf,,171991000::0:1021:0,skipped,oracle_no_shelf,,,0,,0,0,0
45817,46218,172079,172079,　ルジェ　クレーム　ド　フランボワーズ　７００ｍｌ,ACTIVE,1,0,,,11,2495,Q00000,single_oracle_shelf,Q00000,172079000:Q00000:0:1021:2,skipped,already_matches,,,0,,0,0,0
45819,46220,172082,172082,　ベイリーズ　アイリッシュクリーム　７００ｍｌ,ACTIVE,1,0,,,11,1042,E09410,single_oracle_shelf,E09410,172082000:E09410:0:1330:1,skipped,already_matches,,,0,,0,0,0
45820,46221,172084,172084,　ボルス　パルフェタムール７００ｍｌ,ACTIVE,1,0,,,11,2495,Q00000,single_oracle_shelf,Q00000,172084000:Q00000:0:1021:1,skipped,already_matches,,,0,,0,0,0
47861,48278,172204,172204,　マリーブリザールウォーターメロン　７００ｍｌ,ACTIVE,1,0,,,11,924,E06406,single_oracle_shelf,E06406,172204000:E06406:0:1330:1,skipped,already_matches,,,0,,0,0,0
56321,48283,172227,172227,　ボルスアプリコットブランデー７００ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,172227000::0:1021:1,skipped,oracle_no_shelf,,,0,,0,0,0
52060,51779,172232,172232,　モーツァルト　チョコレートクリーム　３５０ｍｌ,ACTIVE,1,0,275,11722,11,327,Z00,oracle_no_shelf,,172232000::0:1021:0,skipped,oracle_no_shelf,,,0,,0,0,0
47874,48293,172270,172270,　ベレンツェン　トロピカルヨーグルト　７００ｍｌ,ACTIVE,1,0,,,11,2495,Q00000,single_oracle_shelf,Q00000,172270000:Q00000:0:1380:1,skipped,already_matches,,,0,,0,0,0
47886,48305,172348,172348,　ジファール　フルールデュスュロ　ソバージュ７００ｍｌ,ACTIVE,1,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,172348000:YX0000:0:1629:1,skipped,already_matches,,,0,,0,0,0
56322,48312,172401,172401,　眞露　チャミスル　ピーチ３６０ｍｌ,ACTIVE,1,0,,,11,11,zz1,oracle_no_shelf,,172401000::0:1021:1,skipped,oracle_no_shelf,,,0,,0,0,0
47899,48319,172431,172431,　ジファール　ギニョレ（さくらんぼ）　７００ｍｌ,ACTIVE,1,0,,,10,2671,YX0000,single_oracle_shelf,YX0000,172431000:YX0000:0:1629:1,skipped,already_matches,,,0,,0,0,0
