location_source,item_id,item_code,mysql_item_name,real_stock_id,source_id,lot_status,lot_current_quantity,lot_reserved_quantity,location_id,location_floor_id,mysql_shelf,mysql_shelf_norm,location_name
lot,157235,157235,　ブシャールＰ＆Ｆ　ジュヴレ　シャンベルタン　７５０ｍｌ,31635,31473,ACTIVE,6,0,1892,11,I-03-306,I03306,I03306
default,157241,157241,　サンタヘレナ　アルパカ　シャルドネセミヨン　７５０ｍｌ,,35157,,,,327,11,Z-0-0,Z00,デフォルト
lot,157241,157241,　サンタヘレナ　アルパカ　シャルドネセミヨン　７５０ｍｌ,33652,55939,ACTIVE,39,0,327,11,Z-0-0,Z00,デフォルト
default,157302,157302,　シャトー　ボーモン　７５０ｍｌ,,35087,,,,2004,11,I-05-214,I05214,I05214
lot,157302,157302,　シャトー　ボーモン　７５０ｍｌ,33653,33484,ACTIVE,3,0,2004,11,I-05-214,I05214,I05214
default,157307,157307,　カサーレヴェッキオ　モンテプルチアーノダブルッツォ　７５０ｍｌ,,34663,,,,2123,11,I-08-303,I08303,I08303
lot,157307,157307,　カサーレヴェッキオ　モンテプルチアーノダブルッツォ　７５０ｍｌ,33654,33485,ACTIVE,10,0,2123,11,I-08-303,I08303,I08303
lot,157307,157307,　カサーレヴェッキオ　モンテプルチアーノダブルッツォ　７５０ｍｌ,33654,52197,ACTIVE,-4,0,2123,11,I-08-303,I08303,I08303
lot,157307,157307,　カサーレヴェッキオ　モンテプルチアーノダブルッツォ　７５０ｍｌ,33654,52202,ACTIVE,4,0,2123,11,I-08-303,I08303,I08303
default,157313,157313,　フォンシプレ　キュベＧ（ジー）　７５０ｍｌ,,26024,,,,2076,11,I-07-207,I07207,I07207
lot,157313,157313,　フォンシプレ　キュベＧ（ジー）　７５０ｍｌ,33655,33486,ACTIVE,12,0,2076,11,I-07-207,I07207,I07207
default,157314,157314,　マリーシェルメット　ロゼ　ボージョレヌーヴォー　７５０ｍｌ,,59974,,,,2939,10,YBN-00-000,YBN00000,YBN000
default,157322,157322,　バルディビエソ　カベルネソーヴィニヨン　３７５ｍｌ,,23520,,,,2449,11,L-19-102,L19102,L19102
lot,157322,157322,　バルディビエソ　カベルネソーヴィニヨン　３７５ｍｌ,33656,33487,ACTIVE,22,10,2449,11,L-19-102,L19102,L19102
default,157323,157323,　バルディビエソ　シャルドネ　３７５ｍｌ,,23864,,,,2321,11,I-15-412,I15412,I15412
lot,157323,157323,　バルディビエソ　シャルドネ　３７５ｍｌ,33657,33488,ACTIVE,8,0,2321,11,I-15-412,I15412,I15412
default,157326,157326,　ムーチョマス　赤　７５０ｍｌ,,40512,,,,327,11,Z-0-0,Z00,デフォルト
lot,157326,157326,　ムーチョマス　赤　７５０ｍｌ,33658,56175,ACTIVE,3,0,327,11,Z-0-0,Z00,デフォルト
default,157336,157336,　コノスル　カベルネソーヴィニヨン　２０バレル　７５０ｍｌ,,36673,,,,2228,11,I-13-202,I13202,I13202
lot,157336,157336,　コノスル　カベルネソーヴィニヨン　２０バレル　７５０ｍｌ,33659,33489,DEPLETED,0,0,2228,11,I-13-202,I13202,I13202
lot,157336,157336,　コノスル　カベルネソーヴィニヨン　２０バレル　７５０ｍｌ,33659,55098,ACTIVE,6,0,2228,11,I-13-202,I13202,I13202
default,157338,157338,　コノスル　ピノノワール　２０バレル　７５０ｍｌ,,36899,,,,2170,11,I-09-310,I09310,I09310
lot,157338,157338,　コノスル　ピノノワール　２０バレル　７５０ｍｌ,33660,33490,DEPLETED,0,0,2170,11,I-09-310,I09310,I09310
default,157339,157339,　コノスル　シャルドネ　２０バレル　７５０ｍｌ,,37023,,,,2241,11,I-13-309,I13309,I13309
lot,157339,157339,　コノスル　シャルドネ　２０バレル　７５０ｍｌ,33661,33491,ACTIVE,6,0,2241,11,I-13-309,I13309,I13309
default,157340,157340,　コノスル　ソーヴィニヨンブラン　２０バレル　７５０ｍｌ,,43682,,,,1972,11,I-04-408,I04408,I04408
lot,157340,157340,　コノスル　ソーヴィニヨンブラン　２０バレル　７５０ｍｌ,33662,33492,ACTIVE,2,0,1972,11,I-04-408,I04408,I04408
default,157343,157343,　ヴァイン　インフレイム　シャルドネ　７５０ｍｌ,,24781,,,,2262,11,I-13-418,I13418,I13418
lot,157343,157343,　ヴァイン　インフレイム　シャルドネ　７５０ｍｌ,33663,33493,ACTIVE,5,0,2262,11,I-13-418,I13418,I13418
default,157345,157345,　レタンヌ　オクシタン　ピノノワール　７５０ｍｌ,,47588,,,,1899,11,I-03-315,I03315,I03315
lot,157345,157345,　レタンヌ　オクシタン　ピノノワール　７５０ｍｌ,33664,33494,ACTIVE,4,0,1899,11,I-03-315,I03315,I03315
lot,157345,157345,　レタンヌ　オクシタン　ピノノワール　７５０ｍｌ,33664,55036,ACTIVE,-1,0,1899,11,I-03-315,I03315,I03315
default,157373,157373,　ジャングランジェ　アルザス　リースリング　７５０ｍｌ,,9015,,,,2296,11,I-14-416,I14416,I14416
lot,157373,157373,　ジャングランジェ　アルザス　リースリング　７５０ｍｌ,33665,33495,ACTIVE,1,0,2296,11,I-14-416,I14416,I14416
default,157403,157403,　テッレ・デル・ノーチェ　メルロー　７５０ｍｌ,,48041,,,,2119,11,I-08-207,I08207,I08207
lot,157403,157403,　テッレ・デル・ノーチェ　メルロー　７５０ｍｌ,33666,33496,ACTIVE,12,0,2119,11,I-08-207,I08207,I08207
default,157408,157408,　テッレ・デル・ノーチェ　ピノ・グリージョ　７５０ｍｌ,,47873,,,,1871,11,I-03-104,I03104,I03104
lot,157408,157408,　テッレ・デル・ノーチェ　ピノ・グリージョ　７５０ｍｌ,33667,33497,ACTIVE,15,0,1871,11,I-03-104,I03104,I03104
default,157436,157436,　ロッソピチェーノスペリオーレ　イル　ブレッチャローロ　７５０ｍｌ,,34320,,,,2079,11,I-07-302,I07302,I07302
lot,157436,157436,　ロッソピチェーノスペリオーレ　イル　ブレッチャローロ　７５０ｍｌ,33668,33498,ACTIVE,5,0,2079,11,I-07-302,I07302,I07302
default,157447,157447,　マルケス　デ　リスカル　ティント　レゼルバ　７５０ｍｌ,,40682,,,,2002,11,I-05-212,I05212,I05212
lot,157447,157447,　マルケス　デ　リスカル　ティント　レゼルバ　７５０ｍｌ,33669,33499,ACTIVE,11,0,2002,11,I-05-212,I05212,I05212
default,157466,157466,　ドルーアン　シャブリ　レゼルヴドヴォードン　７５０ｍｌ,,15556,,,,327,11,Z-0-0,Z00,デフォルト
lot,157466,157466,　ドルーアン　シャブリ　レゼルヴドヴォードン　７５０ｍｌ,33670,56272,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
default,157476,157476,　マイグレーション　ピノノワール　７５０ｍｌ,,42056,,,,2304,11,I-15-304,I15304,I15304
lot,157476,157476,　マイグレーション　ピノノワール　７５０ｍｌ,33671,33500,ACTIVE,12,0,2304,11,I-15-304,I15304,I15304
default,157499,157499,　ミルーナ　ロッソ　７５０ｍｌ,,36751,,,,1730,11,H-05-411,H05411,H05411
lot,157499,157499,　ミルーナ　ロッソ　７５０ｍｌ,33672,33501,ACTIVE,14,0,1730,11,H-05-411,H05411,H05411
default,157500,157500,　　レイザーバイヤー　カルヌントゥム　ツヴァイゲルト　１Ｌ,,58836,,,,1982,11,I-05-103,I05103,I05103
default,157510,157510,　ミルーナ　ビアンコ　７５０ｍｌ,,36830,,,,1888,11,I-03-301,I03301,I03301
lot,157510,157510,　ミルーナ　ビアンコ　７５０ｍｌ,33673,33502,ACTIVE,13,0,1888,11,I-03-301,I03301,I03301
default,157528,157528,　チェルバイオーナ　ロッソ　７５０ｍｌ,,4691,,,,1870,11,I-03-102,I03102,I03102
lot,157528,157528,　チェルバイオーナ　ロッソ　７５０ｍｌ,33674,33503,ACTIVE,16,0,1870,11,I-03-102,I03102,I03102
default,157554,157554,　ファミーユペラン　レゼルヴ　ブラン　３７５ｍｌ,,23829,,,,2067,11,I-07-104,I07104,I07104
lot,157554,157554,　ファミーユペラン　レゼルヴ　ブラン　３７５ｍｌ,33675,33504,ACTIVE,13,0,2067,11,I-07-104,I07104,I07104
default,157557,157557,　コートデュローヌルージュ　ルプティアンデソン　７５０ｍｌ,,49056,,,,327,11,Z-0-0,Z00,デフォルト
lot,157557,157557,　コートデュローヌルージュ　ルプティアンデソン　７５０ｍｌ,33676,56033,ACTIVE,10,0,327,11,Z-0-0,Z00,デフォルト
default,157563,157563,　ポールマス　クロードヴァル　ルージュ　７５０ｍｌ,,33528,,,,1942,11,I-04-207,I04207,I04207
lot,157563,157563,　ポールマス　クロードヴァル　ルージュ　７５０ｍｌ,33677,33505,ACTIVE,4,0,1942,11,I-04-207,I04207,I04207
default,157576,157576,　コノスル　オーガニックカベルネカルメネール　７５０ｍｌ　,,18640,,,,2128,11,I-08-308,I08308,I08308
lot,157576,157576,　コノスル　オーガニックカベルネカルメネール　７５０ｍｌ　,33678,33506,ACTIVE,15,0,2128,11,I-08-308,I08308,I08308
default,157579,157579,　グラディウムテンプラニーリョ　７５０ｍｌ,,37630,,,,2285,11,I-14-401,I14401,I14401
lot,157579,157579,　グラディウムテンプラニーリョ　７５０ｍｌ,33679,33507,ACTIVE,13,0,2285,11,I-14-401,I14401,I14401
default,157590,157590,　タリケクラシック　白　７５０ｍｌ,,49554,,,,2129,11,I-08-310,I08310,I08310
lot,157590,157590,　タリケクラシック　白　７５０ｍｌ,33680,33508,ACTIVE,35,0,2129,11,I-08-310,I08310,I08310
default,157597,157597,　ドメーヌ　ポールマス　ロゾランジュ　７５０ｍｌ,,10319,,,,2095,11,I-07-411,I07411,I07411
lot,157597,157597,　ドメーヌ　ポールマス　ロゾランジュ　７５０ｍｌ,33681,33509,ACTIVE,1,0,2095,11,I-07-411,I07411,I07411
default,157601,157601,×ラブレロワピノノワール　ヴァン　ド　ペイ　７５０ｍｌ,,12419,,,,1998,11,I-05-206,I05206,I05206
lot,157601,157601,×ラブレロワピノノワール　ヴァン　ド　ペイ　７５０ｍｌ,33682,33510,ACTIVE,1,0,1998,11,I-05-206,I05206,I05206
default,157615,157615,　ポールマス　クロードヴァル　ブラン　７５０ｍｌ,,27740,,,,2157,11,I-09-208,I09208,I09208
lot,157615,157615,　ポールマス　クロードヴァル　ブラン　７５０ｍｌ,33683,33511,ACTIVE,12,0,2157,11,I-09-208,I09208,I09208
default,157624,157624,　ドルーアン　シャブリ　７５０ｍｌ,,41230,,,,1884,11,I-03-207,I03207,I03207
lot,157624,157624,　ドルーアン　シャブリ　７５０ｍｌ,33684,33512,ACTIVE,8,0,1884,11,I-03-207,I03207,I03207
default,157625,157625,　ドルーアン　シャンボールミュジニー　７５０ｍｌ,,49555,,,,2132,11,I-08-403,I08403,I08403
lot,157625,157625,　ドルーアン　シャンボールミュジニー　７５０ｍｌ,33685,33513,ACTIVE,2,0,2132,11,I-08-403,I08403,I08403
default,157626,157626,　ドルーアン　ヴォーヌロマネ　７５０ｍｌ,,41036,,,,1908,11,I-03-408,I03408,I03408
lot,157626,157626,　ドルーアン　ヴォーヌロマネ　７５０ｍｌ,33686,33514,ACTIVE,11,0,1908,11,I-03-408,I03408,I03408
default,157627,157627,　ジャンバルモンカベルネソービニヨン　７５０ｍｌ,,9947,,,,2125,11,I-08-305,I08305,I08305
lot,157627,157627,　ジャンバルモンカベルネソービニヨン　７５０ｍｌ,33687,33515,ACTIVE,7,0,2125,11,I-08-305,I08305,I08305
default,157628,157628,　ジャンバルモンシャルドネ　７５０ｍｌ,,3161,,,,2043,11,I-06-204,I06204,I06204
lot,157628,157628,　ジャンバルモンシャルドネ　７５０ｍｌ,33688,33516,ACTIVE,6,0,2043,11,I-06-204,I06204,I06204
default,157629,157629,　サンタ　デュックエリタージュ　７５０ｍｌ,,22696,,,,2074,11,I-07-205,I07205,I07205
lot,157629,157629,　サンタ　デュックエリタージュ　７５０ｍｌ,33689,33517,ACTIVE,10,0,2074,11,I-07-205,I07205,I07205
default,157646,157646,　ドルーアン　サンロマン　ブラン　７５０ｍｌ,,41046,,,,2140,11,I-08-411,I08411,I08411
lot,157646,157646,　ドルーアン　サンロマン　ブラン　７５０ｍｌ,33690,33518,ACTIVE,6,0,2140,11,I-08-411,I08411,I08411
default,157659,157659,　カステルカンブラス　赤　７５０ｍｌ,,2185,,,,327,11,Z-0-0,Z00,デフォルト
lot,157659,157659,　カステルカンブラス　赤　７５０ｍｌ,33691,55971,ACTIVE,18,0,327,11,Z-0-0,Z00,デフォルト
default,157697,157697,　ドメーヌ　アストラック　シャルドネ　７５０ｍｌ,,43683,,,,2230,11,I-13-205,I13205,I13205
lot,157697,157697,　ドメーヌ　アストラック　シャルドネ　７５０ｍｌ,33692,33519,ACTIVE,10,1,2230,11,I-13-205,I13205,I13205
default,157701,157701,　ＪＰシェネ　カベルネソービニヨン　７５０ｍｌ,,32938,,,,677,11,D-02-103,D02103,D02103
lot,157701,157701,　ＪＰシェネ　カベルネソービニヨン　７５０ｍｌ,33693,33520,ACTIVE,25,0,677,11,D-02-103,D02103,D02103
default,157704,157704,　ＪＰシェネ　シャルドネ　７５０ｍｌ,,32908,,,,1231,11,F-05-101,F05101,F05101
lot,157704,157704,　ＪＰシェネ　シャルドネ　７５０ｍｌ,33694,33521,ACTIVE,39,0,1231,11,F-05-101,F05101,F05101
default,157724,157724,　ドメーヌウィリアムフェーヴル　シャブリ　７５０ｍｌ,,39755,,,,2242,11,I-13-310,I13310,I13310
lot,157724,157724,　ドメーヌウィリアムフェーヴル　シャブリ　７５０ｍｌ,33695,33522,ACTIVE,5,0,2242,11,I-13-310,I13310,I13310
default,157745,157745,　デコイ　　カベルネ　ソービニヨン　７５０ｍｌ,,45999,,,,2086,11,I-07-309,I07309,I07309
lot,157745,157745,　デコイ　　カベルネ　ソービニヨン　７５０ｍｌ,33696,33523,ACTIVE,9,0,2086,11,I-07-309,I07309,I07309
default,157751,157751,　カステルカンブラス　白　７５０ｍｌ,,20649,,,,327,11,Z-0-0,Z00,デフォルト
lot,157751,157751,　カステルカンブラス　白　７５０ｍｌ,33697,55967,ACTIVE,19,0,327,11,Z-0-0,Z00,デフォルト
default,157757,157757,　ミュレイユ　ブラン　７５０ｍｌ,,45365,,,,1883,11,I-03-206,I03206,I03206
lot,157757,157757,　ミュレイユ　ブラン　７５０ｍｌ,33698,33524,ACTIVE,26,0,1883,11,I-03-206,I03206,I03206
default,157762,157762,　ドニーニ　ロッソ　３Ｌ,,27186,,,,849,11,E-05-110,E05110,E05110
lot,157762,157762,　ドニーニ　ロッソ　３Ｌ,33699,33525,ACTIVE,5,0,849,11,E-05-110,E05110,E05110
default,157766,157766,　ブシャールＰ＆Ｆ　ムルソーレクル　’２２　７５０ｍｌ,,42880,,,,2236,11,I-13-304,I13304,I13304
lot,157766,157766,　ブシャールＰ＆Ｆ　ムルソーレクル　’２２　７５０ｍｌ,33700,33526,ACTIVE,3,0,2236,11,I-13-304,I13304,I13304
default,157783,157783,　ドニーニ　ビアンコ　３Ｌ,,30687,,,,1007,11,E-09-101,E09101,E09101
lot,157783,157783,　ドニーニ　ビアンコ　３Ｌ,33701,33527,ACTIVE,3,0,1007,11,E-09-101,E09101,E09101
default,157796,157796,　ミュレイユ　ルージュ　７５０ｍｌ,,48956,,,,2114,11,I-08-201,I08201,I08201
lot,157796,157796,　ミュレイユ　ルージュ　７５０ｍｌ,33702,33528,ACTIVE,16,0,2114,11,I-08-201,I08201,I08201
default,157803,157803,　シレーネ　ビアンコ　７５０ｍｌ,,47083,,,,2849,11,I-13-417,I13417,I13417
lot,157803,157803,　シレーネ　ビアンコ　７５０ｍｌ,51790,52092,ACTIVE,4,0,2849,11,I-13-417,I13417,I13417
default,157809,157809,　アルファゼータ　”Ｃ”　コルヴィーナ　７５０ｍｌ,,41308,,,,1956,11,I-04-311,I04311,I04311
lot,157809,157809,　アルファゼータ　”Ｃ”　コルヴィーナ　７５０ｍｌ,33703,33529,ACTIVE,7,0,1956,11,I-04-311,I04311,I04311
default,157829,157829,　ドルーアン　ジュヴレ　シャンベルタン　７５０ｍｌ,,27962,,,,2139,11,I-08-410,I08410,I08410
lot,157829,157829,　ドルーアン　ジュヴレ　シャンベルタン　７５０ｍｌ,35641,35461,ACTIVE,4,0,2139,11,I-08-410,I08410,I08410
default,157832,157832,　フェウド　アランチョ　ピノグリージョ　７５０ｍｌ,,17292,,,,2059,11,I-06-410,I06410,I06410
lot,157832,157832,　フェウド　アランチョ　ピノグリージョ　７５０ｍｌ,35642,35462,ACTIVE,5,0,2059,11,I-06-410,I06410,I06410
default,157835,157835,　フェルナンドラロッシュ　ボージョレヌーヴォー　ＰＥＴ　７５０ｍｌ,,59975,,,,2939,10,YBN-00-000,YBN00000,YBN000
default,157836,157836,　サントネージュ　スパーク　ブリリア　白　３６０ｍｌ,,17983,,,,899,11,E-06-204,E06204,E06204
lot,157836,157836,　サントネージュ　スパーク　ブリリア　白　３６０ｍｌ,35643,35463,ACTIVE,17,0,899,11,E-06-204,E06204,E06204
default,157837,157837,　サントネージュ　スパーク　ブリリア　ロゼ　３６０ｍｌ,,17984,,,,1775,11,H-06-312,H06312,H06312
lot,157837,157837,　サントネージュ　スパーク　ブリリア　ロゼ　３６０ｍｌ,35644,35464,ACTIVE,5,0,1775,11,H-06-312,H06312,H06312
default,157840,157840,×カステル　バロンド　レスタック　赤　３７５ｍｌ,,43191,,,,327,11,Z-0-0,Z00,デフォルト
default,157844,157844,　クロ　デュ　マルキ　７５０ｍｌ,,4571,,,,2245,11,I-13-316,I13316,I13316
lot,157844,157844,　クロ　デュ　マルキ　７５０ｍｌ,35645,35465,ACTIVE,6,0,2245,11,I-13-316,I13316,I13316
default,157848,157848,×ロスガンソス　ピノノワール　７５０ｍｌ,,49059,,,,327,11,Z-0-0,Z00,デフォルト
lot,157848,157848,×ロスガンソス　ピノノワール　７５０ｍｌ,35646,56091,ACTIVE,6,0,327,11,Z-0-0,Z00,デフォルト
default,157851,157851,　　ヴァレ　ド　オーメン　ブランコ　７５０ｍｌ,,46900,,,,327,11,Z-0-0,Z00,デフォルト
lot,157851,157851,　　ヴァレ　ド　オーメン　ブランコ　７５０ｍｌ,35647,56142,ACTIVE,4,0,327,11,Z-0-0,Z00,デフォルト
default,157867,157867,×ドルーアン　サン　ヴェラン　７５０ｍｌ,,27134,,,,327,11,Z-0-0,Z00,デフォルト
lot,157867,157867,×ドルーアン　サン　ヴェラン　７５０ｍｌ,35648,56273,ACTIVE,1,0,327,11,Z-0-0,Z00,デフォルト
default,157880,157880,　ワイン　メン　オブ　ゴッサム　シラーズ　７５０ｍｌ,,40976,,,,1875,11,I-03-108,I03108,I03108
lot,157880,157880,　ワイン　メン　オブ　ゴッサム　シラーズ　７５０ｍｌ,35649,35466,ACTIVE,9,0,1875,11,I-03-108,I03108,I03108
default,157882,157882,　ワイン　メン　オブ　ゴッサム　シャルドネ　７５０ｍｌ,,17290,,,,2272,11,I-14-207,I14207,I14207
lot,157882,157882,　ワイン　メン　オブ　ゴッサム　シャルドネ　７５０ｍｌ,35650,35467,ACTIVE,11,0,2272,11,I-14-207,I14207,I14207
default,157886,157886,　アルパカ　カベルネメルロ　３Ｌ,,3636,,,,891,11,E-06-110,E06110,E06110
lot,157886,157886,　アルパカ　カベルネメルロ　３Ｌ,35651,35468,ACTIVE,5,0,891,11,E-06-110,E06110,E06110
default,157894,157894,　ダンシングフレーム　カベルネソービニヨン　７５０ｍｌ,,24661,,,,2362,11,I-18-102,I18102,I18102
lot,157894,157894,　ダンシングフレーム　カベルネソービニヨン　７５０ｍｌ,35652,35469,ACTIVE,74,0,2362,11,I-18-102,I18102,I18102
lot,157894,157894,　ダンシングフレーム　カベルネソービニヨン　７５０ｍｌ,35652,54638,ACTIVE,48,0,2362,11,I-18-102,I18102,I18102
lot,157894,157894,　ダンシングフレーム　カベルネソービニヨン　７５０ｍｌ,35652,56614,ACTIVE,48,0,2362,11,I-18-102,I18102,I18102
default,157897,157897,　アルパカ　シャルドネセミヨン　３Ｌ,,4231,,,,939,11,E-07-201,E07201,E07201
