store_code,item_code,product_code,oracle_shelf,oracle_shelf_norm,sales_flag,vendor_cd,oracle_current_stock
91,312013,312013000,,,0,1202,0
91,312014,312014000,,,0,1021,0
91,312015,312015000,,,0,9999,0
91,312016,312016000,,,0,9999,0
91,312017,312017000,,,0,9999,0
91,312018,312018000,,,0,9999,0
91,312019,312019000,,,0,9999,0
91,312020,312020000,,,0,9999,0
91,312021,312021000,,,0,9999,0
91,312022,312022000,,,0,9999,0
91,312023,312023000,,,0,9999,0
91,312024,312024000,,,0,9999,0
91,312025,312025000,,,0,9999,0
91,312026,312026000,,,0,1021,0
91,312027,312027000,,,0,1330,0
91,312028,312028000,,,0,1021,0
91,312029,312029000,,,0,1021,0
91,312030,312030000,,,0,1202,0
91,312031,312031000,,,0,9999,0
91,312032,312032000,,,0,1021,0
91,312033,312033000,,,0,1021,0
91,312034,312034000,,,0,1202,0
91,312035,312035000,,,0,9999,0
91,312036,312036000,,,0,1021,0
91,312037,312037000,,,0,1330,0
91,312038,312038000,,,0,9999,0
91,312039,312039000,,,0,9999,0
91,312040,312040000,,,0,9999,0
91,312041,312041000,,,0,1021,0
91,312042,312042000,,,0,1021,0
91,312043,312043000,,,0,1202,0
91,312044,312044000,,,0,1021,0
91,312045,312045000,,,0,1021,0
91,312046,312046000,,,0,1021,0
91,312047,312047000,,,0,1021,0
91,312048,312048000,,,0,9999,0
91,312049,312049000,,,0,9999,0
91,312050,312050000,,,0,1021,0
91,312051,312051000,,,0,1330,0
91,312052,312052000,,,0,1021,0
91,312053,312053000,,,0,1202,0
91,312054,312054000,,,0,9999,0
91,312055,312055000,,,0,1202,0
91,312056,312056000,,,0,1202,0
91,312057,312057000,,,0,1202,0
91,312058,312058000,,,0,1021,0
91,312059,312059000,,,0,1021,0
91,312060,312060000,,,0,1021,0
91,312061,312061000,,,0,1202,0
91,312062,312062000,,,0,1202,0
91,312063,312063000,,,0,1202,0
91,312064,312064000,,,0,1202,0
91,312065,312065000,,,0,1202,0
91,312066,312066000,,,0,1202,0
91,312067,312067000,,,0,1021,0
91,312068,312068000,,,0,1330,0
91,312069,312069000,,,0,1021,0
91,312070,312070000,,,0,1021,0
91,312071,312071000,,,0,1202,0
91,312072,312072000,,,0,1021,0
91,312073,312073000,,,0,9999,0
91,312074,312074000,,,0,1202,0
91,312075,312075000,,,0,1021,0
91,312076,312076000,,,0,1202,0
91,312077,312077000,,,0,1330,0
91,312078,312078000,,,0,1330,0
91,312079,312079000,,,0,1021,0
91,312080,312080000,,,0,1021,0
91,312081,312081000,,,0,1021,0
91,312082,312082000,,,0,1021,0
91,312083,312083000,,,0,1021,0
91,312084,312084000,,,0,1021,0
91,312085,312085000,,,0,1021,0
91,312086,312086000,,,0,1330,0
91,312087,312087000,,,0,1202,0
91,312088,312088000,,,0,1202,0
91,312089,312089000,,,0,1021,0
91,312090,312090000,,,0,1021,0
91,312091,312091000,,,0,1021,0
91,312092,312092000,,,0,1330,0
91,312093,312093000,,,0,1330,0
91,312094,312094000,,,0,1330,0
91,312095,312095000,,,0,1330,0
91,312096,312096000,,,0,1330,0
91,312097,312097000,,,0,1021,0
91,312098,312098000,,,0,1021,0
91,312099,312099000,,,0,1021,0
91,312100,312100000,,,0,1330,0
91,312101,312101000,,,0,1021,0
91,312102,312102000,,,0,1021,0
91,312103,312103000,,,0,1021,0
91,312104,312104000,,,0,1021,0
91,312105,312105000,,,0,1021,0
91,312106,312106000,,,0,1021,0
91,312107,312107000,,,0,1021,0
91,312108,312108000,,,0,1021,0
91,312109,312109000,,,0,1021,0
91,312110,312110000,,,0,9999,0
91,312111,312111000,,,0,,0
91,312112,312112000,,,0,1021,0
91,312113,312113000,,,0,1202,0
91,312114,312114000,,,0,1330,0
91,312115,312115000,,,0,1202,0
91,312116,312116000,,,0,1021,0
91,312117,312117000,,,0,1021,0
91,312118,312118000,,,0,9999,0
91,312119,312119000,,,0,9999,0
91,312120,312120000,,,0,9999,0
91,312121,312121000,,,0,1021,0
91,312122,312122000,,,0,1021,0
91,312123,312123000,,,0,1202,0
91,312124,312124000,,,0,1202,0
91,312125,312125000,,,0,1202,0
91,312126,312126000,,,0,1202,0
91,312127,312127000,,,0,1021,0
91,312128,312128000,,,0,9999,0
91,312129,312129000,,,0,9999,0
91,312130,312130000,,,0,9999,0
91,312131,312131000,,,0,1202,0
91,312132,312132000,,,0,9999,0
91,312133,312133000,,,0,1202,0
91,312134,312134000,,,0,1021,0
91,312135,312135000,,,0,1021,0
91,312136,312136000,,,0,9999,0
91,312137,312137000,,,0,1021,0
91,312138,312138000,,,0,1021,0
91,312139,312139000,,,0,1330,0
91,312140,312140000,,,0,1021,0
91,312141,312141000,,,0,1021,0
91,312142,312142000,,,0,1021,0
91,312143,312143000,,,0,1021,0
91,312144,312144000,,,0,1021,0
91,312145,312145000,,,0,1021,0
91,312146,312146000,,,0,1021,0
91,312147,312147000,,,0,1021,0
91,312148,312148000,,,0,1021,0
91,312149,312149000,,,0,1021,0
91,312150,312150000,,,0,1021,0
91,312151,312151000,,,0,1021,0
91,312152,312152000,,,0,1021,0
91,312153,312153000,,,0,1202,0
91,312154,312154000,,,0,1202,0
91,312155,312155000,,,0,1021,0
91,312156,312156000,,,0,1330,0
91,312157,312157000,,,0,1202,0
91,312158,312158000,,,0,1330,0
91,312159,312159000,,,0,1021,0
91,312160,312160000,,,0,9999,0
91,312161,312161000,,,0,9999,0
91,312162,312162000,,,0,9999,0
91,312163,312163000,,,0,1202,0
91,312164,312164000,,,0,1021,0
91,312165,312165000,,,0,1021,0
91,312166,312166000,,,0,1021,0
91,312167,312167000,,,0,1021,0
91,312168,312168000,,,0,9999,0
91,312169,312169000,,,0,1021,0
91,312170,312170000,,,0,1021,0
91,312171,312171000,,,0,1021,0
91,312172,312172000,,,0,1021,0
91,312173,312173000,,,0,1021,0
91,312174,312174000,,,0,1021,0
91,312175,312175000,,,0,1021,0
91,312176,312176000,,,0,9999,0
91,312177,312177000,,,0,9999,0
91,312178,312178000,,,0,1202,0
91,312179,312179000,,,0,1202,0
91,312180,312180000,,,0,1021,0
91,312181,312181000,,,0,1021,0
91,312182,312182000,,,0,9999,0
91,312183,312183000,,,0,1021,0
91,312184,312184000,,,0,1021,0
91,312185,312185000,,,0,1021,0
91,312186,312186000,,,0,9999,0
91,312187,312187000,,,0,1021,0
91,312188,312188000,,,0,1021,0
91,312189,312189000,,,0,1021,0
91,312190,312190000,,,0,1021,0
91,312191,312191000,,,0,1021,0
91,312192,312192000,,,0,1021,0
91,312193,312193000,,,0,1021,0
91,312194,312194000,,,0,1202,0
91,312195,312195000,,,0,1202,0
91,312196,312196000,,,0,1202,0
91,312197,312197000,,,0,1202,0
91,312198,312198000,,,0,1202,0
91,312199,312199000,,,0,1202,0
91,312200,312200000,,,0,1202,0
91,312201,312201000,,,0,1202,0
91,312202,312202000,,,0,1202,0
91,312203,312203000,,,0,9999,0
91,312204,312204000,,,0,9999,0
91,312205,312205000,,,0,9999,0
91,312206,312206000,,,0,1021,0
91,312207,312207000,,,0,1021,0
91,312208,312208000,,,0,1021,0
91,312209,312209000,,,0,1021,0
91,312210,312210000,,,0,1021,0
91,312211,312211000,,,0,1021,0
91,312212,312212000,,,0,1021,0
91,312213,312213000,,,0,1021,0
91,312214,312214000,,,0,1021,0
91,312215,312215000,,,0,1021,0
91,312216,312216000,,,0,1021,0
91,312217,312217000,,,0,1330,0
91,312218,312218000,,,0,1021,0
91,312219,312219000,,,0,1021,0
91,312220,312220000,,,0,1021,0
91,312221,312221000,,,0,1021,0
91,312222,312222000,,,0,1021,0
91,312223,312223000,,,0,1202,0
91,312224,312224000,,,0,1202,0
91,312225,312225000,,,0,1202,0
91,312226,312226000,,,0,1202,0
91,312227,312227000,,,0,1202,0
91,312228,312228000,,,0,1202,0
91,312229,312229000,,,0,1202,0
91,312230,312230000,,,0,1202,0
91,312231,312231000,,,0,1202,0
91,312232,312232000,,,0,1021,0
91,312233,312233000,,,0,1202,0
91,312234,312234000,,,0,1202,0
91,312235,312235000,,,0,9999,0
91,312236,312236000,,,0,1021,0
91,312237,312237000,,,0,1202,0
91,312238,312238000,,,0,9999,0
91,312239,312239000,,,0,9999,0
91,312240,312240000,,,0,9999,0
91,312241,312241000,,,0,1021,0
91,312242,312242000,,,0,9999,0
91,312243,312243000,,,0,1021,0
91,312244,312244000,,,0,9999,0
91,312245,312245000,,,0,9999,0
91,312246,312246000,,,0,9999,0
91,312247,312247000,,,0,1202,0
91,312248,312248000,,,0,1021,0
91,312249,312249000,,,0,9999,0
91,312250,312250000,,,0,1330,0
91,312251,312251000,,,0,1202,0
91,312252,312252000,,,0,1202,0
91,312253,312253000,,,0,1202,0
91,312254,312254000,,,0,1202,0
91,312255,312255000,,,0,1202,0
91,312256,312256000,,,0,1202,0
91,312257,312257000,,,0,1202,0
91,312258,312258000,,,0,1021,0
91,312259,312259000,,,0,9999,0
91,312260,312260000,,,0,1021,0
91,312261,312261000,,,0,1021,0
91,312262,312262000,,,0,1021,0
91,312263,312263000,,,0,1021,0
91,312264,312264000,,,0,1021,0
91,312265,312265000,,,0,9999,0
91,312266,312266000,,,0,9999,0
91,312267,312267000,,,0,1021,0
91,312268,312268000,,,0,1021,0
91,312269,312269000,,,0,9999,0
91,312270,312270000,,,0,9999,0
91,312271,312271000,,,0,9999,0
91,312272,312272000,,,0,9999,0
91,312273,312273000,,,0,1330,0
91,312274,312274000,,,0,1330,0
91,312275,312275000,,,0,1021,0
91,312276,312276000,,,0,1021,0
91,312277,312277000,,,0,1202,0
91,312278,312278000,,,0,1202,0
91,312279,312279000,,,0,1021,0
91,312280,312280000,,,0,1021,0
91,312281,312281000,,,0,1021,0
91,312282,312282000,,,0,1021,0
91,312283,312283000,,,0,1021,0
91,312284,312284000,,,0,1021,0
91,312285,312285000,,,0,1021,0
91,312286,312286000,,,0,1021,0
91,312287,312287000,,,0,9999,0
91,312288,312288000,,,0,9999,0
91,312289,312289000,,,0,9999,0
91,312290,312290000,,,0,9999,0
91,312291,312291000,,,0,1202,0
91,312292,312292000,,,0,1202,0
91,312293,312293000,,,0,1202,0
91,312294,312294000,,,0,1021,0
91,312295,312295000,,,0,1021,0
91,312296,312296000,,,0,9999,0
91,312297,312297000,,,0,9999,0
91,312298,312298000,,,0,9999,0
91,312299,312299000,,,0,1021,0
91,312300,312300000,,,0,1021,0
91,312301,312301000,,,0,9999,0
91,312302,312302000,,,0,9999,0
91,312303,312303000,,,0,9999,0
91,312304,312304000,,,0,9999,0
91,312305,312305000,,,0,9999,0
91,312306,312306000,,,0,9999,0
91,312307,312307000,,,0,9999,0
91,312308,312308000,,,0,9999,0
91,312309,312309000,,,0,9999,0
91,312310,312310000,,,0,9999,0
91,312311,312311000,,,0,9999,0
91,312312,312312000,,,0,9999,0
91,312313,312313000,,,0,9999,0
91,312314,312314000,,,0,9999,0
91,312315,312315000,,,0,1330,0
91,312316,312316000,,,0,1021,0
91,312317,312317000,,,0,1021,0
91,312318,312318000,,,0,1021,0
91,312319,312319000,,,0,1021,0
91,312320,312320000,,,0,1202,0
91,312321,312321000,,,0,1021,0
91,312322,312322000,,,0,1021,0
91,312323,312323000,,,0,1021,0
91,312324,312324000,,,0,1021,0
91,312325,312325000,,,0,1021,0
91,312326,312326000,,,0,1021,0
91,312327,312327000,,,0,9999,0
91,312328,312328000,,,0,9999,0
91,312329,312329000,,,0,1021,0
91,312330,312330000,,,0,1021,0
91,312331,312331000,,,0,9999,0
91,312332,312332000,,,0,9999,0
91,312333,312333000,,,0,9999,0
91,312334,312334000,,,0,1021,0
91,312335,312335000,,,0,1330,0
91,312336,312336000,,,0,1330,0
91,312337,312337000,,,0,1330,0
91,312338,312338000,,,0,1202,0
91,312339,312339000,,,0,1202,0
91,312340,312340000,,,0,1021,0
91,312341,312341000,,,0,1021,0
91,312342,312342000,,,0,1021,0
91,312343,312343000,,,0,1021,0
91,312344,312344000,,,0,1021,0
91,312345,312345000,,,0,1021,0
91,312346,312346000,,,0,1021,0
91,312347,312347000,,,0,1021,0
91,312348,312348000,,,0,1021,0
91,312349,312349000,,,0,9999,0
91,312350,312350000,,,0,1021,0
91,312351,312351000,,,0,1021,0
91,312352,312352000,,,0,1021,0
91,312353,312353000,,,0,1021,0
91,312354,312354000,,,0,1021,0
91,312355,312355000,,,0,1021,0
91,312356,312356000,,,0,1021,0
91,312357,312357000,,,0,1021,0
91,312358,312358000,,,0,9999,0
91,312359,312359000,,,0,1021,0
91,312360,312360000,,,0,9999,0
91,312361,312361000,,,0,1021,0
91,312362,312362000,,,0,1021,0
91,312363,312363000,,,0,9999,0
91,312364,312364000,,,0,9999,0
91,312365,312365000,,,0,9999,0
91,312366,312366000,,,0,9999,0
91,312367,312367000,,,0,9999,0
91,312368,312368000,,,0,9999,0
91,312369,312369000,,,0,1330,0
91,312370,312370000,,,0,1330,0
91,312371,312371000,,,0,1330,0
91,312372,312372000,,,0,1330,0
91,312373,312373000,,,0,1202,0
91,312374,312374000,,,0,1021,0
91,312375,312375000,,,0,9999,0
91,312376,312376000,,,0,9999,0
91,312377,312377000,,,0,9999,0
91,312378,312378000,,,0,9999,0
91,312379,312379000,,,0,9999,0
91,312380,312380000,,,0,1021,0
91,312381,312381000,,,0,1021,0
91,312382,312382000,,,0,1021,0
91,312383,312383000,,,0,1021,0
91,312384,312384000,,,0,1021,0
91,312385,312385000,,,0,9999,0
91,312386,312386000,,,0,1021,0
91,312387,312387000,,,0,9999,0
91,312388,312388000,,,0,9999,0
91,312389,312389000,,,0,9999,0
91,312390,312390000,,,0,9999,0
91,312391,312391000,,,0,9999,0
91,312392,312392000,,,0,9999,0
91,312393,312393000,,,0,9999,0
91,312394,312394000,,,0,9999,0
91,312395,312395000,,,0,1202,0
91,312396,312396000,,,0,1021,0
91,312397,312397000,,,0,1021,0
91,312398,312398000,,,0,1021,0
91,312399,312399000,,,0,1021,0
91,312400,312400000,,,0,1021,0
91,312401,312401000,,,0,1021,0
91,312402,312402000,,,0,1021,0
91,312403,312403000,,,0,1021,0
91,312404,312404000,,,0,1021,0
91,312405,312405000,,,0,1330,0
91,312406,312406000,,,0,1330,0
91,312407,312407000,,,0,1021,0
91,312408,312408000,,,0,1021,0
91,312409,312409000,,,0,1021,0
91,312410,312410000,,,0,1202,0
91,312411,312411000,,,0,9999,0
91,312412,312412000,,,0,9999,0
91,312413,312413000,,,0,9999,0
91,312414,312414000,,,0,9999,0
91,312415,312415000,,,0,9999,0
91,312416,312416000,,,0,1330,0
91,312417,312417000,,,0,1330,0
91,312418,312418000,,,0,1330,0
91,312419,312419000,,,0,1330,0
91,312420,312420000,,,0,1202,0
91,312421,312421000,,,0,,0
91,312422,312422000,,,0,1021,0
91,312423,312423000,,,0,1021,0
91,312424,312424000,,,0,9999,0
91,312425,312425000,,,0,9999,0
91,312426,312426000,,,0,9999,0
91,312427,312427000,,,0,9999,0
91,312428,312428000,,,0,9999,0
91,312429,312429000,,,0,1021,0
91,312430,312430000,,,0,1021,0
91,312431,312431000,,,0,9999,0
91,312432,312432000,,,0,9999,0
91,312433,312433000,,,0,9999,0
91,312434,312434000,,,0,9999,0
91,312435,312435000,,,0,9999,0
91,312436,312436000,,,0,9999,0
91,312437,312437000,,,0,9999,0
91,312438,312438000,,,0,9999,0
91,312439,312439000,,,0,1021,0
91,312440,312440000,,,0,9999,0
91,312441,312441000,,,0,1330,0
91,312442,312442000,,,0,1330,0
91,312443,312443000,,,0,1330,0
91,312444,312444000,,,0,9999,0
91,312445,312445000,,,0,9999,0
91,312446,312446000,,,0,9999,0
91,312447,312447000,,,0,9999,0
91,312448,312448000,,,0,9999,0
91,312449,312449000,,,0,9999,0
91,312450,312450000,,,0,9999,0
91,312451,312451000,,,0,9999,0
91,312452,312452000,,,0,9999,0
91,312453,312453000,,,0,9999,0
91,312454,312454000,,,0,9999,0
91,312455,312455000,,,0,9999,0
91,312456,312456000,,,0,9999,0
91,312457,312457000,,,0,9999,0
91,312458,312458000,,,0,9999,0
91,312459,312459000,,,0,9999,0
91,312460,312460000,,,0,9999,0
91,312461,312461000,,,0,9999,0
91,312462,312462000,,,0,9999,0
91,312463,312463000,,,0,9999,0
91,312464,312464000,,,0,1021,0
91,312465,312465000,,,0,1021,0
91,312466,312466000,,,0,1021,0
91,312467,312467000,,,0,1021,0
91,312468,312468000,,,0,1021,0
91,312469,312469000,,,0,1021,0
91,312470,312470000,,,0,9999,0
91,312471,312471000,,,0,9999,0
91,312472,312472000,,,0,9999,0
91,312473,312473000,,,0,9999,0
91,312474,312474000,,,0,9999,0
91,312475,312475000,,,0,9999,0
91,312476,312476000,,,0,9999,0
91,312477,312477000,,,0,9999,0
91,312478,312478000,,,0,9999,0
91,312479,312479000,,,0,9999,0
91,312480,312480000,,,0,1330,0
91,312481,312481000,,,0,9999,0
91,312482,312482000,,,0,9999,0
91,312483,312483000,,,0,9999,0
91,312484,312484000,,,0,9999,0
91,312485,312485000,,,0,9999,0
91,312486,312486000,,,0,9999,0
91,312487,312487000,,,0,9999,0
91,312488,312488000,,,0,9999,0
91,312489,312489000,,,0,9999,0
91,312490,312490000,,,0,9999,0
91,312491,312491000,,,0,9999,0
91,312492,312492000,,,0,9999,0
91,312493,312493000,,,0,9999,0
91,312494,312494000,,,0,9999,0
91,312495,312495000,,,0,9999,0
91,312496,312496000,,,0,9999,0
91,312497,312497000,,,0,9999,0
91,312498,312498000,,,0,9999,0
91,312499,312499000,,,0,9999,0
91,312500,312500000,,,0,1021,0
91,312501,312501000,,,0,1021,0
91,312502,312502000,,,0,1021,0
91,312503,312503000,,,0,1021,0
91,312504,312504000,,,0,1021,0
91,312505,312505000,,,0,1021,0
91,312506,312506000,,,0,1021,0
91,312507,312507000,,,0,1021,0
91,312508,312508000,,,0,1021,0
91,312509,312509000,,,0,1021,0
91,312510,312510000,,,0,1330,0
91,312511,312511000,,,0,1330,0
91,313001,313001000,,,0,1021,0
91,313002,313002000,,,0,1021,0
91,313003,313003000,,,0,1021,0
91,313004,313004000,,,0,9012,0
91,313005,313005000,,,0,1021,0
91,313006,313006000,,,0,1021,0
91,313008,313008000,,,0,1021,0
91,313009,313009000,,,0,1021,0
91,313010,313010000,,,0,1021,0
91,313011,313011000,,,0,1021,0
91,313012,313012000,,,0,1021,0
91,313013,313013000,,,0,1021,0
91,313014,313014000,,,0,1202,0
91,313015,313015000,,,0,1202,0
91,313016,313016000,,,0,1021,0
91,313017,313017000,,,0,1021,0
91,313018,313018000,,,0,1021,0
91,313019,313019000,,,0,1021,0
91,313020,313020000,,,0,1021,0
91,313021,313021000,,,0,1021,0
91,313022,313022000,,,0,1507,0
91,313023,313023000,,,0,1021,0
91,313024,313024000,,,0,9999,0
91,313025,313025000,,,0,1021,0
91,313026,313026000,,,0,1021,0
91,313027,313027000,,,0,1021,0
91,313028,313028000,,,0,1021,0
91,313029,313029000,,,0,1202,0
91,313030,313030000,,,0,1021,0
91,313031,313031000,,,0,1021,0
91,313032,313032000,,,0,1021,0
91,313033,313033000,,,0,1021,0
91,313034,313034000,,,0,1021,0
91,313035,313035000,,,0,1021,0
91,313036,313036000,,,0,9999,0
91,313037,313037000,,,0,9999,0
91,313038,313038000,,,0,1021,0
91,313039,313039000,,,0,1021,0
91,313040,313040000,,,0,1021,0
91,313041,313041000,,,0,1021,0
91,313042,313042000,,,0,1021,0
91,313043,313043000,YX0000,YX0000,0,1021,0
91,313044,313044000,,,0,1021,0
91,313045,313045000,,,0,0000,0
91,314001,314001000,,,0,9999,0
91,314002,314002000,,,0,9999,0
91,314003,314003000,,,0,9999,0
91,314004,314004000,,,0,9999,0
91,314005,314005000,,,0,9999,0
91,314006,314006000,,,0,9999,0
91,314007,314007000,,,0,9999,0
91,314008,314008000,,,0,9999,0
91,314009,314009000,,,0,9999,0
91,314010,314010000,,,0,9999,0
91,314011,314011000,,,0,9999,0
91,314012,314012000,,,0,9999,0
91,314013,314013000,,,0,1004,0
91,314014,314014000,,,0,9999,0
91,314015,314015000,,,0,9999,0
91,314016,314016000,,,0,9999,0
91,314017,314017000,,,0,9999,0
91,314018,314018000,,,0,9999,0
91,314019,314019000,,,0,9999,0
91,314020,314020000,,,0,1004,0
91,314021,314021000,,,0,9999,0
91,314022,314022000,,,0,9999,0
91,314023,314023000,,,0,9999,0
91,314024,314024000,,,0,1004,0
91,314025,314025000,,,0,9999,0
91,314026,314026000,,,0,1004,0
91,314027,314027000,,,0,1004,0
91,314028,314028000,,,0,9999,0
91,314029,314029000,,,0,9999,0
91,314030,314030000,,,0,9999,0
91,314031,314031000,,,0,9999,0
91,314032,314032000,,,0,9999,0
91,314033,314033000,,,0,9999,0
91,314034,314034000,,,0,9999,0
91,314035,314035000,,,0,9999,0
91,314036,314036000,,,0,9999,0
91,314037,314037000,,,0,9999,0
91,314038,314038000,,,0,9999,0
91,314039,314039000,,,0,9999,0
91,314040,314040000,,,0,9999,0
91,314041,314041000,,,0,9999,0
91,314042,314042000,,,0,9999,0
91,314043,314043000,,,0,9999,0
91,314044,314044000,,,0,9999,0
91,314046,314046000,,,0,9999,0
91,314047,314047000,,,0,9999,0
91,314048,314048000,,,0,1202,0
91,314049,314049000,,,0,9999,0
91,314050,314050000,,,0,9999,0
91,314051,314051000,,,0,1002,0
91,314052,314052000,,,0,1004,0
91,314053,314053000,,,0,9999,0
91,314054,314054000,,,0,9999,0
91,314055,314055000,,,0,9999,0
91,314056,314056000,,,0,9999,0
91,314057,314057000,,,0,9999,0
91,314058,314058000,,,0,9999,0
91,314059,314059000,,,0,9999,0
91,314060,314060000,,,0,9999,0
91,314061,314061000,,,0,9999,0
91,314062,314062000,,,0,9999,0
91,314063,314063000,,,0,9999,0
91,314064,314064000,,,0,9999,0
91,314065,314065000,,,0,9999,0
91,314066,314066000,,,0,9999,0
91,314067,314067000,,,0,1004,0
91,314068,314068000,,,0,9999,0
91,314069,314069000,,,0,1004,0
91,314070,314070000,,,0,1004,0
91,314071,314071000,,,0,1004,0
91,314072,314072000,,,0,9999,0
91,314073,314073000,,,0,9999,0
91,314074,314074000,,,0,9999,0
91,314075,314075000,,,0,9999,0
91,314076,314076000,,,0,1004,0
91,314077,314077000,,,0,9999,0
91,314078,314078000,,,0,9999,0
91,314079,314079000,,,0,9999,0
91,314080,314080000,,,0,9999,0
91,314081,314081000,,,0,9999,0
91,314082,314082000,,,0,9999,0
91,314083,314083000,,,0,9999,0
91,314084,314084000,,,0,9999,0
91,314085,314085000,,,0,9999,0
91,314086,314086000,,,0,9999,0
91,314087,314087000,,,0,9999,0
91,314088,314088000,,,0,0000,0
91,314089,314089000,,,0,9999,0
91,314090,314090000,,,0,9999,0
91,314091,314091000,,,0,9999,0
91,314092,314092000,,,0,1004,0
91,314093,314093000,,,0,1021,0
91,314094,314094000,,,0,1004,0
91,314095,314095000,,,0,1004,0
91,314096,314096000,,,0,9999,0
91,314097,314097000,,,0,9999,0
91,314098,314098000,,,0,9999,0
91,314099,314099000,,,0,1313,0
91,314100,314100000,,,0,9999,0
91,314101,314101000,,,0,9999,0
91,314102,314102000,,,0,1004,0
91,314103,314103000,,,0,1004,0
91,314104,314104000,,,0,1004,0
91,314105,314105000,,,0,1004,0
91,314106,314106000,,,0,9999,0
91,314107,314107000,,,0,9999,0
91,314108,314108000,,,0,1004,0
91,314109,314109000,,,0,1004,0
91,314110,314110000,,,0,1004,0
91,314111,314111000,,,0,1004,0
91,314112,314112000,,,0,1004,0
91,314113,314113000,,,0,1004,0
91,314114,314114000,,,0,9999,0
91,314115,314115000,,,0,1004,0
91,314116,314116000,,,0,1004,0
91,314117,314117000,,,0,1004,0
91,314118,314118000,,,0,9999,0
91,314119,314119000,,,0,0000,0
91,314120,314120000,,,0,0000,0
91,314121,314121000,,,0,1004,0
91,314122,314122000,,,0,9999,0
91,314123,314123000,,,0,1004,0
91,314124,314124000,,,0,1004,0
91,314125,314125000,,,0,1021,0
91,320001,320001000,,,0,9999,0
91,321001,321001000,,,0,1202,0
91,321002,321002000,,,0,1144,0
91,321003,321003000,,,0,9999,0
91,321004,321004000,,,0,1266,0
91,321005,321005000,,,0,1144,0
91,321006,321006000,,,0,1266,0
91,321007,321007000,YX0000,YX0000,0,1202,0
91,321008,321008000,,,0,1266,0
91,321009,321009000,,,0,1266,0
91,321010,321010000,,,0,1266,0
91,321011,321011000,,,0,1553,0
91,321012,321012000,,,0,1266,0
91,321013,321013000,,,0,1266,0
91,321014,321014000,,,0,1002,0
91,321015,321015000,,,0,1266,0
91,321016,321016000,,,0,1266,0
91,321017,321017000,,,0,1144,0
91,321018,321018000,,,0,9999,0
91,321019,321019000,,,0,1085,0
91,321020,321020000,,,0,1202,0
91,321021,321021000,,,0,1266,0
91,321022,321022000,,,0,1553,0
91,321023,321023000,,,0,1553,0
91,321024,321024000,,,0,1106,0
91,321025,321025000,,,0,1106,0
91,321026,321026000,,,0,1553,0
91,321027,321027000,,,0,1266,0
91,321028,321028000,,,0,1553,0
91,321029,321029000,,,0,1266,0
91,321030,321030000,,,0,1106,0
91,321031,321031000,,,0,1553,0
91,321032,321032000,,,0,1266,0
91,321033,321033000,,,0,9999,0
91,321034,321034000,,,0,1106,0
91,321035,321035000,,,0,1085,0
91,321036,321036000,,,0,1266,0
91,321037,321037000,,,0,1266,0
91,321038,321038000,,,0,1266,0
91,321039,321039000,,,0,1266,0
91,321040,321040000,,,0,9999,0
91,321041,321041000,,,0,1266,0
91,321042,321042000,,,0,1266,0
91,321043,321043000,,,0,1266,0
91,321044,321044000,,,0,9999,0
91,321045,321045000,,,0,1330,0
91,321046,321046000,,,0,1330,0
91,321047,321047000,,,0,1144,0
91,321048,321048000,,,0,1144,0
91,321049,321049000,,,0,1144,0
91,321050,321050000,,,0,1266,0
91,321051,321051000,,,0,1330,0
91,321052,321052000,,,0,1553,0
91,321053,321053000,,,0,1106,0
91,321054,321054000,,,0,1266,0
91,321055,321055000,,,0,1330,0
91,321056,321056000,,,0,1144,0
91,321057,321057000,,,0,1144,0
91,321058,321058000,,,0,1266,0
91,321059,321059000,,,0,9999,0
91,321060,321060000,,,0,9999,0
91,321061,321061000,,,0,1553,0
91,321062,321062000,,,0,1266,0
91,321063,321063000,,,0,1266,0
91,321064,321064000,,,0,1144,0
91,321065,321065000,,,0,1553,0
91,321066,321066000,,,0,1266,0
91,321067,321067000,,,0,1266,0
91,321068,321068000,,,0,1330,0
91,321069,321069000,,,0,1266,0
91,321070,321070000,,,0,9999,0
91,321071,321071000,,,0,1266,0
91,321072,321072000,,,0,1266,0
91,321073,321073000,,,0,1266,0
91,321074,321074000,,,0,9999,0
91,321075,321075000,,,0,9999,0
91,321076,321076000,,,0,1106,0
91,321077,321077000,,,0,1266,0
91,321078,321078000,,,0,1553,0
91,321079,321079000,,,0,1202,0
91,321080,321080000,,,0,9999,0
91,321081,321081000,,,0,1266,0
91,321082,321082000,,,0,1085,0
91,321083,321083000,,,0,1266,0
91,321084,321084000,,,0,1266,0
91,321085,321085000,,,0,9999,0
91,321086,321086000,,,0,1330,0
91,321087,321087000,,,0,1266,0
91,321088,321088000,,,0,1266,0
91,321089,321089000,,,0,1266,0
91,321090,321090000,,,0,1266,0
91,321091,321091000,,,0,9999,0
91,321092,321092000,,,0,9999,0
91,321093,321093000,,,0,1266,0
91,321094,321094000,,,0,1330,0
91,321095,321095000,,,0,9999,0
91,321096,321096000,,,0,9999,0
91,321097,321097000,,,0,9999,0
91,321098,321098000,,,0,9999,0
91,321099,321099000,,,0,1085,0
91,321100,321100000,,,0,1085,0
91,321101,321101000,,,0,1266,0
91,321102,321102000,,,0,9999,0
91,321103,321103000,,,0,9999,0
91,321104,321104000,,,0,1021,0
91,321105,321105000,,,0,1266,0
91,321106,321106000,,,0,9999,0
