status,source,item_code,item_name,wms_shelf,expected_oracle_shelf,oracle_shelves,ref_count,total_current,total_available,oracle_products
match,default,211722,　チョーヤ　酔わないゆずッシュ３５０ｍｌ,YC0000,YC0000,YC0000,1,0,0,211722000:YC0000:0:1021|211722900:YC0000::
match,default,211723,　フィーバーツリー　ジンジャエール　２００ｍｌ,W07306,W07306,W07306,1,0,0,211723000:W07306:0:1021|211723900:::
match,default,211724,　Ｑ　トニックウォーター１９８ｍｌ,L18303,L18303,L18303,1,0,0,211724000:L18303:0:1431
match,default,211725,　ローヤル　さわやかラムネ　プレーン２５０ｍｌ,H01201,H01201,H01201,1,0,0,211725000:H01201:0:1106|211725900:::
match,default,211726,　ローヤル　さわやかラムネ　ブルーハワイ２５０ｍｌ,H01203,H01203,H01203,1,0,0,211726000:H01203:0:1106|211726900:::
match,default,211727,　ローヤル　さわやかラムネ　いちご２５０ｍｌ,H01302,H01302,H01302,1,0,0,211727000:H01302:0:1106|211727900:::
match,default,211747,　ネオブュルビアー　デザミ　ブロンド３３０ｍｌノンアル,G04106,G04106,G04106,1,0,0,211747000:G04106:0:1202
match,default,211753,　ポッカサッポロ　キレートレモン瓶１５５ｍｌ,W07402,W07402,W07402,1,0,0,211753000:W07402:0:1202|211753900:W07402::
match,default,211756,　コカ・コーラ　よわない檸檬堂３５０ｍｌ　,G01210,G01210,G01210,1,0,0,211756000:G01210:0:1021|211756900:G01210::
match,default,211791,　ＡＢインベブ　バドワイザー　ゼロ３５５ｍｌ,Q00000,Q00000,Q00000,1,0,0,211791000:Q00000:0:1202|211791100:::|211791900:::
match,default,211799,　タカラ　辛口　ゼロボール３５０ｍｌ,G01203,G01203,G01203,1,0,0,211799000:G01203:0:1202|211799900:G01203::
match,default,211803,　ロッテ　チルソンサイダー２５０ｍｌ缶,H07205,H07205,H07205,1,0,0,211803000:H07205:0:1048
match,default,211827,　キリン　グリーンズフリー　小瓶３３４ｍｌ,AD203K,AD203K,AD203K,1,0,0,211827000:AD203K:0:1330|211827900:AD203K::
match,default,211828,　フィーバーツリー　メディタレーニアン　トニックウォーター２００ｍｌ瓶,W07204,W07204,W07204,1,0,0,211828000:W07204:0:1021|211828900:W07204::
match,default,211829,　フィーバーツリー　エルダーフラワー　トニックウォーター２００ｍｌ瓶,L18305,L18305,L18305,1,0,0,211829000:L18305:0:1021|211829900:L18305::
match,default,211830,　フィーバーツリー　プレミアムソーダウォーター２００ｍｌ瓶,G08105,G08105,G08105,1,0,0,211830000:G08105:0:1021|211830900:::
match,default,211836,　アサヒ　スタイルバランス　レモンサワーテイスト２００ｍｌ,G01404,G01404,G01404,1,0,0,211836000:G01404:0:1021|211836900:G01404::
match,default,211881,　能勢酒造　ミネラルソーダ　ワンウェイ瓶５００ｍｌ,C07203,C07203,C07203,1,0,0,211881000:C07203:0:1202|211881900:::
match,default,211889,　ウィルキンソン　タンサン（缶）　１９０ｍｌ,B16101,B16101,B16101,1,0,0,211889000:B16101:0:1021|211889900:::
match,default,211890,　ウィルキンソン　ドライジンジャーエール（缶）１９０ｍｌ,F10205,F10205,F10205,1,0,0,211890000:F10205:0:1021|211890900:F10205::
match,default,211891,　ウィルキンソン　トニック（缶）１９０ｍｌ,F09205,F09205,F09205,1,0,0,211891000:F09205:0:1021|211891900:::
match,default,211892,　ウィルキンソン　ドライジンジャーエール５００ｍｌＰＥＴ,L18203,L18203,L18203,1,0,0,211892000:L18203:0:1106|211892900:::
match,default,211895,　サッポロ　濃い搾りレモンサワー　ノンアルコール３５０ｍｌ,G01302,G01302,G01302,1,0,0,211895000:G01302:0:1202|211895900:::
match,default,211899,　アサヒ　ゼロ　ノンアルコール３５０ｍｌ,G01212,G01212,G01212,1,0,0,211899000:G01212:0:1021|211899100:::|211899900:::
match,default,211902,　アイリスフーズ　富士山の強炭酸水５００ｍｌ,H07201,H07201,H07201,1,0,0,211902000:H07201:0:1841|211902900:H07201::
match,default,211954,　アサヒ　ゼロ　ノンアルコール　小瓶３３４ｍｌ,AD103A,AD103A,AD103A,1,0,0,211954000:AD103A:0:1021|211954900:AD103A::
match,default,211958,　神戸居留地　トニックウォーター１８５ｍｌ,G01406,G01406,G01406,1,0,0,211958000:G01406:0:1164|211958900:::
match,default,211970,　アサヒ　モンスター　エナジー２５０ｍｌ缶（業務用専用）,Q00000,Q00000,Q00000,1,0,0,211970000:Q00000:0:1021|211970900:::
match,default,212004,　キリン　ラブズスポーツ５５５ｍｌＰＥＴ,H01304,H01304,H01304,1,0,0,212004000:H01304:0:1330|212004900:H01304::
match,default,212006,　大塚　ポカリスエットペット５００ｍｌ,G09102,G09102,G09102,1,0,0,212006000:G09102:0:1202|212006900:G09102::
match,default,212027,　大塚ポカリスエット３４０ｍｌ,E03205,E03205,E03205,1,0,0,212027000:E03205:0:1202|212027100:E03205::1202|212027900:E03205::1202|212027901:E03205::1202
match,default,212045,　大塚　ポカリスエット缶２４５ｇ,H04104,H04104,H04104,1,0,0,212045000:H04104:0:1202|212045100:H04104::|212045900:H04104::
match,default,212078,　デルモンテ　トマトジュース８００ｍｌＰＥＴ,F10201,F10201,F10201,1,0,0,212078000:F10201:0:1106|212078900:::
match,default,212082,　デルモンテ　食塩無添加トマトジュース８００ｍｌＰＥＴ,D01206,D01206,D01206,1,0,0,212082000:D01206:0:1106
match,default,212091,　大塚　オロナミンＣ　ロイヤルポリス１２０ｍｌ,Q00000,Q00000,Q00000,1,0,0,212091000:Q00000:0:1202|212091900:Q00000::
match,default,212092,　キリン　ラブズスポーツ２Ｌ,C06106,C06106,C06106,1,0,0,212092000:C06106:0:1330|212092900:::
match,default,212096,　ミツカンビネグイット（６倍濃縮）まろやかりんご酢ドリンク１ＬＰＥＴ,G02404,G02404,G02404,1,0,0,212096000:G02404:0:1073
match,default,212106,　サントリー　黒烏龍茶＜特保健康食品＞３５０ｍｌペット,E01302,E01302,E01302,1,0,0,212106000:E01302:0:1106|212106900:E01302::
match,default,212111,　大塚ポカリスエット２５０ｍｌペット,G01414,G01414,G01414,1,0,0,212111000:G01414:0:1202|212111900:::
match,default,212145,　コカコーラ　アクエリアス　ゼロ２Ｌ,YX0000,YX0000,YX0000,1,0,0,212145000:YX0000:0:1017|212145900:::
match,default,212198,　レッドブル　２５０ｍｌ缶,D04203,D04203,D04203,1,0,0,212198000:D04203:0:1330|212198900:::
match,default,213018,　アルプスワイナリー　こだわりのグレープジュース　ホワイト,C07201,C07201,C07201,1,0,0,213018000:C07201:0:1202|213018900:::
match,default,213030,　キリン　トロピカーナ　グレープフルーツ　ＬＬスリム１Ｌ,B11203,B11203,B11203,1,0,0,213030000:B11203:0:1330|213030900:::
match,default,213031,×キリン　トロピカーナオレンジ　ＬＬスリム１Ｌ,B11201,B11201,B11201,1,0,0,213031000:B11201:0:1330|213031900:::
match,default,213032,　キリン　トロピカーナアップル　ＬＬスリム１Ｌ,B11202,B11202,B11202,1,0,0,213032000:B11202:0:1330|213032900:::
match,default,213047,　早和果樹園　飲むみかん１８０ｍｌ　瓶,W05201,W05201,W05201,1,0,0,213047000:W05201:0:1660
match,default,213056,　ポッカ　レモン１００％７２０ｍｌ,B10204,B10204,B10204,1,0,0,213056000:B10204:0:1021
match,default,213067,　マルカイ　順造選　クランベリー１８０ｍｌ,I10212,I10212,I10212,1,0,0,213067000:I10212:0:1049
match,default,213068,　サントリーまるで梅酒なノンアルコールＰ５００ｍｌ業務用,F10105,F10105,F10105,1,0,0,213068000:F10105:0:1021|213068900:F10105::
match,default,213071,　アルプスワイナリーこだわりのグレープジュース１Ｌ,B03203,B03203,B03203,1,0,0,213071000:B03203:0:1202|213071900:::
match,default,213082,　キリン　小岩井　純水りんご１．５Ｌ,B03101,B03101,B03101,1,0,0,213082000:B03101:0:1330|213082900:::
match,default,213091,　協同食品　デュウランド　グアバジュース１Ｌ,G04103,G04103,G04103,1,0,0,213091000:G04103:0:1202
match,default,213092,　デルモンテ　トマトジュース　クラシック１９０ｇ,G01409,G01409,G01409,1,0,0,213092000:G01409:0:1106|213092100:G01409::|213092900:G01409::|213092901:G01409::
match,default,213111,　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ,L04101,L04101,L04101,1,0,0,213111000:L04101:0:1021|213111900:L04101::
match,default,213121,　デルモンテ　パイナップル　１００　７５０ｍｌ,F09201,F09201,F09201,1,0,0,213121000:F09201:0:1106|213121900:F09201::
match,default,213125,　伊藤農園　みかんしぼり７５０ｍｌ,W05203,W05203,W05203,1,0,0,213125000:W05203:0:1002
match,default,213128,　カゴメ１００ＣＡＮ　グレープ１６０ｇ　,G01407,G01407,G01407,1,0,0,213128000:G01407:0:1202|213128100:G01407::|213128900:G01407::
match,default,213134,　サントリー　アセロラドリンク缶１９０ｍｌ,G01411,G01411,G01411,1,0,0,213134000:G01411:0:1106|213134100:G01411::|213134900:G01411::
match,default,213147,　三田飲料　ストロベリーエード１Ｌ,G04306,G04306,G04306,1,0,0,213147000:G04306:0:1046
match,default,213148,　三田飲料　カシスエード１Ｌ,G03209,G03209,G03209,1,0,0,213148000:G03209:0:1046
match,default,213157,　ポッカ　ニューレモン７２０ｍｌ,L11207,L11207,L11207,1,0,0,213157000:L11207:0:1021
match,default,213164,　アサヒ　バヤリース　オレンジ２８０ｍｌＰＥＴ,Q00000,Q00000,Q00000,1,0,0,213164000:Q00000:0:1106|213164900:::
match,default,213175,　デュウランド　パイナップルジュース１Ｌ,H08204,H08204,H08204,1,0,0,213175000:H08204:0:1202
match,default,213190,　カゴメ　トマトジュース食塩無添加１９０ｍｌ,G01413,G01413,G01413,1,0,0,213190000:G01413:0:1202|213190100:G01413::|213190900:G01413::
match,default,213193,　コカコーラ　Ｑｏｏ　みかん４２５ｍｌ,F09104,F09104,F09104,1,0,0,213193000:F09104:0:1017|213193900:F09104::
match,default,213218,　キリン小岩井　純水ぶどう１．５Ｌ,C08101,C08101,C08101,1,0,0,213218000:C08101:0:1330|213218900:::
match,default,213269,　サントリー　なっちゃんオレンジ　２．５ガロン,YX0000,YX0000,YX0000,1,0,0,213269000:YX0000:0:1069
match,default,213292,　伊藤園　ビタミンフルーツ　りんごＭＩＸ１００％３４０ｍｌ,G09101,G09101,G09101,1,0,0,213292000:G09101:0:1085|213292900:G09101::
match,default,213308,　デルモンテ　クランベリージュース２０　７５０ｍｌ,G02309,G02309,G02309,1,0,0,213308000:G02309:0:1106|213308900:G02309::
match,default,213309,　ジューシー　ホワイトグレープフルーツ１Ｌパック,L10106,L10106,L10106,1,0,0,213309000:L10106:0:1330|213309900:L10106::
match,default,213310,　ジューシー　トロピカルマンゴー１Ｌパック,L08103,L08103,L08103,1,0,0,213310000:L08103:0:1330|213310900:::
match,default,213313,　サントリー　なっちゃんアップル　２．５ガロン９．４６Ｌ,YX0000,YX0000,YX0000,1,0,0,213313000:YX0000:0:1069
match,default,213316,　デルモンテ　マンゴー　瓶７５０ｇ,F05205,F05205,F05205,1,0,0,213316000:F05205:0:1106|213316900:F05205::
match,default,213330,　サントリー　アップル１００％　１ガロン３．７８Ｌ,YX0000,YX0000,YX0000,1,0,0,213330000:YX0000:0:1069
match,default,213331,　サントリー　ＣＣレモン５００ｍｌ（自販機）ＰＥＴ,H01303,H01303,H01303,1,0,0,213331000:H01303:0:1106|213331900:H01303::
match,default,213339,　サントリー　アセロラドリンクペット９００ｍｌ,F10203,F10203,F10203,1,0,0,213339000:F10203:0:1106|213339900:F10203::
match,default,213370,　ゴールドパック　サンパック　りんごジュース１Ｌ瓶,D06202,D06202,D06202,1,0,0,213370000:D06202:0:1106|213370900:::
match,default,213378,×エルビー　りんご　１００　１２５ｍｌ,D01203,D01203,D01203,1,0,0,213378000:D01203:0:1126|213378900:::
match,default,213408,　アルプス　ワイナリーこだわりのグレープジュース２５０ｍｌ,Q00000,Q00000,Q00000,1,0,0,213408000:Q00000:0:1202|213408900:::
match,default,213409,　アルプス　ワイナリーこだわりのグレープジュース　ホワイト２５０ｍｌ,Q00000,Q00000,Q00000,1,0,0,213409000:Q00000:0:1202|213409900:::
match,default,213412,　ヨーガ　スッコ　ディ　ペスカ　（ピーチ）２００ｍｌ瓶,E02206,E02206,E02206,1,0,0,213412000:E02206:0:1226
match,default,213417,　ヨーガ　ペスカ　エ　マンゴ　２００ｍｌ,E02203,E02203,E02203,1,0,0,213417000:E02203:0:1226
match,default,213427,　ヘテ　ボンボンぶどうジュース２３８ｍｌ缶,F06205,F06205,F06205,1,0,0,213427000:F06205:0:1048|213427900:F06205::
match,default,213436,　アランミリア　ソーヴィニヨンブラン　３３０ｍｌ,E04315,E04315,E04315,1,0,0,213436000:E04315:0:1573
match,default,213437,　サントリー　なっちゃんりんご１．５Ｌ,H06207,H06207,H06207,1,0,0,213437000:H06207:0:1106|213437900:H06207::
match,default,213441,　アランミリア　メルロ　３３０ｍｌ,E03312,E03312,E03312,1,0,0,213441000:E03312:0:1573
match,default,213447,　ヘテ　すりおろし梨ジュース２３８ｍｌ缶,F04201,F04201,F04201,1,0,0,213447000:F04201:0:1048|213447900:F04201::
match,default,213448,　ヘテ　ボンボン桃ジュース２３８ｍｌ缶,F05203,F05203,F05203,1,0,0,213448000:F05203:0:1048|213448900:F05203::
match,default,213449,　ラマール　ザクロジュース１Ｌ,YX0000,YX0000,YX0000,1,0,0,213449000:YX0000:0:1782
match,default,213458,　コカコーラ　Ｑｏｏ　みかん９５０ｍｌ,G04105,G04105,G04105,1,0,0,213458000:G04105:0:1017|213458900:G04105::
match,default,213459,　コカコーラ　Ｑｏｏ　りんご９５０ｍｌ,Q00000,Q00000,Q00000,1,0,0,213459000:Q00000:0:1017|213459900:::
match,default,213503,　キリン　世界のキッチンから　ソルティライチベース５００ｍｌ,B11304,B11304,B11304,1,0,0,213503000:B11304:0:1330
match,default,213522,　えひめ飲料　ＰＯＭ　ポンジュース１Ｌ紙,D02203,D02203,D02203,1,0,0,213522000:D02203:0:1202|213522900:D02203::
match,default,213523,　えひめ飲料　ＰＯＭ　ポンアップルジュース１Ｌ紙,D03202,D03202,D03202,1,0,0,213523000:D03202:0:1202|213523900:D03202::
match,default,213528,　コカコーラ　Ｑｏｏ　白ぶどう９５０ｍｌ,Q00000,Q00000,Q00000,1,0,0,213528000:Q00000:0:1017|213528900:::
match,default,213529,×エルビー　ぶどう１００　１２５ｍｌ,D02206,D02206,D02206,1,0,0,213529000:D02206:0:1126|213529900:::
match,default,214047,　キリン　午後の紅茶　ストレートティー１．５Ｌ,YX0000,YX0000,YX0000,1,0,0,214047000:YX0000:0:1330|214047001:::1330|214047900:::
match,default,214059,　コカコーラ　ジョージア　エメラルドＭＢ１８５ｇマルチ,E03207,E03207,E03207,1,0,0,214059000:E03207:0:1017|214059100:E03207::|214059200:E03207::|214059900:E03207::|214059901:E03207::
match,default,214081,　成城石井　アイスコーヒー　無糖１Ｌ,YX0000,YX0000,YX0000,1,0,0,214081000:YX0000:0:1050|214081900:::
match,default,214158,　サントリー　ボス　アイスコーヒー　１ガロン３．７８Ｌ,YX0000,YX0000,YX0000,1,0,0,214158000:YX0000:0:1069
match,default,214180,　アサヒ　ワンダ　ブラック１８５ｇ,G01303,G01303,G01303,1,0,0,214180000:G01303:0:1106|214180900:::
match,default,214238,　コカコーラ　ジョージア　ショット＆ブレイク　ブラック１９５ｍｌ温冷,Q00000,Q00000,Q00000,1,0,0,214238000:Q00000:0:1017|214238900:::
match,default,214314,　コカコーラ　ジョージア　ボトルコーヒー　無糖９５０ｍｌ,B04104,B04104,B04104,1,0,0,214314000:B04104:0:1017|214314100:::|214314900:B04104::
match,default,215021,　コカコーラ煌（ファン）烏龍茶２Ｌ,B03104,B03104,B03104,1,0,0,215021000:B03104:0:1017|215021900:B03104::
match,default,215026,　コカコーラ　綾鷹２Ｌ,Q00000,Q00000,Q00000,1,0,0,215026000:Q00000:0:1017|215026900:Q00000::
match,default,215050,　アサヒ高級烏龍茶　瓶２００ｍｌ,AM103A,AM103A,AM103A,1,0,0,215050000:AM103A:0:1021|215050900:AM103A::
match,default,215070,　神戸茶房　烏龍茶１８５ｇ,Z05201,Z05201,Z05201,1,0,0,215070000:Z05201:0:1164|215070900:Z05201::
match,default,215075,　伊藤園　リラックスジャスミンティー６００ｍｌ,H01205,H01205,H01205,1,0,0,215075000:H01205:0:1085|215075900:::
match,default,215076,　伊藤園　おーいお茶　緑茶６００ｍｌ店舗用ＰＥＴ,G09103,G09103,G09103,1,0,0,215076000:G09103:0:1085|215076900:G09103::
