status,source,item_code,item_name,warehouse_id,ref_id,current_quantity,reserved_quantity,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,lot,157466,　ドルーアン　シャブリ　レゼルヴドヴォードン　７５０ｍｌ,91,56272,1,0,11,zz1,,,157466000::0:1004
oracle_no_shelf,lot,157557,　コートデュローヌルージュ　ルプティアンデソン　７５０ｍｌ,91,56033,10,0,11,zz1,,,157557000::0:1006
oracle_no_shelf,lot,157659,　カステルカンブラス　赤　７５０ｍｌ,91,55971,18,0,11,zz1,,,157659000::0:1006
oracle_no_shelf,lot,157751,　カステルカンブラス　白　７５０ｍｌ,91,55967,19,0,11,zz1,,,157751000::0:1006
oracle_no_shelf,lot,111056,○月桂冠上撰　キャップエース１８０ｍｌ,91,55928,52,0,11,zz1,,,111056000::0:1330|111056100:::|111056900:::
oracle_no_shelf,lot,111209,　白鶴まる辛口カップ２００ｍｌ,91,55948,30,0,11,zz1,,,111209000::0:1021|111209900:::
oracle_no_shelf,lot,111218,　菊正宗上撰生貯蔵酒３００ｍｌ（段ボ－ル）,91,56034,10,0,11,zz1,,,111218000::0:1202|111218200:::|111218900:::
oracle_no_shelf,lot,111897,　大関ワンカップミニ１００ｍｌ,91,55987,15,0,11,zz1,,,111897000::0:1021
oracle_no_shelf,lot,142453,　サントリー　東京クラフト　フルーティーエール３５０ｍｌ,91,56090,6,0,327,Z00,,,142453000::0:1021|142453900:::
oracle_no_shelf,lot,157848,×ロスガンソス　ピノノワール　７５０ｍｌ,91,56091,6,0,11,zz1,,,157848000::0:1002
oracle_no_shelf,lot,157851,　　ヴァレ　ド　オーメン　ブランコ　７５０ｍｌ,91,56142,4,0,11,zz1,,,157851000::0:1006
oracle_no_shelf,lot,157867,×ドルーアン　サン　ヴェラン　７５０ｍｌ,91,56273,1,0,11,zz1,,,157867000::0:1004
oracle_no_shelf,lot,157904,　　イエローテイル　カベルネソービニヨン　１８７ｍｌ,91,56113,5,0,11,zz1,,,157904000::0:1006
oracle_no_shelf,lot,157956,　パラ　ヒメネス　カベルネソーヴィニヨン　オーガニック,91,56044,9,0,11,zz1,,,157956000::0:1006
oracle_no_shelf,lot,157957,　テタンジェ　ブリュットレゼルヴ　３７５ｍｌ,91,56070,7,0,11,zz1,,,157957000::0:1006
oracle_no_shelf,lot,158022,　フォルタン　シャルドネ　３７５ｍｌ,91,55940,38,0,11,zz1,,,158022000::0:1021
oracle_no_shelf,lot,158023,　ドルーアン　シャブリ　プルミエ　クリュ　モンマン　７５０ｍｌ,91,56274,1,0,11,zz1,,,158023000::0:1006
oracle_no_shelf,lot,158116,　ドルーアン　シャブリ　グランクリュ　レクロ　７５０ｍｌ,91,56275,1,0,11,zz1,,,158116000::0:1006
oracle_no_shelf,lot,158117,　　ドルーアン　ヴォルネイ　７５０ｍｌ,91,56276,1,0,11,zz1,,,158117000::0:1006
oracle_no_shelf,lot,158136,　ビオンタ　アルバリーニョ　７５０ｍｌ,91,56114,5,0,11,zz1,,,158136000::0:1021
oracle_no_shelf,lot,158144,　ドルーアン　サヴィニレボーヌ　クロデゴドー　７５０ｍｌ,91,56277,1,0,11,zz1,,,158144000::0:1006
oracle_no_shelf,lot,158159,　ドルーアン　マランジュ　プルミエ　クリュ　７５０ｍｌ,91,56278,1,0,11,zz1,,,158159000::0:1006
oracle_no_shelf,lot,158199,×ミッシェルリンチ　ボルドールージュ　７５０ｍｌ,91,56279,1,0,11,zz1,,,158199000::0:1021
oracle_no_shelf,lot,158201,　ミッシェルリンチ　ボルドーブラン　７５０ｍｌ,91,56143,4,0,11,zz1,,,158201000::0:1021
oracle_no_shelf,lot,213543,　ポン　グレープジュース８００ｍｌペット,91,56092,6,0,11,zz1,,,213543000::0:1202
oracle_no_shelf,lot,215017,　サントリー　烏龍茶　缶３４０ｇ,91,55956,24,0,11,zz1,,,215017000::0:1106|215017100:::|215017101:::|215017900:::|215017901:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51251,26,5,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51254,6,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51930,11,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51933,1,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51935,5,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51936,7,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51938,7,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51944,21,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51948,6,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51951,15,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,51954,17,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,52464,1,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,52467,8,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,52470,20,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
oracle_no_shelf,lot,722001,　空容器　ビール瓶,91,52479,9,0,11,zz1,,,722001000::0:0000|722001010:::|722001100:::|722001200:::|722001300:::
